p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.95588106465e-08	4.85404306769e-05	TYROBP Causal Network	Wikipathways	WP3945	ENSG00000182158; ENSG00000077420; ENSG00000115318; ENSG00000125257; ENSG00000110719; ENSG00000184988; ENSG00000145685; ENSG00000184060; ENSG00000125730; ENSG00000119321; ENSG00000126561	113277; 64764; 10257; 10184; 84695; 23307; 718; 10312; 55803; 6776; 54518	60	60
3.1589194901e-07	0.000128725969222	DNA strand elongation	Reactome	R-HSA-69190	ENSG00000132646; ENSG00000014138; ENSG00000100297; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000125885; ENSG00000138346	1763; 4174; 23649; 5111; 84515; 5557; 5424; 5981	32	32
2.65154231057e-06	0.000506560405448	Synthesis of DNA	Reactome	R-HSA-69239	ENSG00000132646; ENSG00000014138; ENSG00000100297; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000125885; ENSG00000138346; ENSG00000123374	1763; 1017; 4174; 23649; 5111; 84515; 5557; 5424; 5981	55	55
2.93790147546e-06	0.000506560405448	Extension of Telomeres	Reactome	R-HSA-180786	ENSG00000132646; ENSG00000014138; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000141499; ENSG00000138346	1763; 23649; 5111; 55135; 5557; 5424; 5981	31	30
3.10773254876e-06	0.000506560405448	Lagging Strand Synthesis	Reactome	R-HSA-69186	ENSG00000132646; ENSG00000014138; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000138346	1763; 5981; 23649; 5557; 5424; 5111	20	20
5.60301353601e-06	0.000670514415986	DNA Replication	Reactome	R-HSA-69306	ENSG00000132646; ENSG00000014138; ENSG00000100297; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000125885; ENSG00000138346; ENSG00000123374	1763; 1017; 4174; 23649; 5111; 84515; 5557; 5424; 5981	60	60
8.22717074829e-06	0.000670514415986	Removal of the Flap Intermediate	Reactome	R-HSA-69166	ENSG00000132646; ENSG00000014138; ENSG00000198056; ENSG00000062822; ENSG00000138346	1763; 5557; 23649; 5424; 5111	14	14
8.22717074829e-06	0.000670514415986	Polymerase switching on the C-strand of the telomere	Reactome	R-HSA-174411	ENSG00000132646; ENSG00000035928; ENSG00000198056; ENSG00000062822; ENSG00000014138	5557; 23649; 5424; 5981; 5111	14	14
8.22717074829e-06	0.000670514415986	Polymerase switching	Reactome	R-HSA-69091	ENSG00000132646; ENSG00000035928; ENSG00000198056; ENSG00000062822; ENSG00000014138	5557; 23649; 5424; 5981; 5111	14	14
8.22717074829e-06	0.000670514415986	Leading Strand Synthesis	Reactome	R-HSA-69109	ENSG00000132646; ENSG00000035928; ENSG00000198056; ENSG00000062822; ENSG00000014138	5557; 23649; 5424; 5981; 5111	14	14
1.00250481956e-05	0.000731244092881	Telomere C-strand (Lagging Strand) Synthesis	Reactome	R-HSA-174417	ENSG00000132646; ENSG00000014138; ENSG00000035928; ENSG00000062822; ENSG00000198056; ENSG00000138346	1763; 23649; 5111; 5557; 5424; 5981	24	24
1.07667841897e-05	0.000731244092881	DNA replication - Homo sapiens (human)	KEGG	path:hsa03030	ENSG00000132646; ENSG00000014138; ENSG00000100297; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000138346	5424; 5557; 4174; 5981; 23649; 1763; 5111	36	36
1.21207155383e-05	0.000759875627981	Processive synthesis on the lagging strand	Reactome	R-HSA-69183	ENSG00000132646; ENSG00000014138; ENSG00000198056; ENSG00000062822; ENSG00000138346	1763; 5557; 23649; 5424; 5111	15	15
3.11050973472e-05	0.00181076102414	DNA Replication	Wikipathways	WP466	ENSG00000132646; ENSG00000014138; ENSG00000100297; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000123374	5111; 23649; 5981; 1017; 5557; 4174; 5424	42	42
5.72462108871e-05	0.00291731714265	Cell Cycle	Reactome	R-HSA-1640170	ENSG00000010292; ENSG00000249115; ENSG00000035928; ENSG00000183765; ENSG00000062822; ENSG00000138346; ENSG00000095319; ENSG00000072401; ENSG00000154473; ENSG00000214367; ENSG00000129534; ENSG00000103995; ENSG00000125450; ENSG00000092036; ENSG00000132646; ENSG00000167110; ENSG00000100297; ENSG00000152240; ENSG00000123374; ENSG00000014138; ENSG00000119638; ENSG00000198056; ENSG00000113810; ENSG00000141499; ENSG00000125885; ENSG00000121152; ENSG00000020922	79902; 79441; 1763; 11200; 55320; 1017; 23511; 22995; 7321; 84515; 4174; 5424; 9918; 2801; 115106; 4361; 23649; 23397; 10051; 9184; 23354; 5111; 5557; 55135; 5981; 91754; 54930	551	542
5.72724837821e-05	0.00291731714265	Nucleotide excision repair - Homo sapiens (human)	KEGG	path:hsa03420	ENSG00000132646; ENSG00000134574; ENSG00000225830; ENSG00000035928; ENSG00000062822; ENSG00000139842; ENSG00000154767	8451; 2074; 5424; 7508; 5981; 1643; 5111	47	46
6.62523109121e-05	0.00317621372902	S Phase	Reactome	R-HSA-69242	ENSG00000132646; ENSG00000014138; ENSG00000100297; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000125885; ENSG00000138346; ENSG00000123374	1763; 1017; 4174; 23649; 5111; 84515; 5557; 5424; 5981	82	81
7.25370788654e-05	0.00328431773752	Proteasome Degradation	Wikipathways	WP183	ENSG00000234745; ENSG00000182179; ENSG00000204525; ENSG00000092010; ENSG00000205220; ENSG00000204264; ENSG00000118705; ENSG00000072401	3107; 6185; 3106; 7321; 5699; 7318; 5696; 5720	64	64
0.000112341096795	0.00481884178355	DNA Damage Response	Wikipathways	WP707	ENSG00000134574; ENSG00000035928; ENSG00000183765; ENSG00000123374; ENSG00000140464; ENSG00000020922; ENSG00000177595; ENSG00000120889	55367; 11200; 4361; 5981; 5371; 1017; 8795; 1643	68	68
0.000201539355835	0.00821272875029	Cell Cycle, Mitotic	Reactome	R-HSA-69278	ENSG00000010292; ENSG00000249115; ENSG00000035928; ENSG00000062822; ENSG00000138346; ENSG00000095319; ENSG00000072401; ENSG00000154473; ENSG00000214367; ENSG00000103995; ENSG00000125450; ENSG00000092036; ENSG00000132646; ENSG00000167110; ENSG00000100297; ENSG00000152240; ENSG00000123374; ENSG00000014138; ENSG00000119638; ENSG00000198056; ENSG00000113810; ENSG00000125885; ENSG00000121152	79902; 79441; 10051; 1763; 1017; 23511; 22995; 7321; 84515; 4174; 5424; 9918; 2801; 115106; 23649; 23397; 9184; 23354; 5111; 5557; 5981; 91754; 54930	468	461
0.000215187131904	0.00835131011912	Herpes simplex infection - Homo sapiens (human)	KEGG	path:hsa05168	ENSG00000234745; ENSG00000185507; ENSG00000132326; ENSG00000204525; ENSG00000115267; ENSG00000140464; ENSG00000126456; ENSG00000105397; ENSG00000125730; ENSG00000123374; ENSG00000055208; ENSG00000204257; ENSG00000173039	3661; 23118; 3665; 3106; 7297; 64135; 8864; 718; 3107; 3108; 5371; 5970; 1017	185	185
0.000284494770343	0.0105392380832	Processing of Capped Intron-Containing Pre-mRNA	Reactome	R-HSA-72203	ENSG00000204560; ENSG00000138668; ENSG00000165819; ENSG00000161265; ENSG00000116754; ENSG00000198231; ENSG00000060339; ENSG00000167978; ENSG00000174243; ENSG00000100227; ENSG00000153015; ENSG00000125450; ENSG00000163950; ENSG00000095319; ENSG00000128534	23511; 10283; 55749; 23524; 11325; 84271; 199746; 9295; 79902; 8449; 3184; 51691; 7884; 56339; 9416	248	242
0.000331337676776	0.0117408785466	TLR4 Signaling and Tolerance	Wikipathways	WP3851	ENSG00000126456; ENSG00000055208; ENSG00000185507; ENSG00000136869	3665; 3661; 23118; 7099	16	16
0.000361629633875	0.0122803396503	Hepatitis B - Homo sapiens (human)	KEGG	path:hsa05161	ENSG00000132646; ENSG00000182158; ENSG00000185507; ENSG00000134574; ENSG00000115267; ENSG00000173039; ENSG00000126456; ENSG00000136869; ENSG00000123374; ENSG00000142798; ENSG00000126561	3661; 3665; 1643; 6776; 64135; 64764; 3339; 5970; 7099; 1017; 5111	146	146
0.000599426649449	0.019541308772	Activation of the pre-replicative complex	Reactome	R-HSA-68962	ENSG00000123374; ENSG00000100297; ENSG00000125885; ENSG00000014138; ENSG00000198056	1017; 4174; 84515; 5557; 23649	32	32
0.000723215223477	0.0221133011961	miRNA Regulation of DNA Damage Response	Wikipathways	WP1530	ENSG00000134574; ENSG00000035928; ENSG00000183765; ENSG00000177595; ENSG00000140464; ENSG00000020922; ENSG00000123374; ENSG00000120889	5981; 5371; 11200; 1017; 1643; 55367; 4361; 8795	89	89
0.00075972077729	0.0221133011961	Measles - Homo sapiens (human)	KEGG	path:hsa05162	ENSG00000185507; ENSG00000115267; ENSG00000173039; ENSG00000126456; ENSG00000105397; ENSG00000136869; ENSG00000123374; ENSG00000055208; ENSG00000120889; ENSG00000126561	3661; 23118; 3665; 8795; 6776; 7297; 64135; 5970; 7099; 1017	136	135
0.00075972077729	0.0221133011961	Pyrimidine metabolism	EHMN	Pyrimidine metabolism	ENSG00000121851; ENSG00000014138; ENSG00000138185; ENSG00000062822; ENSG00000138035; ENSG00000171097; ENSG00000122678; ENSG00000125450; ENSG00000095319; ENSG00000125454	23511; 87178; 23649; 79902; 60386; 883; 953; 5424; 27434; 84265	137	135
0.00078886355736	0.022169786181	Mismatch repair	Wikipathways	WP531	ENSG00000132646; ENSG00000035928; ENSG00000062822	5111; 5424; 5981	9	9
0.000970558247326	0.0263668323857	Neutrophil degranulation	Reactome	R-HSA-6798695	ENSG00000125730; ENSG00000110719; ENSG00000100504; ENSG00000121691; ENSG00000030582; ENSG00000116815; ENSG00000182149; ENSG00000160796; ENSG00000163661; ENSG00000234745; ENSG00000147813; ENSG00000173801; ENSG00000142583; ENSG00000138246; ENSG00000111144; ENSG00000144589; ENSG00000204525; ENSG00000197249; ENSG00000169299; ENSG00000188404; ENSG00000166710; ENSG00000021355	1992; 3106; 5836; 55276; 23218; 965; 114790; 4048; 9798; 10312; 3107; 93100; 5806; 847; 3728; 2896; 567; 718; 23317; 6402; 6518; 5265	497	484
0.0011087708988	0.0282390088289	Removal of the Flap Intermediate from the C-strand	Reactome	R-HSA-174437	ENSG00000132646; ENSG00000062822; ENSG00000138346	1763; 5424; 5111	10	10
0.0011087708988	0.0282390088289	methionine salvage cycle III	HumanCyc	PWY-7527	ENSG00000116649; ENSG00000099810; ENSG00000037757	6723; 84245; 4507	10	10
0.00118695536312	0.0284520182631	DNA Replication Pre-Initiation	Reactome	R-HSA-69002	ENSG00000123374; ENSG00000100297; ENSG00000125885; ENSG00000014138; ENSG00000198056	1017; 4174; 84515; 5557; 23649	37	37
0.00118695536312	0.0284520182631	M/G1 Transition	Reactome	R-HSA-68874	ENSG00000123374; ENSG00000100297; ENSG00000125885; ENSG00000014138; ENSG00000198056	1017; 4174; 84515; 5557; 23649	37	37
0.00122416652483	0.0285055919354	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	Reactome	R-HSA-168928	ENSG00000185507; ENSG00000182179; ENSG00000115267; ENSG00000173039; ENSG00000126456; ENSG00000140853	84166; 64135; 5970; 3661; 3665; 7318	57	55
0.00133999026066	0.0303358906232	Pertussis - Homo sapiens (human)	KEGG	path:hsa05133	ENSG00000159403; ENSG00000224389; ENSG00000173039; ENSG00000126456; ENSG00000125730; ENSG00000136869; ENSG00000149131	7099; 710; 715; 718; 3661; 721; 5970	76	76
0.00142901170298	0.0314768794034	Negative regulators of RIG-I/MDA5 signaling	Reactome	R-HSA-936440	ENSG00000140853; ENSG00000126456; ENSG00000115267; ENSG00000182179	84166; 64135; 3661; 7318	25	23
0.00149999597757	0.0319483957565	Processive synthesis on the C-strand of the telomere	Reactome	R-HSA-174414	ENSG00000132646; ENSG00000062822; ENSG00000138346	1763; 5424; 5111	11	11
0.00165303604975	0.0319483957565	TRIF-mediated TLR3/TLR4 signaling 	Reactome	R-HSA-937061	ENSG00000185507; ENSG00000110330; ENSG00000105053; ENSG00000173039; ENSG00000126456; ENSG00000136869; ENSG00000055208; ENSG00000072401	329; 7099; 7321; 3665; 23118; 3661; 5970; 51231	101	101
0.00165303604975	0.0319483957565	MyD88-independent TLR3/TLR4 cascade 	Reactome	R-HSA-166166	ENSG00000185507; ENSG00000110330; ENSG00000105053; ENSG00000173039; ENSG00000126456; ENSG00000136869; ENSG00000055208; ENSG00000072401	329; 7099; 7321; 3665; 23118; 3661; 5970; 51231	101	101
0.00165303604975	0.0319483957565	Toll Like Receptor 3 (TLR3) Cascade	Reactome	R-HSA-168164	ENSG00000185507; ENSG00000110330; ENSG00000105053; ENSG00000173039; ENSG00000126456; ENSG00000136869; ENSG00000055208; ENSG00000072401	329; 7099; 7321; 3665; 23118; 3661; 5970; 51231	101	101
0.00168093560373	0.0319483957565	p73 transcription factor network	PID	p73pathway	ENSG00000154473; ENSG00000197249; ENSG00000158864; ENSG00000173039; ENSG00000151065; ENSG00000140464; ENSG00000123374	196513; 1017; 4720; 5265; 5970; 5371; 9184	81	79
0.00168562088041	0.0319483957565	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	Reactome	R-HSA-983170	ENSG00000234745; ENSG00000204525; ENSG00000176986; ENSG00000166710	9632; 3107; 3106; 567	24	24
0.00190061765692	0.0342049333336	Dual Incision in GG-NER	Reactome	R-HSA-5696400	ENSG00000132646; ENSG00000035928; ENSG00000062822; ENSG00000134574; ENSG00000139842	1643; 8451; 5111; 5424; 5981	41	41
0.00196780496513	0.0342049333336	Condensation of Prometaphase Chromosomes	Reactome	R-HSA-2514853	ENSG00000121152; ENSG00000010292; ENSG00000113810	10051; 9918; 23397	12	12
0.00196780496513	0.0342049333336	Butyrophilin (BTN) family interactions	Reactome	R-HSA-8851680	ENSG00000026950; ENSG00000111801; ENSG00000186470	11118; 11119; 10384	12	12
0.00197255443764	0.0342049333336	Gap-filling DNA repair synthesis and ligation in GG-NER	Reactome	R-HSA-5696397	ENSG00000132646; ENSG00000035928; ENSG00000062822; ENSG00000073050	7515; 5111; 5424; 5981	25	25
0.00223628276894	0.0379702178476	Telomere Maintenance	Reactome	R-HSA-157579	ENSG00000132646; ENSG00000014138; ENSG00000198056; ENSG00000062822; ENSG00000035928; ENSG00000141499; ENSG00000138346	1763; 5111; 5557; 23649; 55135; 5981; 5424	85	83
0.00239500531252	0.0398352924429	Global Genome Nucleotide Excision Repair (GG-NER)	Reactome	R-HSA-5696399	ENSG00000132646; ENSG00000134574; ENSG00000035928; ENSG00000062822; ENSG00000073050; ENSG00000139842; ENSG00000154767	7508; 1643; 8451; 5111; 5424; 7515; 5981	85	84
0.00251701787577	0.0410273913751	Endosomal/Vacuolar pathway	Reactome	R-HSA-1236977	ENSG00000166710; ENSG00000204525; ENSG00000234745	3107; 567; 3106	13	13
0.00285163556641	0.0455702546397	Cilium Assembly	Reactome	R-HSA-5617833	ENSG00000096872; ENSG00000011143; ENSG00000214367; ENSG00000122507; ENSG00000249115; ENSG00000157796; ENSG00000083312; ENSG00000103995; ENSG00000152240; ENSG00000187535; ENSG00000092036	27241; 9742; 3842; 79441; 57728; 80173; 22995; 54930; 54903; 23354; 115106	192	188
0.00299641692681	0.0460957234775	Chromosome Maintenance	Reactome	R-HSA-73886	ENSG00000132646; ENSG00000014138; ENSG00000129534; ENSG00000035928; ENSG00000062822; ENSG00000198056; ENSG00000141499; ENSG00000138346	55135; 23649; 5981; 1763; 5424; 5111; 5557; 55320	113	111
0.00308044466244	0.0460957234775	Gene Expression	Reactome	R-HSA-74160	ENSG00000174243; ENSG00000165819; ENSG00000225830; ENSG00000138346; ENSG00000081665; ENSG00000167380; ENSG00000237440; ENSG00000196263; ENSG00000128534; ENSG00000083312; ENSG00000167978; ENSG00000175691; ENSG00000108506; ENSG00000185650; ENSG00000177595; ENSG00000111596; ENSG00000178338; ENSG00000095319; ENSG00000125482; ENSG00000257591; ENSG00000135473; ENSG00000134574; ENSG00000187079; ENSG00000060339; ENSG00000171163; ENSG00000140464; ENSG00000151065; ENSG00000138668; ENSG00000125450; ENSG00000151461; ENSG00000132646; ENSG00000100227; ENSG00000161265; ENSG00000121851; ENSG00000164011; ENSG00000167785; ENSG00000263002; ENSG00000153015; ENSG00000116754; ENSG00000198231; ENSG00000113272; ENSG00000123374; ENSG00000104973; ENSG00000074266; ENSG00000120889; ENSG00000137413; ENSG00000183765; ENSG00000204560; ENSG00000188171; ENSG00000138794; ENSG00000143493; ENSG00000118705; ENSG00000163950; ENSG00000020922	5371; 55657; 8449; 7884; 9416; 9295; 1643; 23524; 26019; 3842; 55367; 7003; 199746; 4848; 148156; 100129842; 58492; 25896; 79902; 10780; 90589; 1017; 23511; 839; 3184; 6185; 2074; 129685; 4361; 196513; 199777; 51691; 84265; 9924; 84271; 117608; 56339; 57573; 440515; 8726; 677; 55749; 81857; 8795; 11200; 11325; 54974; 7769; 5111; 1763; 7270; 57508; 10283; 51058	1755	1710
0.00315202934192	0.0460957234775	TRAF3-dependent IRF activation pathway	Reactome	R-HSA-918233	ENSG00000115267; ENSG00000126456; ENSG00000185507	3661; 64135; 3665	15	14
0.00315202934192	0.0460957234775	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	Reactome	R-HSA-936964	ENSG00000185507; ENSG00000126456; ENSG00000136869	7099; 3661; 3665	14	14
