p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.85941483234e-12	4.53533082288e-10	GO:0042571	c	2	immunoglobulin complex, circulating	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	24	24
2.50222299059e-11	1.22608926539e-09	GO:0019814	c	3	immunoglobulin complex	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	27	27
3.32416623161e-11	1.06373319412e-09	GO:0034987	m	4	immunoglobulin receptor binding	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	28	28
1.31965052078e-10	3.0351961978e-09	GO:0072562	c	2	blood microparticle	3045; 3048; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 5004; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000005961; ENSG00000196565; ENSG00000223609; ENSG00000254709; ENSG00000229314	158	158
9.77345024885e-10	3.81164559705e-08	GO:0070062	c	4	extracellular exosome	247; 383; 566; 669; 760; 1604; 1668; 1675; 1992; 2992; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4973; 5004; 5266; 6382; 55755; 8876; 10562; 81618; 147798; 100423062; 54757; 23500; 353514; 57126; 84418; 81567	ENSG00000173391; ENSG00000108950; ENSG00000211675; ENSG00000135916; ENSG00000148346; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000124102; ENSG00000172331; ENSG00000187116; ENSG00000120306; ENSG00000112299; ENSG00000172232; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000156113; ENSG00000179593; ENSG00000118520; ENSG00000146122; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000021355; ENSG00000229314	2813	2804
1.11213214591e-09	2.72472375748e-08	GO:1903561	c	3	extracellular vesicle	247; 383; 566; 669; 760; 1604; 1668; 1675; 1992; 2992; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4973; 5004; 5266; 6382; 55755; 8876; 10562; 57126; 81618; 147798; 100423062; 54757; 23500; 353514; 84418; 81567	ENSG00000173391; ENSG00000108950; ENSG00000211675; ENSG00000135916; ENSG00000148346; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000124102; ENSG00000172331; ENSG00000187116; ENSG00000120306; ENSG00000112299; ENSG00000172232; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000156113; ENSG00000179593; ENSG00000118520; ENSG00000146122; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000021355; ENSG00000229314	2826	2817
1.12320215043e-09	1.72224329733e-08	GO:0043230	c	2	extracellular organelle	247; 383; 566; 669; 760; 1604; 1668; 1675; 1992; 2992; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4973; 5004; 5266; 6382; 55755; 8876; 10562; 57126; 81618; 147798; 100423062; 54757; 23500; 353514; 84418; 81567	ENSG00000173391; ENSG00000108950; ENSG00000211675; ENSG00000135916; ENSG00000148346; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000124102; ENSG00000172331; ENSG00000187116; ENSG00000120306; ENSG00000112299; ENSG00000172232; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000156113; ENSG00000179593; ENSG00000118520; ENSG00000146122; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000021355; ENSG00000229314	2827	2818
8.12160176533e-09	1.32652828834e-07	GO:0031982	c	3	vesicle	100; 247; 273; 383; 566; 669; 760; 1604; 1668; 1675; 1992; 2992; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4973; 5004; 5266; 5909; 6272; 6382; 6622; 55755; 7036; 8876; 10562; 57126; 81618; 147798; 100423062; 54757; 23500; 353514; 84418; 81567	ENSG00000173391; ENSG00000108950; ENSG00000211675; ENSG00000106327; ENSG00000148346; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000076864; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000124102; ENSG00000135916; ENSG00000172331; ENSG00000187116; ENSG00000120306; ENSG00000112299; ENSG00000172232; ENSG00000196839; ENSG00000115884; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000145335; ENSG00000156113; ENSG00000179593; ENSG00000078053; ENSG00000118520; ENSG00000146122; ENSG00000134243; ENSG00000102837; ENSG00000005961; ENSG00000021355; ENSG00000229314	4005	3991
1.05236159069e-08	2.89399437439e-06	GO:0006910	b	4	phagocytosis, recognition	3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709	35	35
1.14912124421e-08	1.40767352415e-07	GO:0009897	c	3	external side of plasma membrane	100; 2323; 3494; 3500; 3501; 3503; 3537; 3674; 6382; 7036; 100423062	ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000106327; ENSG00000115884; ENSG00000211893; ENSG00000005961; ENSG00000090554; ENSG00000254709	241	241
1.74921233128e-08	3.09610582636e-06	GO:0006959	b	3	humoral immune response	566; 1604; 1668; 1675; 3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000196352; ENSG00000172232; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000197766; ENSG00000132465; ENSG00000211675; ENSG00000254709; ENSG00000211890	253	251
4.08608327837e-08	4.69899577012e-07	GO:0005615	c	2	extracellular space	100; 383; 566; 760; 1668; 1675; 1992; 2323; 3045; 3048; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3934; 5004; 6622; 10562; 266727; 100423062	ENSG00000211675; ENSG00000148346; ENSG00000254709; ENSG00000223609; ENSG00000090554; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000132465; ENSG00000196565; ENSG00000172232; ENSG00000196839; ENSG00000197766; ENSG00000104267; ENSG00000145335; ENSG00000118520; ENSG00000102837; ENSG00000005961; ENSG00000112139; ENSG00000021355; ENSG00000229314	1416	1406
1.09301053403e-07	9.67314322618e-06	GO:0006956	b	3	complement activation	1604; 1675; 3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000197766; ENSG00000254709	128	127
2.96572417375e-07	3.09293574854e-05	GO:0099024	b	5	plasma membrane invagination	3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709	60	60
3.08895929212e-07	1.82248598235e-05	GO:0006952	b	3	defense response	100; 566; 1604; 1668; 1675; 2537; 3494; 3500; 3501; 3503; 3512; 3537; 3934; 4973; 5004; 6382; 6622; 7130; 8807; 8876; 80271; 100423062; 353514	ENSG00000173391; ENSG00000123610; ENSG00000211675; ENSG00000148346; ENSG00000254709; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000126709; ENSG00000239839; ENSG00000211896; ENSG00000132465; ENSG00000086544; ENSG00000187116; ENSG00000112299; ENSG00000172232; ENSG00000196839; ENSG00000197766; ENSG00000145335; ENSG00000211892; ENSG00000115884; ENSG00000115607; ENSG00000229314	1591	1572
3.17224179337e-07	3.09293574854e-05	GO:0006897	b	5	endocytosis	273; 566; 3494; 3500; 3501; 3503; 3512; 3537; 4973; 6272; 6622; 7036; 10562; 81567; 100423062	ENSG00000172232; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000078053; ENSG00000211896; ENSG00000239264; ENSG00000134243; ENSG00000106327; ENSG00000132465; ENSG00000173391; ENSG00000102837; ENSG00000145335; ENSG00000211890; ENSG00000254709	678	674
3.94151448117e-07	1.77237719096e-05	GO:0072376	b	2	protein activation cascade	1604; 1675; 3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000197766; ENSG00000254709	151	150
4.23334913956e-07	4.38132395975e-05	GO:0006958	b	4	complement activation, classical pathway	1604; 3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709	104	103
5.76432743318e-07	4.38132395975e-05	GO:0010324	b	4	membrane invagination	3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709	67	67
5.90792396986e-07	1.77237719096e-05	GO:0006950	b	2	response to stress	100; 383; 566; 760; 131870; 1604; 1647; 1668; 1675; 2537; 3045; 3047; 3048; 3145; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4973; 5004; 6382; 6622; 7130; 8807; 8876; 9232; 57126; 80271; 100423062; 353514; 91319; 81567	ENSG00000173391; ENSG00000123610; ENSG00000211675; ENSG00000256269; ENSG00000148346; ENSG00000204936; ENSG00000254709; ENSG00000099958; ENSG00000223609; ENSG00000164611; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000126709; ENSG00000239839; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000196565; ENSG00000086544; ENSG00000187116; ENSG00000112299; ENSG00000172232; ENSG00000196839; ENSG00000197766; ENSG00000213934; ENSG00000116717; ENSG00000104267; ENSG00000156113; ENSG00000145335; ENSG00000211892; ENSG00000198585; ENSG00000118520; ENSG00000115884; ENSG00000005961; ENSG00000115607; ENSG00000229314	3759	3733
6.37283485055e-07	4.38132395975e-05	GO:0016192	b	4	vesicle-mediated transport	273; 286; 566; 1604; 1675; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 4973; 5004; 6272; 6382; 6622; 7036; 10562; 100423062; 57222; 81567	ENSG00000173391; ENSG00000029534; ENSG00000211675; ENSG00000106327; ENSG00000254709; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000134243; ENSG00000239264; ENSG00000132465; ENSG00000113719; ENSG00000172232; ENSG00000197766; ENSG00000145335; ENSG00000078053; ENSG00000115884; ENSG00000211896; ENSG00000102837; ENSG00000005961; ENSG00000229314	1517	1509
8.4464933451e-07	4.6455713398e-05	GO:0002455	b	4	humoral immune response mediated by circulating immunoglobulin	1604; 3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709	115	114
1.32715922452e-06	8.10446264091e-05	GO:0002696	b	5	positive regulation of leukocyte activation	100; 1604; 2323; 3494; 3500; 3501; 3503; 3537; 8876; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000211893; ENSG00000254709; ENSG00000090554; ENSG00000112299	310	309
1.44033646865e-06	6.60154214799e-05	GO:0015669	b	4	gas transport	760; 3045; 3047; 3048	ENSG00000196565; ENSG00000213934; ENSG00000223609; ENSG00000104267	19	19
1.63575960675e-06	1.50489883821e-05	GO:0009986	c	2	cell surface	100; 1604; 2323; 3494; 3500; 3501; 3503; 3537; 3674; 3679; 4072; 6272; 6382; 7036; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000106327; ENSG00000134243; ENSG00000211893; ENSG00000005961; ENSG00000135424; ENSG00000090554; ENSG00000119888; ENSG00000254709; ENSG00000115884	771	768
1.67052535204e-06	8.10446264091e-05	GO:0050867	b	5	positive regulation of cell activation	100; 1604; 2323; 3494; 3500; 3501; 3503; 3537; 8876; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000211893; ENSG00000254709; ENSG00000090554; ENSG00000112299	318	317
2.07806734382e-06	8.10446264091e-05	GO:0042742	b	5	defense response to bacterium	566; 1668; 3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000172232; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211896; ENSG00000132465; ENSG00000211675; ENSG00000254709; ENSG00000211890	259	252
2.8153532514e-06	0.000124579381374	GO:0044765	b	3	single-organism transport	100; 247; 286; 383; 566; 760; 1675; 3045; 3047; 3048; 3494; 3500; 3501; 3503; 3537; 3674; 3778; 3934; 5004; 5208; 6272; 6382; 6622; 7036; 8809; 10562; 100423062; 23762; 200931; 81567	ENSG00000029534; ENSG00000211675; ENSG00000106327; ENSG00000148346; ENSG00000254709; ENSG00000223609; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000134243; ENSG00000239264; ENSG00000196565; ENSG00000172232; ENSG00000196839; ENSG00000115884; ENSG00000197766; ENSG00000115604; ENSG00000213934; ENSG00000104267; ENSG00000156113; ENSG00000145335; ENSG00000179593; ENSG00000118520; ENSG00000211896; ENSG00000102837; ENSG00000005961; ENSG00000123836; ENSG00000184792; ENSG00000163959; ENSG00000229314	2819	2814
3.93716423771e-06	0.000139375614015	GO:0045087	b	3	innate immune response	1604; 1668; 1675; 2537; 3494; 3500; 3501; 3503; 3512; 3537; 3934; 6622; 8876; 100423062; 353514	ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000126709; ENSG00000239839; ENSG00000211896; ENSG00000148346; ENSG00000197766; ENSG00000132465; ENSG00000254709; ENSG00000145335; ENSG00000211892; ENSG00000211675; ENSG00000187116; ENSG00000112299	835	825
4.11469611812e-06	8.22939223625e-05	GO:1902578	b	2	single-organism localization	100; 247; 286; 383; 566; 760; 1675; 3045; 3047; 3048; 3494; 3500; 3501; 3503; 3537; 3674; 3778; 3934; 5004; 5208; 6272; 6382; 6622; 55755; 7036; 8809; 10562; 100423062; 23762; 200931; 81567	ENSG00000029534; ENSG00000211675; ENSG00000106327; ENSG00000148346; ENSG00000254709; ENSG00000223609; ENSG00000136861; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000134243; ENSG00000239264; ENSG00000196565; ENSG00000172232; ENSG00000196839; ENSG00000115884; ENSG00000197766; ENSG00000115604; ENSG00000213934; ENSG00000104267; ENSG00000156113; ENSG00000145335; ENSG00000179593; ENSG00000118520; ENSG00000211896; ENSG00000102837; ENSG00000005961; ENSG00000123836; ENSG00000184792; ENSG00000163959; ENSG00000229314	3030	3025
4.54357747509e-06	3.48340939757e-05	GO:0098552	c	2	side of membrane	100; 2323; 3494; 3500; 3501; 3503; 3537; 3674; 6382; 7036; 100423062	ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000106327; ENSG00000115884; ENSG00000211893; ENSG00000005961; ENSG00000090554; ENSG00000254709	439	439
4.63518481385e-06	0.000182096546258	GO:0006909	b	4	phagocytosis	566; 3494; 3500; 3501; 3503; 3537; 10562; 100423062; 81567	ENSG00000172232; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000239264; ENSG00000102837; ENSG00000254709; ENSG00000211890	279	278
5.83241903846e-06	0.000200489404447	GO:0002460	b	4	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	100; 1604; 3494; 3500; 3501; 3503; 3537; 8809; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000211893; ENSG00000254709; ENSG00000115604	287	286
6.29935637781e-06	0.00014488519669	GO:0003823	m	2	antigen binding	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	156	154
6.79124168531e-06	0.000207510162607	GO:0002694	b	4	regulation of leukocyte activation	100; 1604; 2323; 3494; 3500; 3501; 3503; 3537; 6622; 8876; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000211893; ENSG00000254709; ENSG00000145335; ENSG00000090554; ENSG00000112299	459	458
6.91052258409e-06	0.000224591983983	GO:0009617	b	5	response to bacterium	383; 566; 1604; 1668; 3494; 3500; 3501; 3503; 3512; 3537; 6622; 100423062	ENSG00000196352; ENSG00000172232; ENSG00000211893; ENSG00000211892; ENSG00000239839; ENSG00000211890; ENSG00000211896; ENSG00000118520; ENSG00000145335; ENSG00000211675; ENSG00000254709; ENSG00000132465	559	552
9.71335434546e-06	0.000145700315182	GO:0051234	b	2	establishment of localization	100; 247; 273; 286; 383; 566; 760; 1604; 1675; 3045; 3047; 3048; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4607; 4973; 5004; 5208; 6006; 6272; 6382; 6622; 55755; 7036; 8809; 10562; 147798; 100423062; 23762; 57222; 91319; 200931; 81567	ENSG00000173391; ENSG00000029534; ENSG00000211675; ENSG00000106327; ENSG00000148346; ENSG00000254709; ENSG00000223609; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000134571; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000196565; ENSG00000113719; ENSG00000172232; ENSG00000196839; ENSG00000188672; ENSG00000115884; ENSG00000197766; ENSG00000115604; ENSG00000213934; ENSG00000099958; ENSG00000104267; ENSG00000156113; ENSG00000145335; ENSG00000211892; ENSG00000179593; ENSG00000078053; ENSG00000118520; ENSG00000134243; ENSG00000102837; ENSG00000005961; ENSG00000123836; ENSG00000184792; ENSG00000163959; ENSG00000229314	4743	4719
1.29807417795e-05	0.000323823028131	GO:0019724	b	5	B cell mediated immunity	1604; 3494; 3500; 3501; 3503; 3537; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709	173	172
1.3046436465e-05	0.000358777002788	GO:0050865	b	4	regulation of cell activation	100; 1604; 2323; 3494; 3500; 3501; 3503; 3537; 6622; 8876; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000211893; ENSG00000254709; ENSG00000145335; ENSG00000090554; ENSG00000112299	492	491
1.30792154802e-05	0.000385836856666	GO:0006810	b	3	transport	100; 247; 273; 286; 383; 566; 760; 1604; 1675; 3045; 3047; 3048; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4607; 4973; 5004; 5208; 6006; 6272; 6382; 6622; 7036; 8809; 10562; 147798; 100423062; 23762; 57222; 91319; 200931; 81567	ENSG00000173391; ENSG00000029534; ENSG00000211675; ENSG00000106327; ENSG00000148346; ENSG00000254709; ENSG00000223609; ENSG00000167608; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000134571; ENSG00000211896; ENSG00000239264; ENSG00000132465; ENSG00000196565; ENSG00000113719; ENSG00000172232; ENSG00000196839; ENSG00000188672; ENSG00000115884; ENSG00000197766; ENSG00000115604; ENSG00000213934; ENSG00000099958; ENSG00000104267; ENSG00000156113; ENSG00000145335; ENSG00000211892; ENSG00000179593; ENSG00000078053; ENSG00000118520; ENSG00000134243; ENSG00000102837; ENSG00000005961; ENSG00000123836; ENSG00000184792; ENSG00000163959; ENSG00000229314	4614	4590
1.3285047308e-05	0.000323823028131	GO:0051249	b	5	regulation of lymphocyte activation	100; 1604; 2323; 3494; 3500; 3501; 3503; 3537; 8876; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000211893; ENSG00000254709; ENSG00000090554; ENSG00000112299	402	401
1.64301989147e-05	0.000415449315415	GO:0002250	b	3	adaptive immune response	100; 1604; 3494; 3500; 3501; 3503; 3512; 3537; 8809; 100423062	ENSG00000196352; ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000211893; ENSG00000254709; ENSG00000115604	416	411
