p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.09291418463e-16	8.41351502222e-14	GO:0002237	b	4	response to molecule of bacterial origin	721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 4791; 5328; 6347; 7494; 8794; 9021; 80149; 114548; 148022; 22904	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000090339; ENSG00000169429; ENSG00000184557; ENSG00000224389; ENSG00000122861; ENSG00000163734; ENSG00000064932; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000077150; ENSG00000127666	340	340
2.06491217968e-15	4.15047348115e-13	GO:0032496	b	4	response to lipopolysaccharide	5743; 2920; 2921; 3383; 3553; 3569; 3576; 4791; 5328; 6347; 7494; 8794; 9021; 80149; 114548; 148022; 22904	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000090339; ENSG00000169429; ENSG00000127666; ENSG00000184557; ENSG00000122861; ENSG00000163734; ENSG00000064932; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000077150	326	326
6.89772642259e-14	2.15898837027e-11	GO:0009617	b	5	response to bacterium	602; 721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 4791; 5328; 6347; 7494; 8794; 9021; 80149; 114548; 148022; 22904	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000090339; ENSG00000169429; ENSG00000184557; ENSG00000224389; ENSG00000069399; ENSG00000122861; ENSG00000163734; ENSG00000064932; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000077150; ENSG00000127666	559	552
1.18184209468e-13	1.58366840686e-11	GO:0006954	b	4	inflammatory response	101; 721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 4671; 4791; 6347; 7538; 8794; 9021; 80149; 114548; 148022; 22904; 23135	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000090339; ENSG00000249437; ENSG00000151651; ENSG00000184557; ENSG00000169429; ENSG00000224389; ENSG00000132510; ENSG00000163734; ENSG00000064932; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000128016; ENSG00000077150; ENSG00000127666	654	653
8.02072393108e-13	8.06082755074e-11	GO:0033993	b	4	response to lipid	1026; 5743; 2920; 2921; 3164; 3383; 3553; 3569; 3576; 4582; 4791; 4929; 5328; 6347; 7494; 8013; 8794; 9021; 80149; 114548; 148022; 22904	ENSG00000127666; ENSG00000185499; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000124762; ENSG00000162711; ENSG00000123358; ENSG00000136244; ENSG00000100219; ENSG00000077150; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000064932; ENSG00000184557; ENSG00000163874	921	921
3.16302533836e-12	2.24574799023e-10	GO:0009605	b	2	response to external stimulus	101; 602; 721; 1026; 5743; 2920; 2921; 3164; 3383; 3553; 3569; 3576; 3659; 4791; 4929; 5328; 5329; 6347; 7494; 7538; 8013; 8794; 9021; 10509; 23645; 80149; 114548; 148022; 54541; 22856; 22904	ENSG00000125347; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000122861; ENSG00000131873; ENSG00000163734; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000069399; ENSG00000124762; ENSG00000162711; ENSG00000064932; ENSG00000136244; ENSG00000100219; ENSG00000077150; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000224389; ENSG00000168209; ENSG00000125538; ENSG00000128016; ENSG00000123358; ENSG00000185033; ENSG00000184557; ENSG00000163874	2175	2163
4.28627942984e-12	1.05013846031e-09	GO:0048519	b	3	negative regulation of biological process	101; 268; 597; 602; 721; 1026; 5743; 1992; 3164; 3383; 3553; 3569; 3576; 3659; 3976; 4170; 4582; 4671; 4791; 4929; 5328; 5329; 26232; 6004; 6347; 7494; 7538; 8013; 8870; 9021; 9270; 9308; 140686; 10509; 23645; 10865; 80149; 114548; 148022; 54541; 22856; 22904; 255057; 27289	ENSG00000125347; ENSG00000119185; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000196843; ENSG00000122861; ENSG00000131873; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000143333; ENSG00000069399; ENSG00000124762; ENSG00000112149; ENSG00000124116; ENSG00000162711; ENSG00000064932; ENSG00000140379; ENSG00000104899; ENSG00000136244; ENSG00000172602; ENSG00000100219; ENSG00000077150; ENSG00000090339; ENSG00000224389; ENSG00000168209; ENSG00000125538; ENSG00000128342; ENSG00000128016; ENSG00000123358; ENSG00000099625; ENSG00000185033; ENSG00000249437; ENSG00000184557; ENSG00000116661; ENSG00000021355; ENSG00000163874; ENSG00000137331	4596	4571
1.01427826046e-11	1.24249086906e-09	GO:0043207	b	3	response to external biotic stimulus	602; 721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 4791; 5328; 6347; 7494; 8794; 9021; 80149; 114548; 148022; 54541; 22904	ENSG00000081041; ENSG00000125347; ENSG00000173535; ENSG00000090339; ENSG00000064932; ENSG00000169429; ENSG00000184557; ENSG00000224389; ENSG00000069399; ENSG00000168209; ENSG00000122861; ENSG00000163734; ENSG00000108691; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000077150; ENSG00000127666	947	937
1.01427826046e-11	8.15479721407e-10	GO:0051707	b	4	response to other organism	602; 721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 4791; 5328; 6347; 7494; 8794; 9021; 80149; 114548; 148022; 54541; 22904	ENSG00000081041; ENSG00000125347; ENSG00000173535; ENSG00000090339; ENSG00000064932; ENSG00000169429; ENSG00000184557; ENSG00000224389; ENSG00000069399; ENSG00000168209; ENSG00000122861; ENSG00000163734; ENSG00000108691; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000077150; ENSG00000127666	947	937
1.9003304915e-11	1.27322142931e-09	GO:0071219	b	4	cellular response to molecule of bacterial origin	3383; 3553; 3569; 3576; 5328; 6347; 7494; 80149; 114548; 148022; 22904	ENSG00000108691; ENSG00000090339; ENSG00000169429; ENSG00000127666; ENSG00000122861; ENSG00000162711; ENSG00000125538; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000064932	164	164
2.09928910778e-11	7.45247633261e-10	GO:0009607	b	2	response to biotic stimulus	602; 721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 4791; 5328; 6347; 7494; 8794; 9021; 80149; 114548; 148022; 54541; 22904	ENSG00000081041; ENSG00000125347; ENSG00000173535; ENSG00000090339; ENSG00000064932; ENSG00000169429; ENSG00000184557; ENSG00000224389; ENSG00000069399; ENSG00000168209; ENSG00000122861; ENSG00000163734; ENSG00000108691; ENSG00000073756; ENSG00000125538; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000077150; ENSG00000127666	984	974
3.53558788615e-11	5.53319504183e-09	GO:0060548	b	5	negative regulation of cell death	101; 597; 602; 1026; 3164; 3383; 3553; 3569; 4170; 4582; 4671; 4929; 5329; 6347; 7494; 8013; 8870; 9021; 23645; 80149	ENSG00000108691; ENSG00000119508; ENSG00000090339; ENSG00000249437; ENSG00000087074; ENSG00000151651; ENSG00000184557; ENSG00000143384; ENSG00000185499; ENSG00000069399; ENSG00000100219; ENSG00000124762; ENSG00000140379; ENSG00000125538; ENSG00000011422; ENSG00000136244; ENSG00000163874; ENSG00000137331; ENSG00000153234; ENSG00000123358	895	892
4.04939201258e-11	3.30700347694e-09	GO:1901700	b	3	response to oxygen-containing compound	1026; 5743; 2920; 2921; 3164; 3383; 3553; 3569; 3576; 4582; 4671; 4791; 4929; 5328; 6347; 7494; 8013; 8794; 9021; 23645; 80149; 114548; 148022; 22904; 23135	ENSG00000087074; ENSG00000127666; ENSG00000185499; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000124762; ENSG00000162711; ENSG00000064932; ENSG00000136244; ENSG00000100219; ENSG00000077150; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000132510; ENSG00000163874	1504	1501
5.87574284143e-11	3.59889249037e-09	GO:0071216	b	3	cellular response to biotic stimulus	3383; 3553; 3569; 3576; 5328; 6347; 7494; 80149; 114548; 148022; 22904	ENSG00000108691; ENSG00000090339; ENSG00000169429; ENSG00000127666; ENSG00000122861; ENSG00000162711; ENSG00000125538; ENSG00000136244; ENSG00000163874; ENSG00000100219; ENSG00000064932	182	182
1.02527334085e-10	2.42648024001e-09	GO:0006950	b	2	response to stress	101; 597; 602; 721; 1026; 5743; 2920; 2921; 2947; 3310; 3383; 3553; 3569; 3576; 3659; 4170; 4582; 4671; 4791; 4929; 5328; 5329; 26232; 6347; 7494; 7538; 8013; 8794; 8870; 9021; 9308; 23645; 80149; 114548; 148022; 54541; 22904; 23135	ENSG00000125347; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000153234; ENSG00000134202; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000069399; ENSG00000124762; ENSG00000112149; ENSG00000162711; ENSG00000140379; ENSG00000136244; ENSG00000100219; ENSG00000077150; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000224389; ENSG00000168209; ENSG00000125538; ENSG00000128016; ENSG00000064932; ENSG00000249437; ENSG00000184557; ENSG00000132510; ENSG00000116661; ENSG00000163874; ENSG00000137331; ENSG00000173110	3759	3733
1.41131561038e-10	6.91544649084e-09	GO:0010033	b	3	response to organic substance	268; 721; 1026; 5743; 2920; 2921; 3164; 3310; 3383; 3553; 3569; 3576; 3659; 4170; 4582; 4671; 4791; 4929; 5328; 26232; 6347; 7494; 8013; 8794; 9021; 9270; 9308; 23645; 80149; 114548; 148022; 54541; 22904	ENSG00000125347; ENSG00000119185; ENSG00000087074; ENSG00000168209; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000124762; ENSG00000112149; ENSG00000162711; ENSG00000064932; ENSG00000104899; ENSG00000136244; ENSG00000100219; ENSG00000077150; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000224389; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000116661; ENSG00000163874; ENSG00000173110	2850	2843
2.38424755079e-10	1.24476138938e-08	GO:0048523	b	4	negative regulation of cellular process	101; 597; 602; 721; 1026; 5743; 1992; 3164; 3383; 3553; 3569; 3576; 3659; 3976; 4170; 4582; 4671; 4791; 4929; 5329; 26232; 6004; 6347; 7494; 7538; 8013; 8870; 9021; 9270; 140686; 10509; 23645; 10865; 80149; 114548; 148022; 54541; 22904; 255057; 27289	ENSG00000125347; ENSG00000119185; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000196843; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000143333; ENSG00000069399; ENSG00000124762; ENSG00000124116; ENSG00000162711; ENSG00000064932; ENSG00000140379; ENSG00000136244; ENSG00000172602; ENSG00000100219; ENSG00000077150; ENSG00000090339; ENSG00000224389; ENSG00000168209; ENSG00000125538; ENSG00000128342; ENSG00000128016; ENSG00000123358; ENSG00000099625; ENSG00000185033; ENSG00000249437; ENSG00000184557; ENSG00000116661; ENSG00000021355; ENSG00000163874; ENSG00000137331	4268	4244
2.47713709329e-10	1.24476138938e-08	GO:0010941	b	4	regulation of cell death	101; 597; 602; 1026; 5743; 3164; 3383; 3553; 3569; 4170; 4582; 4671; 4929; 5329; 6347; 7494; 8013; 8794; 8870; 9021; 23645; 80149; 114548; 54541	ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000143384; ENSG00000185499; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000069399; ENSG00000124762; ENSG00000162711; ENSG00000140379; ENSG00000136244; ENSG00000100219; ENSG00000173535; ENSG00000090339; ENSG00000168209; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000163874; ENSG00000137331	1500	1496
2.8016688488e-10	1.14401477993e-08	GO:0008219	b	3	cell death	101; 597; 602; 1026; 5743; 3164; 3383; 3553; 3569; 3659; 4170; 4582; 4671; 4929; 5328; 5329; 6347; 7494; 8013; 8794; 8870; 9021; 23645; 80149; 114548; 148022; 54541	ENSG00000125347; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000122861; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000069399; ENSG00000124762; ENSG00000162711; ENSG00000140379; ENSG00000136244; ENSG00000100219; ENSG00000173535; ENSG00000090339; ENSG00000168209; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000163874; ENSG00000137331	1947	1934
3.47694389015e-10	3.56502349243e-08	GO:0006915	b	5	apoptotic process	101; 597; 602; 1026; 5743; 3164; 3383; 3553; 3569; 3659; 4170; 4582; 4671; 4929; 5329; 6347; 7494; 8013; 8794; 8870; 9021; 23645; 80149; 114548; 148022; 54541	ENSG00000125347; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000069399; ENSG00000124762; ENSG00000162711; ENSG00000140379; ENSG00000136244; ENSG00000100219; ENSG00000173535; ENSG00000090339; ENSG00000168209; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000163874; ENSG00000137331	1817	1804
4.55594056541e-10	3.56502349243e-08	GO:0043067	b	5	regulation of programmed cell death	101; 597; 602; 1026; 5743; 3164; 3383; 3553; 3569; 4170; 4582; 4671; 4929; 5329; 6347; 7494; 8013; 8794; 8870; 9021; 23645; 80149; 114548	ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000143384; ENSG00000185499; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000069399; ENSG00000124762; ENSG00000162711; ENSG00000140379; ENSG00000136244; ENSG00000100219; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000163874; ENSG00000137331	1409	1406
4.58248473911e-10	2.04684318347e-08	GO:0012501	b	4	programmed cell death	101; 597; 602; 1026; 5743; 3164; 3383; 3553; 3569; 3659; 4170; 4582; 4671; 4929; 5329; 6347; 7494; 8013; 8794; 8870; 9021; 23645; 80149; 114548; 148022; 54541	ENSG00000125347; ENSG00000011422; ENSG00000087074; ENSG00000151651; ENSG00000127666; ENSG00000143384; ENSG00000185499; ENSG00000073756; ENSG00000153234; ENSG00000108691; ENSG00000119508; ENSG00000069399; ENSG00000124762; ENSG00000162711; ENSG00000140379; ENSG00000136244; ENSG00000100219; ENSG00000173535; ENSG00000090339; ENSG00000168209; ENSG00000125538; ENSG00000123358; ENSG00000249437; ENSG00000184557; ENSG00000163874; ENSG00000137331	1840	1827
5.3662236449e-10	2.15722190525e-08	GO:1901701	b	4	cellular response to oxygen-containing compound	5743; 3164; 3383; 3553; 3569; 3576; 4582; 4929; 5328; 6347; 7494; 8013; 9021; 23645; 80149; 114548; 148022; 22904; 23135	ENSG00000108691; ENSG00000119508; ENSG00000090339; ENSG00000087074; ENSG00000169429; ENSG00000184557; ENSG00000185499; ENSG00000132510; ENSG00000100219; ENSG00000122861; ENSG00000162711; ENSG00000064932; ENSG00000073756; ENSG00000125538; ENSG00000136244; ENSG00000163874; ENSG00000153234; ENSG00000123358; ENSG00000127666	928	925
6.26740632756e-10	3.92339636106e-08	GO:0071396	b	5	cellular response to lipid	3164; 3383; 3553; 3569; 3576; 4582; 4929; 5328; 6347; 7494; 8013; 80149; 114548; 148022; 22904	ENSG00000108691; ENSG00000119508; ENSG00000090339; ENSG00000169429; ENSG00000127666; ENSG00000185499; ENSG00000100219; ENSG00000122861; ENSG00000162711; ENSG00000064932; ENSG00000125538; ENSG00000136244; ENSG00000163874; ENSG00000153234; ENSG00000123358	528	528
6.79906291131e-10	2.37967201896e-08	GO:0006952	b	3	defense response	101; 602; 721; 5743; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 4671; 4791; 6347; 7538; 8794; 9021; 9308; 80149; 114548; 148022; 54541; 22904; 23135	ENSG00000125347; ENSG00000151651; ENSG00000127666; ENSG00000163734; ENSG00000073756; ENSG00000108691; ENSG00000169429; ENSG00000069399; ENSG00000168209; ENSG00000112149; ENSG00000162711; ENSG00000136244; ENSG00000077150; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000224389; ENSG00000125538; ENSG00000128016; ENSG00000064932; ENSG00000249437; ENSG00000184557; ENSG00000132510; ENSG00000163874	1591	1572
