p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.02737416525e-10	3.39429268613e-07	Validated transcriptional targets of AP1 family members Fra1 and Fra2	PID	fra_pathway	ENSG00000108691; ENSG00000100292; ENSG00000178726; ENSG00000132470; ENSG00000171223; ENSG00000128342; ENSG00000177606	3725; 3691; 3976; 7056; 3162; 3726; 6347	38	38
5.44230030081e-09	6.8909901788e-07	TNF signaling pathway - Homo sapiens (human)	KEGG	path:hsa04668	ENSG00000108691; ENSG00000168404; ENSG00000170345; ENSG00000125538; ENSG00000078401; ENSG00000163739; ENSG00000171223; ENSG00000128342; ENSG00000177606	2919; 197259; 3725; 3726; 1906; 6347; 2353; 3976; 3553	110	110
7.27377800398e-09	6.8909901788e-07	MAPK signaling pathway - Homo sapiens (human)	KEGG	path:hsa04010	ENSG00000204390; ENSG00000170458; ENSG00000175197; ENSG00000116717; ENSG00000204388; ENSG00000170345; ENSG00000106211; ENSG00000128340; ENSG00000125538; ENSG00000130222; ENSG00000173110; ENSG00000177606	1647; 3725; 10912; 3305; 3310; 3315; 5880; 2353; 1649; 3304; 929; 3553	255	255
7.33084061574e-09	6.8909901788e-07	Attenuation phase	Reactome	R-HSA-3371568	ENSG00000204390; ENSG00000132002; ENSG00000204388; ENSG00000106211; ENSG00000149257; ENSG00000173110	3315; 3310; 871; 3305; 3304; 3337	29	29
1.12696743043e-08	8.47479507687e-07	HSF1 activation	Reactome	R-HSA-3371511	ENSG00000204390; ENSG00000132002; ENSG00000204388; ENSG00000106211; ENSG00000149257; ENSG00000173110	3315; 3310; 871; 3305; 3304; 3337	31	31
3.4715932614e-08	2.17553177715e-06	HSF1-dependent transactivation	Reactome	R-HSA-3371571	ENSG00000204390; ENSG00000132002; ENSG00000204388; ENSG00000106211; ENSG00000149257; ENSG00000173110	3315; 3310; 871; 3305; 3304; 3337	37	37
7.57919701088e-08	4.07111153727e-06	Nuclear Receptors Meta-Pathway	Wikipathways	WP2882	ENSG00000108691; ENSG00000114315; ENSG00000172831; ENSG00000120738; ENSG00000100292; ENSG00000155850; ENSG00000142583; ENSG00000132002; ENSG00000125538; ENSG00000171223; ENSG00000178726; ENSG00000177606	3553; 7056; 8824; 1958; 6518; 3280; 1836; 3162; 3337; 3725; 3726; 6347	316	315
1.53881292984e-07	6.95918356131e-06	IL6-mediated signaling events	PID	il6_7pathway	ENSG00000125347; ENSG00000143384; ENSG00000160712; ENSG00000170345; ENSG00000171223; ENSG00000177606	3725; 4170; 2353; 3570; 3726; 3659	48	47
1.66576202265e-07	6.95918356131e-06	Spinal Cord Injury	Wikipathways	WP2431	ENSG00000108691; ENSG00000159388; ENSG00000120738; ENSG00000116717; ENSG00000170345; ENSG00000125538; ENSG00000163739; ENSG00000128016	3553; 1958; 7538; 2919; 1647; 2353; 7832; 6347	117	117
2.08226546922e-07	7.82931816427e-06	Regulation of HSF1-mediated heat shock response	Reactome	R-HSA-3371453	ENSG00000149257; ENSG00000132002; ENSG00000204388; ENSG00000106211; ENSG00000225217; ENSG00000204390; ENSG00000173110	3315; 3305; 3310; 871; 3311; 3337; 3304	81	81
4.02005828021e-07	1.37412901215e-05	Legionellosis - Homo sapiens (human)	KEGG	path:hsa05134	ENSG00000204390; ENSG00000170458; ENSG00000204388; ENSG00000125538; ENSG00000163739; ENSG00000173110	929; 3305; 3553; 3304; 2919; 3310	55	55
7.51214548391e-07	2.25434537086e-05	ATF-2 transcription factor network	PID	atf2_pathway	ENSG00000114315; ENSG00000116717; ENSG00000170345; ENSG00000171223; ENSG00000175197; ENSG00000177606	3725; 1647; 2353; 1649; 3726; 3280	61	61
7.79427920777e-07	2.25434537086e-05	Direct p53 effectors	PID	p53downstreampathway	ENSG00000146674; ENSG00000143384; ENSG00000116717; ENSG00000204388; ENSG00000159388; ENSG00000175793; ENSG00000128342; ENSG00000177606	3725; 3976; 1647; 2810; 3486; 7832; 3304; 4170	147	143
8.86179402474e-07	2.38002468093e-05	Cellular response to heat stress	Reactome	R-HSA-3371556	ENSG00000204390; ENSG00000132002; ENSG00000204388; ENSG00000106211; ENSG00000225217; ENSG00000149257; ENSG00000173110	871; 3310; 3305; 3315; 3304; 3311; 3337	100	100
1.22031522855e-06	2.90051232308e-05	Cellular response to heat stress	Wikipathways	WP3395	ENSG00000106211; ENSG00000149257; ENSG00000173110; ENSG00000132002	871; 3337; 3310; 3315	16	16
1.23426056301e-06	2.90051232308e-05	Senescence and Autophagy in Cancer	Wikipathways	WP615	ENSG00000125347; ENSG00000026508; ENSG00000146674; ENSG00000160712; ENSG00000125538; ENSG00000163739; ENSG00000177606	3659; 3553; 2919; 3486; 3570; 3725; 960	105	105
1.85958209332e-06	4.11295804169e-05	AP-1 transcription factor network	PID	ap1_pathway	ENSG00000108691; ENSG00000120738; ENSG00000078401; ENSG00000170345; ENSG00000171223; ENSG00000177606	3726; 3725; 2353; 1906; 1958; 6347	71	71
2.19220357272e-06	4.57926968523e-05	Parkin-Ubiquitin Proteasomal System pathway	Wikipathways	WP2359	ENSG00000204390; ENSG00000167553; ENSG00000176014; ENSG00000225217; ENSG00000204388; ENSG00000173110	3310; 3304; 84617; 3311; 84790; 3305	73	73
2.62856345122e-06	5.20178872451e-05	MAPK Signaling Pathway	Wikipathways	WP382	ENSG00000128340; ENSG00000170458; ENSG00000116717; ENSG00000170345; ENSG00000106211; ENSG00000125538; ENSG00000175197; ENSG00000177606	3725; 929; 3315; 1647; 3553; 2353; 1649; 5880	168	168
