p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.47687014898e-08	1.43256404451e-06	GO:0031674	c	3	I band	70; 493; 667; 1073; 1674; 2274; 2280; 2317; 3856; 3880; 171024; 57159; 51778; 56704	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000088832; ENSG00000165410; ENSG00000138100; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000104369	127	127
2.20138988709e-08	1.54097292096e-06	GO:0044449	c	2	contractile fiber part	70; 493; 667; 1073; 1674; 2274; 2280; 2317; 3856; 3880; 4629; 7139; 171024; 57159; 51778; 56704; 255743	ENSG00000115641; ENSG00000172399; ENSG00000168743; ENSG00000159251; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000088832; ENSG00000165410; ENSG00000133392; ENSG00000138100; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000104369	200	200
6.8392887499e-08	5.74500254992e-06	GO:0043292	c	4	contractile fiber	70; 493; 667; 1073; 1674; 2274; 2280; 2317; 3856; 3880; 4629; 7139; 171024; 57159; 51778; 56704; 255743	ENSG00000115641; ENSG00000172399; ENSG00000168743; ENSG00000159251; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000088832; ENSG00000165410; ENSG00000133392; ENSG00000138100; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000104369	217	216
2.20387587261e-07	7.81062697441e-06	GO:0030018	c	3	Z disc	493; 667; 1674; 2274; 2280; 2317; 3856; 3880; 171024; 57159; 51778; 56704	ENSG00000115641; ENSG00000172399; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000088832; ENSG00000138100; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000104369	112	112
2.41565782714e-07	7.81062697441e-06	GO:0030017	c	3	sarcomere	70; 493; 667; 1073; 1674; 2274; 2280; 2317; 3856; 3880; 7139; 171024; 57159; 51778; 56704	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000088832; ENSG00000165410; ENSG00000138100; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000104369	183	183
9.91991034755e-07	0.000311485184913	GO:0030029	b	3	actin filament-based process	70; 783; 1073; 1264; 1515; 1674; 1832; 1946; 2317; 3856; 3880; 4088; 4629; 4643; 4653; 5318; 5350; 5588; 5754; 7139; 9493; 9992; 10788; 100287171; 54566; 23002; 57698; 26037	ENSG00000065675; ENSG00000175084; ENSG00000187164; ENSG00000130176; ENSG00000136068; ENSG00000136943; ENSG00000170421; ENSG00000184349; ENSG00000197555; ENSG00000112655; ENSG00000133392; ENSG00000095203; ENSG00000165995; ENSG00000165410; ENSG00000145703; ENSG00000171345; ENSG00000159197; ENSG00000159251; ENSG00000034971; ENSG00000096696; ENSG00000100592; ENSG00000181404; ENSG00000137807; ENSG00000157483; ENSG00000057294; ENSG00000198523; ENSG00000166949; ENSG00000118194	631	630
1.03518704203e-06	3.9337107597e-05	GO:0030016	c	5	myofibril	70; 493; 667; 1073; 1674; 2274; 2280; 2317; 3856; 3880; 7139; 171024; 57159; 51778; 56704	ENSG00000115641; ENSG00000172399; ENSG00000159251; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000088832; ENSG00000165410; ENSG00000138100; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000104369	206	205
2.75189660904e-06	9.63163813164e-05	GO:0099081	c	2	supramolecular polymer	70; 493; 667; 1073; 1286; 1289; 1290; 1674; 1832; 2274; 2280; 2317; 3856; 3875; 3880; 4052; 4629; 5318; 6991; 7139; 9493; 10788; 171024; 84376; 113457; 57159; 51778; 89765; 79827; 55638; 56704; 9545; 57698; 255743	ENSG00000115641; ENSG00000075886; ENSG00000168743; ENSG00000175084; ENSG00000187164; ENSG00000136068; ENSG00000172403; ENSG00000088832; ENSG00000138100; ENSG00000170421; ENSG00000172399; ENSG00000111057; ENSG00000184786; ENSG00000204262; ENSG00000133392; ENSG00000130635; ENSG00000105514; ENSG00000168172; ENSG00000104369; ENSG00000171345; ENSG00000147642; ENSG00000165410; ENSG00000166250; ENSG00000145703; ENSG00000151914; ENSG00000049323; ENSG00000159251; ENSG00000096696; ENSG00000058668; ENSG00000137807; ENSG00000057294; ENSG00000081052; ENSG00000160188; ENSG00000118194	905	902
6.2009579044e-06	0.000150373229182	GO:0099512	c	3	supramolecular fiber	70; 493; 667; 1073; 1289; 1290; 1674; 1832; 2274; 2280; 2317; 3856; 3875; 3880; 4052; 4629; 5318; 6991; 7139; 9493; 10788; 171024; 84376; 113457; 57159; 89765; 51778; 79827; 55638; 56704; 9545; 57698; 255743	ENSG00000115641; ENSG00000075886; ENSG00000168743; ENSG00000175084; ENSG00000187164; ENSG00000136068; ENSG00000172403; ENSG00000088832; ENSG00000138100; ENSG00000170421; ENSG00000172399; ENSG00000111057; ENSG00000184786; ENSG00000204262; ENSG00000133392; ENSG00000130635; ENSG00000105514; ENSG00000168172; ENSG00000104369; ENSG00000171345; ENSG00000147642; ENSG00000165410; ENSG00000166250; ENSG00000145703; ENSG00000151914; ENSG00000049323; ENSG00000159251; ENSG00000096696; ENSG00000058668; ENSG00000137807; ENSG00000057294; ENSG00000160188; ENSG00000118194	898	895
9.14580231411e-06	0.000722518382814	GO:0008092	m	3	cytoskeletal protein binding	70; 667; 783; 1073; 1264; 1674; 2317; 3983; 4629; 4642; 4643; 4653; 7139; 9493; 9495; 5774; 9749; 10788; 11123; 171024; 84376; 57159; 81610; 100287171; 51778; 54566; 55638; 23002; 57111; 9545; 57698	ENSG00000175084; ENSG00000187164; ENSG00000130176; ENSG00000136068; ENSG00000172403; ENSG00000138100; ENSG00000099204; ENSG00000172399; ENSG00000101447; ENSG00000151914; ENSG00000112419; ENSG00000133392; ENSG00000147642; ENSG00000117602; ENSG00000070159; ENSG00000105514; ENSG00000168172; ENSG00000179841; ENSG00000095203; ENSG00000165995; ENSG00000165410; ENSG00000145703; ENSG00000176658; ENSG00000159251; ENSG00000034971; ENSG00000132698; ENSG00000100592; ENSG00000181404; ENSG00000137807; ENSG00000118194; ENSG00000157483	831	829
