p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
7.2970783408e-14	1.464523623e-10	Spinal Cord Injury	Wikipathways	WP2431	ENSG00000081041; ENSG00000106804; ENSG00000125538; ENSG00000163739; ENSG00000105329; ENSG00000108691; ENSG00000173369; ENSG00000204472; ENSG00000155366; ENSG00000170345; ENSG00000131981; ENSG00000128016; ENSG00000169429; ENSG00000113328; ENSG00000090339; ENSG00000159388; ENSG00000116717; ENSG00000187498; ENSG00000125398; ENSG00000100985; ENSG00000136244; ENSG00000123358; ENSG00000169245; ENSG00000141510; ENSG00000127472; ENSG00000115310; ENSG00000120738; ENSG00000136997; ENSG00000143226; ENSG00000143878	3553; 57142; 1958; 7538; 2212; 2919; 713; 3569; 199; 3383; 6662; 3576; 3958; 5322; 388; 389; 900; 2920; 3164; 7157; 1647; 4609; 1282; 727; 2353; 7832; 6347; 4318; 3627; 7040	117	117
4.04586830452e-12	4.06002884359e-09	TNF signaling pathway - Homo sapiens (human)	KEGG	path:hsa04668	ENSG00000168404; ENSG00000125538; ENSG00000163739; ENSG00000127191; ENSG00000171223; ENSG00000177606; ENSG00000108691; ENSG00000169245; ENSG00000142208; ENSG00000051382; ENSG00000170345; ENSG00000136244; ENSG00000128272; ENSG00000081041; ENSG00000100906; ENSG00000090339; ENSG00000026103; ENSG00000117020; ENSG00000078401; ENSG00000100985; ENSG00000128342; ENSG00000034152; ENSG00000118503; ENSG00000184557; ENSG00000100324; ENSG00000115604; ENSG00000028137	7186; 3627; 10000; 8809; 2919; 197259; 3725; 3726; 5291; 1906; 4792; 6347; 207; 10454; 4318; 468; 2353; 3383; 9021; 355; 2920; 3976; 7128; 7133; 3553; 5606; 3569	110	110
1.18199363355e-11	7.90753740842e-09	Validated transcriptional targets of AP1 family members Fra1 and Fra2	PID	fra_pathway	ENSG00000108691; ENSG00000105698; ENSG00000011422; ENSG00000131196; ENSG00000169429; ENSG00000136244; ENSG00000175592; ENSG00000100292; ENSG00000171223; ENSG00000132470; ENSG00000130522; ENSG00000100985; ENSG00000128342; ENSG00000178726; ENSG00000128272; ENSG00000177606	468; 3725; 3691; 8061; 3976; 3576; 4772; 7056; 3727; 3162; 4318; 5329; 3726; 7392; 3569; 6347	38	38
2.77391504632e-10	1.2596829232e-07	MAPK Signaling Pathway	Wikipathways	WP382	ENSG00000126934; ENSG00000131196; ENSG00000106799; ENSG00000125952; ENSG00000128340; ENSG00000127191; ENSG00000105329; ENSG00000177606; ENSG00000142208; ENSG00000106211; ENSG00000162889; ENSG00000130522; ENSG00000170345; ENSG00000137752; ENSG00000175197; ENSG00000128272; ENSG00000204209; ENSG00000170458; ENSG00000146535; ENSG00000026103; ENSG00000116717; ENSG00000117020; ENSG00000125538; ENSG00000123358; ENSG00000034152; ENSG00000044574; ENSG00000141510; ENSG00000127472; ENSG00000100324; ENSG00000136997; ENSG00000067606	10454; 3725; 7046; 5590; 929; 9261; 5605; 5606; 3309; 834; 2768; 5322; 3315; 1647; 10000; 3164; 7157; 468; 3553; 4609; 3727; 2353; 1649; 5880; 1616; 4149; 207; 355; 4772; 7186; 7040	168	168
3.15322947318e-10	1.2596829232e-07	Senescence and Autophagy in Cancer	Wikipathways	WP615	ENSG00000125347; ENSG00000078142; ENSG00000163453; ENSG00000141873; ENSG00000163739; ENSG00000105329; ENSG00000177606; ENSG00000139112; ENSG00000026508; ENSG00000169429; ENSG00000153487; ENSG00000124762; ENSG00000126581; ENSG00000136244; ENSG00000104368; ENSG00000146674; ENSG00000160712; ENSG00000125538; ENSG00000185507; ENSG00000034152; ENSG00000204673; ENSG00000141510; ENSG00000097033; ENSG00000143162	3490; 3659; 29985; 3553; 2919; 3486; 84335; 3569; 5606; 3576; 3570; 8804; 3665; 5327; 51100; 23710; 7157; 3725; 1026; 960; 8678; 5289; 3621; 7040	105	105
3.76586823081e-10	1.2596829232e-07	Microglia Pathogen Phagocytosis Pathway	Wikipathways	WP3937	ENSG00000101336; ENSG00000173369; ENSG00000078142; ENSG00000159189; ENSG00000116701; ENSG00000100365; ENSG00000130429; ENSG00000173372; ENSG00000051523; ENSG00000128340; ENSG00000111679; ENSG00000158869; ENSG00000051382; ENSG00000011600; ENSG00000160255	5880; 4689; 7305; 5291; 5289; 714; 713; 712; 3055; 5777; 3689; 10095; 2207; 4688; 1535	40	40
6.6604154808e-10	1.90963626714e-07	Pertussis - Homo sapiens (human)	KEGG	path:hsa05133	ENSG00000125347; ENSG00000159189; ENSG00000159403; ENSG00000170458; ENSG00000169429; ENSG00000173369; ENSG00000125730; ENSG00000160255; ENSG00000106804; ENSG00000154589; ENSG00000125538; ENSG00000173372; ENSG00000185303; ENSG00000170345; ENSG00000137752; ENSG00000172936; ENSG00000149131; ENSG00000136244; ENSG00000182326; ENSG00000177606	3725; 3576; 4615; 2353; 729238; 3569; 834; 3659; 710; 929; 712; 713; 714; 715; 716; 718; 727; 23643; 3553; 3689	76	76
8.3475329615e-10	2.09418733172e-07	Legionellosis - Homo sapiens (human)	KEGG	path:hsa05134	ENSG00000081041; ENSG00000100906; ENSG00000185122; ENSG00000204390; ENSG00000170458; ENSG00000160255; ENSG00000136244; ENSG00000169429; ENSG00000204388; ENSG00000163739; ENSG00000125730; ENSG00000144381; ENSG00000125538; ENSG00000137752; ENSG00000172936; ENSG00000173110; ENSG00000077150	3329; 4615; 929; 4791; 3305; 834; 3553; 718; 4792; 2920; 3297; 3304; 3689; 2919; 3310; 3569; 3576	55	55
1.28392724934e-09	2.62864350524e-07	Osteoclast differentiation - Homo sapiens (human)	KEGG	path:hsa04380	ENSG00000106799; ENSG00000116701; ENSG00000175592; ENSG00000125740; ENSG00000127191; ENSG00000105329; ENSG00000051382; ENSG00000177606; ENSG00000142208; ENSG00000051523; ENSG00000130522; ENSG00000170345; ENSG00000011600; ENSG00000100906; ENSG00000131196; ENSG00000066336; ENSG00000185338; ENSG00000117020; ENSG00000125538; ENSG00000171223; ENSG00000184557; ENSG00000100365; ENSG00000100324; ENSG00000143226; ENSG00000182578; ENSG00000077150	7186; 6688; 4791; 4688; 4689; 7305; 3725; 3726; 3727; 4772; 5291; 4792; 207; 10454; 10000; 2353; 2354; 9021; 3553; 8061; 7040; 7046; 1436; 8651; 2212; 1535	132	130
1.30973767077e-09	2.62864350524e-07	AP-1 transcription factor network	PID	ap1_pathway	ENSG00000108691; ENSG00000120738; ENSG00000162772; ENSG00000169429; ENSG00000141510; ENSG00000131196; ENSG00000136244; ENSG00000175592; ENSG00000136997; ENSG00000078401; ENSG00000125740; ENSG00000067955; ENSG00000130522; ENSG00000170345; ENSG00000100985; ENSG00000171223; ENSG00000087077; ENSG00000105329; ENSG00000177606	3726; 7157; 7040; 3725; 2354; 467; 7205; 8061; 3576; 2353; 3727; 865; 1906; 4772; 4609; 1958; 4318; 3569; 6347	71	71
