p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.65899658468e-05	0.0274414898838	GO:0044782	b	4	cilium organization	4957; 79925; 345895; 339829; 51364; 79867; 112752; 79989; 57465; 221421; 55329; 55764; 93233; 136332	ENSG00000172426; ENSG00000105948; ENSG00000004838; ENSG00000145075; ENSG00000168778; ENSG00000105479; ENSG00000111834; ENSG00000162065; ENSG00000119650; ENSG00000163913; ENSG00000155530; ENSG00000136811; ENSG00000138587; ENSG00000152582	181	180
5.17279249785e-05	0.0139800847717	GO:0060271	b	5	cilium assembly	4957; 79925; 345895; 339829; 51364; 79867; 112752; 57465; 221421; 55329; 55764; 93233; 136332	ENSG00000172426; ENSG00000004838; ENSG00000145075; ENSG00000168778; ENSG00000105479; ENSG00000111834; ENSG00000162065; ENSG00000119650; ENSG00000163913; ENSG00000155530; ENSG00000136811; ENSG00000138587; ENSG00000152582	160	159
5.93634172897e-05	0.0139800847717	GO:0015695	b	5	organic cation transport	284439; 5002; 6007; 6580; 23428	ENSG00000110628; ENSG00000175003; ENSG00000092068; ENSG00000181035; ENSG00000187010	20	20
8.81890739344e-05	0.00608504610148	GO:0005929	c	2	cilium	611; 4653; 4867; 4957; 5414; 5576; 79925; 8787; 9731; 345895; 339829; 79363; 79867; 112752; 79989; 117155; 221421; 118491; 55329; 55764; 57828; 25790; 27130; 93233	ENSG00000172426; ENSG00000114302; ENSG00000119650; ENSG00000166762; ENSG00000108370; ENSG00000144061; ENSG00000168778; ENSG00000111834; ENSG00000138587; ENSG00000152582; ENSG00000108387; ENSG00000119509; ENSG00000105479; ENSG00000099338; ENSG00000105948; ENSG00000116198; ENSG00000136811; ENSG00000128617; ENSG00000034971; ENSG00000145075; ENSG00000132881; ENSG00000163913; ENSG00000156042; ENSG00000213085	461	459
0.00072530424468	0.0855859008722	GO:0031514	c	3	motile cilium	4867; 4957; 5414; 79925; 345895; 117155; 221421; 55329; 57828	ENSG00000172426; ENSG00000166762; ENSG00000144061; ENSG00000108387; ENSG00000111834; ENSG00000099338; ENSG00000136811; ENSG00000138587; ENSG00000152582	110	110
0.000790740605326	0.124146275036	GO:0001578	b	5	microtubule bundle formation	79925; 345895; 339829; 51364; 221421; 93233; 136332	ENSG00000172426; ENSG00000004838; ENSG00000145075; ENSG00000105479; ENSG00000155530; ENSG00000111834; ENSG00000152582	69	69
0.000909545111304	0.03137930634	GO:0044441	c	2	ciliary part	611; 4867; 4957; 5414; 5576; 79925; 8787; 345895; 339829; 79363; 79867; 112752; 79989; 221421; 55329; 55764; 57828; 93233	ENSG00000172426; ENSG00000114302; ENSG00000108370; ENSG00000168778; ENSG00000144061; ENSG00000128617; ENSG00000108387; ENSG00000145075; ENSG00000132881; ENSG00000105479; ENSG00000111834; ENSG00000099338; ENSG00000119650; ENSG00000105948; ENSG00000163913; ENSG00000136811; ENSG00000138587; ENSG00000152582	356	354
0.00113053928697	0.168144812794	GO:0042178	b	4	xenobiotic catabolic process	1543; 2944; 2946	ENSG00000140465; ENSG00000213366; ENSG00000134184	10	10
0.00142737532083	0.316948841417	GO:0070458	b	3	cellular detoxification of nitrogen compound	2944; 2946	ENSG00000213366; ENSG00000134184	3	3
0.00142737532083	0.168144812794	GO:0070315	b	4	G1 to G0 transition involved in cell differentiation	825; 283375	ENSG00000139540; ENSG00000092529	3	3
0.00142737532083	0.168144812794	GO:0031914	b	4	negative regulation of synaptic plasticity	9610; 10636	ENSG00000169220; ENSG00000174791	3	3
0.00142737532083	0.168144812794	GO:0090292	b	4	nuclear matrix anchoring at nuclear membrane	23345; 25777	ENSG00000100242; ENSG00000131018	3	3
0.00152921770899	0.180065385234	GO:0006851	b	5	mitochondrial calcium ion transport	91689; 30968; 90550	ENSG00000183172; ENSG00000165283; ENSG00000156026	11	11
0.00202454972279	0.198743297787	GO:0015893	b	4	drug transport	5002; 6565; 6580; 113235	ENSG00000110628; ENSG00000163406; ENSG00000175003; ENSG00000076351	25	25
