p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
8.74042131376e-13	1.61435581665e-09	Validated transcriptional targets of AP1 family members Fra1 and Fra2	PID	fra_pathway	ENSG00000108691; ENSG00000105698; ENSG00000011422; ENSG00000169429; ENSG00000136244; ENSG00000175592; ENSG00000100292; ENSG00000171223; ENSG00000132470; ENSG00000164867; ENSG00000075426; ENSG00000130522; ENSG00000100985; ENSG00000128342; ENSG00000178726; ENSG00000128272; ENSG00000177606	468; 3725; 3691; 8061; 3976; 3576; 7056; 4846; 3727; 3162; 4318; 5329; 3726; 7392; 2355; 3569; 6347	38	38
2.2193678899e-11	1.80801949138e-08	Spinal Cord Injury	Wikipathways	WP2431	ENSG00000081041; ENSG00000125398; ENSG00000163739; ENSG00000108691; ENSG00000173369; ENSG00000155366; ENSG00000115594; ENSG00000170345; ENSG00000131981; ENSG00000136244; ENSG00000113328; ENSG00000090339; ENSG00000159388; ENSG00000116717; ENSG00000187498; ENSG00000123374; ENSG00000100985; ENSG00000128016; ENSG00000123358; ENSG00000141510; ENSG00000127472; ENSG00000169429; ENSG00000120738; ENSG00000136997; ENSG00000143226; ENSG00000125538; ENSG00000143878	3554; 3553; 1958; 7538; 2212; 2919; 713; 3569; 3383; 6662; 3576; 1017; 3958; 5322; 388; 389; 900; 2920; 3164; 7157; 1647; 4609; 1282; 2353; 7832; 6347; 4318	117	117
2.93668569256e-11	1.80801949138e-08	TNF signaling pathway - Homo sapiens (human)	KEGG	path:hsa04668	ENSG00000168404; ENSG00000125538; ENSG00000163739; ENSG00000128342; ENSG00000067182; ENSG00000177606; ENSG00000108691; ENSG00000107968; ENSG00000069399; ENSG00000028137; ENSG00000170345; ENSG00000136244; ENSG00000172216; ENSG00000128272; ENSG00000081041; ENSG00000100906; ENSG00000090339; ENSG00000078401; ENSG00000100985; ENSG00000171223; ENSG00000034152; ENSG00000118503; ENSG00000184557; ENSG00000100324; ENSG00000115604; ENSG00000173039	1051; 602; 8809; 2919; 197259; 3725; 3726; 1906; 4792; 6347; 10454; 4318; 468; 1326; 2353; 3383; 9021; 5970; 2920; 3976; 7128; 7132; 7133; 3553; 5606; 3569	110	110
2.13093612683e-10	9.83959756562e-08	VEGFA-VEGFR2 Signaling Pathway	Wikipathways	WP3888	ENSG00000011422; ENSG00000172348; ENSG00000160691; ENSG00000116701; ENSG00000173535; ENSG00000163453; ENSG00000259207; ENSG00000112096; ENSG00000108691; ENSG00000105287; ENSG00000169429; ENSG00000112715; ENSG00000155366; ENSG00000154734; ENSG00000164867; ENSG00000106211; ENSG00000162889; ENSG00000144935; ENSG00000177606; ENSG00000132356; ENSG00000196396; ENSG00000100906; ENSG00000090339; ENSG00000034152; ENSG00000080824; ENSG00000076555; ENSG00000197905; ENSG00000089159; ENSG00000123159; ENSG00000123358; ENSG00000197822; ENSG00000100345; ENSG00000127472; ENSG00000120738; ENSG00000051108; ENSG00000173039; ENSG00000128272; ENSG00000067606	100506658; 3490; 3320; 7220; 3725; 6648; 5829; 1958; 9709; 5590; 4792; 10755; 9261; 5606; 3383; 3576; 5562; 5322; 389; 3315; 5329; 32; 7422; 5770; 3164; 4688; 3690; 8794; 25865; 4627; 7004; 10231; 468; 6347; 4846; 5970; 6464; 9510	236	236
2.90864210249e-10	1.07445239266e-07	Neutrophil degranulation	Reactome	R-HSA-6798695	ENSG00000173391; ENSG00000011422; ENSG00000069974; ENSG00000176978; ENSG00000109861; ENSG00000137462; ENSG00000171236; ENSG00000163191; ENSG00000143546; ENSG00000142583; ENSG00000171051; ENSG00000163739; ENSG00000162688; ENSG00000100504; ENSG00000197249; ENSG00000244734; ENSG00000026508; ENSG00000145287; ENSG00000198805; ENSG00000160213; ENSG00000204388; ENSG00000134516; ENSG00000133048; ENSG00000051523; ENSG00000131981; ENSG00000129226; ENSG00000188404; ENSG00000135932; ENSG00000170458; ENSG00000164687; ENSG00000147813; ENSG00000080824; ENSG00000000938; ENSG00000158825; ENSG00000135926; ENSG00000084207; ENSG00000163464; ENSG00000125730; ENSG00000139572; ENSG00000100985; ENSG00000188811; ENSG00000163220; ENSG00000158869; ENSG00000018280; ENSG00000008394; ENSG00000197405; ENSG00000092531; ENSG00000182718; ENSG00000103196; ENSG00000143226; ENSG00000028137; ENSG00000143162; ENSG00000118640; ENSG00000085063; ENSG00000162747; ENSG00000021355; ENSG00000163221; ENSG00000173110; ENSG00000129353	929; 5329; 966; 53831; 51316; 8673; 1992; 4257; 83716; 978; 1476; 5836; 29952; 2357; 2268; 6283; 960; 387921; 3043; 2171; 4318; 1535; 1075; 302; 2212; 3320; 7133; 3577; 1116; 6279; 8773; 3310; 8804; 51719; 1794; 3958; 968; 178; 6280; 93100; 2207; 3304; 116844; 6556; 5873; 728; 2919; 64114; 6282; 718; 6402; 6518; 4860; 5265; 57153; 2950; 2215; 7097; 4973	497	484
9.19304297213e-10	2.82992506159e-07	Legionellosis - Homo sapiens (human)	KEGG	path:hsa05134	ENSG00000081041; ENSG00000100906; ENSG00000185122; ENSG00000204390; ENSG00000170458; ENSG00000169429; ENSG00000137462; ENSG00000163739; ENSG00000173039; ENSG00000125730; ENSG00000144381; ENSG00000125538; ENSG00000137752; ENSG00000136244; ENSG00000204388; ENSG00000173110; ENSG00000077150	3329; 929; 4791; 7097; 3305; 834; 3553; 718; 4792; 2920; 3297; 3304; 2919; 5970; 3310; 3569; 3576	55	55
1.41670134816e-09	3.38804672856e-07	Immune System	Reactome	R-HSA-168256	ENSG00000182326; ENSG00000027697; ENSG00000204592; ENSG00000171236; ENSG00000075151; ENSG00000161960; ENSG00000095585; ENSG00000142675; ENSG00000101336; ENSG00000107968; ENSG00000159189; ENSG00000144935; ENSG00000051523; ENSG00000164687; ENSG00000108622; ENSG00000147813; ENSG00000176978; ENSG00000096433; ENSG00000008394; ENSG00000168884; ENSG00000196954; ENSG00000108106; ENSG00000084207; ENSG00000125730; ENSG00000069974; ENSG00000108342; ENSG00000116199; ENSG00000018280; ENSG00000000938; ENSG00000197405; ENSG00000092531; ENSG00000166598; ENSG00000103196; ENSG00000168961; ENSG00000259207; ENSG00000100324; ENSG00000135077; ENSG00000143162; ENSG00000125538; ENSG00000002330; ENSG00000173110; ENSG00000129353; ENSG00000159403; ENSG00000110852; ENSG00000086730; ENSG00000013561; ENSG00000143546; ENSG00000117335; ENSG00000162688; ENSG00000067182; ENSG00000154589; ENSG00000179218; ENSG00000143226; ENSG00000133048; ENSG00000131981; ENSG00000112146; ENSG00000104856; ENSG00000120885; ENSG00000125753; ENSG00000163464; ENSG00000162747; ENSG00000115594; ENSG00000158869; ENSG00000044574; ENSG00000142583; ENSG00000141510; ENSG00000173369; ENSG00000184557; ENSG00000115604; ENSG00000173372; ENSG00000188404; ENSG00000118640; ENSG00000118004; ENSG00000114737; ENSG00000021355; ENSG00000137331; ENSG00000173391; ENSG00000028137; ENSG00000116701; ENSG00000163191; ENSG00000177606; ENSG00000244734; ENSG00000008517; ENSG00000145287; ENSG00000134516; ENSG00000130429; ENSG00000164867; ENSG00000136244; ENSG00000090376; ENSG00000077150; ENSG00000135932; ENSG00000174125; ENSG00000241106; ENSG00000243646; ENSG00000077238; ENSG00000110651; ENSG00000175505; ENSG00000139572; ENSG00000188811; ENSG00000141736; ENSG00000123358; ENSG00000168394; ENSG00000118503; ENSG00000131381; ENSG00000182718; ENSG00000110799; ENSG00000185885; ENSG00000100365; ENSG00000006327; ENSG00000000971; ENSG00000140853; ENSG00000174059; ENSG00000011422; ENSG00000078142; ENSG00000160691; ENSG00000109861; ENSG00000160712; ENSG00000137462; ENSG00000171051; ENSG00000163739; ENSG00000100504; ENSG00000077420; ENSG00000026508; ENSG00000198805; ENSG00000107872; ENSG00000160213; ENSG00000204388; ENSG00000124762; ENSG00000163565; ENSG00000173039; ENSG00000162889; ENSG00000170345; ENSG00000137752; ENSG00000129226; ENSG00000196396; ENSG00000171105; ENSG00000100906; ENSG00000158195; ENSG00000090339; ENSG00000170458; ENSG00000080824; ENSG00000158825; ENSG00000135926; ENSG00000100985; ENSG00000128342; ENSG00000082074; ENSG00000034152; ENSG00000171823; ENSG00000197249; ENSG00000167984; ENSG00000085063; ENSG00000163220; ENSG00000163221	929; 8673; 966; 7132; 51316; 83716; 837; 4688; 834; 2357; 78989; 3965; 4846; 1026; 23643; 2212; 8672; 6279; 8773; 968; 29760; 2207; 116844; 9976; 2919; 64114; 3309; 3384; 84868; 2064; 6402; 26268; 9021; 10454; 2215; 3643; 3976; 5289; 10256; 5329; 7408; 3554; 4792; 3075; 978; 84166; 29952; 960; 3043; 7184; 4318; 715; 1075; 302; 51330; 23529; 7220; 7450; 3577; 3588; 4179; 8809; 178; 6280; 10095; 6556; 3133; 1973; 712; 3690; 4860; 5265; 2950; 8519; 3569; 714; 3566; 1476; 7462; 6283; 387921; 144699; 197358; 3055; 2353; 2171; 811; 3710; 7128; 3112; 10163; 713; 3320; 1191; 3725; 1116; 9261; 3310; 2533; 7157; 3958; 93100; 716; 11213; 9917; 5873; 7096; 6464; 6282; 6518; 975; 5971; 1154; 9235; 54518; 3459; 1440; 7097; 79155; 9604; 1992; 4257; 27338; 5836; 2268; 3553; 1535; 3428; 5970; 7133; 3164; 5770; 8804; 51719; 6890; 1794; 4689; 79176; 53831; 3304; 3383; 64145; 572; 728; 5606; 8870; 718; 3570; 1326; 947; 57153; 4973; 4791	1950	1904
1.46748098692e-09	3.38804672856e-07	Osteoclast differentiation - Homo sapiens (human)	KEGG	path:hsa04380	ENSG00000106799; ENSG00000027697; ENSG00000116701; ENSG00000125740; ENSG00000095585; ENSG00000067182; ENSG00000177606; ENSG00000175592; ENSG00000051523; ENSG00000130522; ENSG00000170345; ENSG00000075426; ENSG00000100906; ENSG00000066336; ENSG00000104856; ENSG00000125538; ENSG00000171223; ENSG00000115594; ENSG00000184557; ENSG00000100365; ENSG00000259207; ENSG00000100324; ENSG00000143226; ENSG00000173039; ENSG00000077150; ENSG00000162747	6688; 29760; 4791; 4688; 4689; 3690; 3725; 3726; 3727; 2215; 4792; 10454; 2353; 2354; 2355; 9021; 3553; 3554; 5970; 5971; 8061; 3459; 7046; 2212; 7132; 1535	132	130
1.70941707267e-09	3.50810370358e-07	Innate Immune System	Reactome	R-HSA-168249	ENSG00000182326; ENSG00000176978; ENSG00000171236; ENSG00000142675; ENSG00000107968; ENSG00000159189; ENSG00000051523; ENSG00000164687; ENSG00000108622; ENSG00000147813; ENSG00000204592; ENSG00000096433; ENSG00000008394; ENSG00000168884; ENSG00000196954; ENSG00000167984; ENSG00000125730; ENSG00000069974; ENSG00000125538; ENSG00000018280; ENSG00000000938; ENSG00000197405; ENSG00000092531; ENSG00000166598; ENSG00000103196; ENSG00000259207; ENSG00000154589; ENSG00000143162; ENSG00000002330; ENSG00000173110; ENSG00000129353; ENSG00000159403; ENSG00000086730; ENSG00000143546; ENSG00000117335; ENSG00000162688; ENSG00000100324; ENSG00000133048; ENSG00000131981; ENSG00000104856; ENSG00000120885; ENSG00000163464; ENSG00000140853; ENSG00000090376; ENSG00000197249; ENSG00000142583; ENSG00000141510; ENSG00000145287; ENSG00000173372; ENSG00000188404; ENSG00000118640; ENSG00000118004; ENSG00000021355; ENSG00000137331; ENSG00000173391; ENSG00000084207; ENSG00000116701; ENSG00000163191; ENSG00000177606; ENSG00000244734; ENSG00000173369; ENSG00000164867; ENSG00000130429; ENSG00000134516; ENSG00000141736; ENSG00000158869; ENSG00000077150; ENSG00000135932; ENSG00000174125; ENSG00000139572; ENSG00000188811; ENSG00000123358; ENSG00000118503; ENSG00000131381; ENSG00000182718; ENSG00000110799; ENSG00000100365; ENSG00000000971; ENSG00000162747; ENSG00000011422; ENSG00000078142; ENSG00000160691; ENSG00000109861; ENSG00000137462; ENSG00000171051; ENSG00000163739; ENSG00000100504; ENSG00000077420; ENSG00000026508; ENSG00000198805; ENSG00000160213; ENSG00000204388; ENSG00000124762; ENSG00000163565; ENSG00000173039; ENSG00000162889; ENSG00000170345; ENSG00000137752; ENSG00000129226; ENSG00000171105; ENSG00000100906; ENSG00000158195; ENSG00000170458; ENSG00000080824; ENSG00000158825; ENSG00000135926; ENSG00000100985; ENSG00000034152; ENSG00000143226; ENSG00000028137; ENSG00000085063; ENSG00000163220; ENSG00000163221	929; 3643; 10256; 8673; 54518; 966; 53831; 1116; 51316; 5289; 1992; 4792; 4318; 834; 83716; 714; 3075; 978; 3690; 1476; 5836; 4688; 29952; 2357; 2268; 3710; 960; 3043; 78989; 302; 197358; 6283; 3133; 4179; 1026; 7184; 2353; 2171; 84166; 1535; 1075; 837; 387921; 7128; 7157; 4689; 2212; 713; 10163; 5329; 3320; 5970; 7462; 7133; 7450; 3725; 3577; 3164; 9261; 6279; 8773; 3310; 8804; 3428; 23643; 1794; 4846; 3958; 968; 572; 178; 6280; 10095; 51719; 2215; 7097; 716; 2207; 3304; 116844; 64145; 715; 11213; 93100; 6556; 7096; 5873; 728; 2919; 5606; 4257; 3553; 6464; 64114; 6282; 8870; 3384; 718; 2064; 6402; 1191; 6518; 1326; 712; 5971; 4860; 5265; 57153; 10454; 2950; 4973; 4791; 79155	1309	1276
2.69363714804e-09	4.97514781242e-07	Direct p53 effectors	PID	p53downstreampathway	ENSG00000143384; ENSG00000112378; ENSG00000175793; ENSG00000124762; ENSG00000104689; ENSG00000141682; ENSG00000177606; ENSG00000120837; ENSG00000204388; ENSG00000168209; ENSG00000159388; ENSG00000140464; ENSG00000140379; ENSG00000137752; ENSG00000185088; ENSG00000113328; ENSG00000173535; ENSG00000162772; ENSG00000173530; ENSG00000146674; ENSG00000116717; ENSG00000128342; ENSG00000120889; ENSG00000168394; ENSG00000142627; ENSG00000141510; ENSG00000113916	3725; 604; 3976; 1647; 1969; 5371; 597; 7157; 51065; 900; 467; 64065; 6890; 2810; 4801; 3486; 8795; 7832; 5366; 8797; 3304; 834; 54541; 4170; 1026; 8794; 8793	147	143
