p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.61950433703e-10	2.6784332094e-08	GO:0044449	c	2	contractile fiber part	70; 493; 667; 1674; 2274; 2317; 3856; 3880; 4629; 5530; 6261; 7111; 7139; 59; 171024; 113146; 57159; 51778; 56704; 57158; 255743	ENSG00000115641; ENSG00000185567; ENSG00000168743; ENSG00000159251; ENSG00000175084; ENSG00000136842; ENSG00000172399; ENSG00000104369; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000138814; ENSG00000196218; ENSG00000133392; ENSG00000138100; ENSG00000149596; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000107796	200	200
1.49330316321e-09	1.37383891016e-07	GO:0043292	c	4	contractile fiber	70; 493; 667; 1674; 2274; 2317; 3856; 3880; 4629; 5530; 6261; 7111; 7139; 171024; 59; 113146; 57159; 51778; 56704; 57158; 255743	ENSG00000115641; ENSG00000185567; ENSG00000168743; ENSG00000159251; ENSG00000175084; ENSG00000136842; ENSG00000172399; ENSG00000104369; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000138814; ENSG00000196218; ENSG00000133392; ENSG00000138100; ENSG00000149596; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000107796	217	216
3.32852499266e-09	3.59480699207e-07	GO:0031674	c	3	I band	70; 493; 667; 1674; 2274; 2317; 3856; 3880; 5530; 6261; 171024; 113146; 57159; 51778; 56704; 57158	ENSG00000115641; ENSG00000185567; ENSG00000159251; ENSG00000175084; ENSG00000172399; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000196218; ENSG00000138814; ENSG00000138100; ENSG00000149596; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000104369	127	127
1.87794137355e-08	1.01408834172e-06	GO:0030017	c	3	sarcomere	70; 493; 667; 1674; 2274; 2317; 3856; 3880; 5530; 6261; 7111; 7139; 171024; 113146; 57159; 51778; 56704; 57158	ENSG00000115641; ENSG00000185567; ENSG00000159251; ENSG00000175084; ENSG00000136842; ENSG00000172399; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000196218; ENSG00000138814; ENSG00000138100; ENSG00000149596; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000104369	183	183
1.98159550814e-08	1.56546045143e-06	GO:0044767	b	2	single-organism developmental process	70; 142; 218; 220; 493; 688; 745; 768; 928; 973; 1000; 22955; 1286; 1289; 1290; 1295; 1382; 1515; 1690; 1729; 1832; 1879; 1946; 2131; 2274; 2305; 2317; 2778; 284459; 2820; 3096; 3485; 3488; 3664; 3675; 3706; 3856; 3880; 3983; 4023; 4052; 4058; 4088; 4118; 4134; 4155; 4291; 4311; 4610; 4629; 4638; 4643; 4653; 4921; 5020; 5026; 5046; 5090; 5101; 5153; 5305; 5318; 5350; 5376; 5493; 5530; 5588; 5600; 5662; 5754; 5792; 5912; 5936; 5950; 245711; 6261; 6382; 22943; 6692; 7026; 7053; 7111; 7139; 7162; 7481; 55908; 8076; 8324; 8363; 8516; 8787; 8788; 8817; 8825; 8997; 9132; 9317; 9319; 9495; 5774; 9718; 10076; 10458; 10507; 10658; 10769; 10795; 11113; 11178; 59; 79840; 79864; 57159; 81610; 89765; 2797; 57465; 50511; 83478; 51299; 84440; 51704; 51735; 51776; 84969; 90627; 8711; 79827; 347902; 22808; 55686; 23002; 283375; 23240; 23303; 23327; 56243; 23705; 29841; 55636; 56704; 56978; 57111; 57158; 57698; 57699; 26037; 255743; 27086; 27231; 81029; 10090; 92304; 5010; 81559; 30819; 64283; 163183	ENSG00000197892; ENSG00000121210; ENSG00000131504; ENSG00000136068; ENSG00000105369; ENSG00000116990; ENSG00000162065; ENSG00000111052; ENSG00000184226; ENSG00000187736; ENSG00000185559; ENSG00000184349; ENSG00000178053; ENSG00000163806; ENSG00000185551; ENSG00000117595; ENSG00000167191; ENSG00000124920; ENSG00000173933; ENSG00000196549; ENSG00000117013; ENSG00000062524; ENSG00000182197; ENSG00000133121; ENSG00000179841; ENSG00000181392; ENSG00000164330; ENSG00000091436; ENSG00000034971; ENSG00000070159; ENSG00000010278; ENSG00000137825; ENSG00000156427; ENSG00000160188; ENSG00000095951; ENSG00000198523; ENSG00000065534; ENSG00000197971; ENSG00000136943; ENSG00000109944; ENSG00000124191; ENSG00000131242; ENSG00000165983; ENSG00000090612; ENSG00000170421; ENSG00000099204; ENSG00000123360; ENSG00000071539; ENSG00000185386; ENSG00000107796; ENSG00000146242; ENSG00000112655; ENSG00000130635; ENSG00000144810; ENSG00000100592; ENSG00000085741; ENSG00000077009; ENSG00000010803; ENSG00000150867; ENSG00000057294; ENSG00000145194; ENSG00000120549; ENSG00000143799; ENSG00000118898; ENSG00000170558; ENSG00000049759; ENSG00000049323; ENSG00000101447; ENSG00000120049; ENSG00000159251; ENSG00000077943; ENSG00000168743; ENSG00000175445; ENSG00000132698; ENSG00000184254; ENSG00000134317; ENSG00000187764; ENSG00000107159; ENSG00000111962; ENSG00000081052; ENSG00000140479; ENSG00000157483; ENSG00000115159; ENSG00000142949; ENSG00000107984; ENSG00000102554; ENSG00000175866; ENSG00000122966; ENSG00000160145; ENSG00000100473; ENSG00000138100; ENSG00000139540; ENSG00000087460; ENSG00000145632; ENSG00000155760; ENSG00000118242; ENSG00000196218; ENSG00000152784; ENSG00000101405; ENSG00000197614; ENSG00000174292; ENSG00000047849; ENSG00000138814; ENSG00000115457; ENSG00000187164; ENSG00000059915; ENSG00000109099; ENSG00000166145; ENSG00000138207; ENSG00000154370; ENSG00000083454; ENSG00000058668; ENSG00000013297; ENSG00000143320; ENSG00000115461; ENSG00000124772; ENSG00000166949; ENSG00000115641; ENSG00000065675; ENSG00000214944; ENSG00000125780; ENSG00000130173; ENSG00000060656; ENSG00000005884; ENSG00000158186; ENSG00000167081; ENSG00000149187; ENSG00000104369; ENSG00000108370; ENSG00000136842; ENSG00000197555; ENSG00000111186; ENSG00000204262; ENSG00000133392; ENSG00000197238; ENSG00000162733; ENSG00000171316; ENSG00000182985; ENSG00000158987; ENSG00000108602; ENSG00000171345; ENSG00000181666; ENSG00000061337; ENSG00000114861; ENSG00000124785; ENSG00000111206; ENSG00000139351; ENSG00000139211; ENSG00000115884; ENSG00000096696; ENSG00000172005; ENSG00000149596; ENSG00000161055; ENSG00000125787; ENSG00000181467; ENSG00000166250; ENSG00000138639; ENSG00000118194	5610	5595
3.56777769256e-08	1.28439996932e-06	GO:0030018	c	3	Z disc	493; 667; 1674; 2274; 2317; 3856; 3880; 5530; 171024; 113146; 57159; 51778; 56704; 57158	ENSG00000115641; ENSG00000172399; ENSG00000175084; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000185567; ENSG00000138814; ENSG00000138100; ENSG00000149596; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000104369	112	112
5.38712466051e-08	2.1279142409e-06	GO:0048856	b	2	anatomical structure development	70; 142; 220; 493; 688; 745; 768; 928; 973; 1000; 22955; 1286; 1289; 1290; 1295; 1382; 1515; 1690; 1729; 1832; 1879; 1946; 2131; 2274; 2317; 2778; 284459; 2820; 3096; 3488; 3664; 3675; 3706; 3856; 3875; 3880; 3983; 4052; 4058; 4088; 4118; 4134; 4155; 4291; 4311; 4610; 4629; 4638; 4643; 4653; 4921; 5020; 5026; 5046; 5090; 5101; 5153; 5305; 5318; 5350; 5376; 5493; 5530; 5588; 5600; 5662; 5754; 5792; 5912; 5936; 5950; 245711; 6261; 6382; 22943; 6692; 7026; 7053; 7111; 7139; 7162; 7481; 55908; 8076; 8324; 8363; 8516; 8787; 8817; 8825; 8997; 9132; 9317; 9319; 9495; 5774; 9718; 10076; 10458; 10507; 10658; 10769; 11113; 11123; 11178; 59; 79840; 79864; 57159; 81610; 89765; 2797; 57465; 50511; 83478; 51299; 84440; 51704; 51735; 84969; 90627; 79827; 347902; 22808; 23002; 283375; 23240; 23303; 23327; 56243; 23705; 29841; 55636; 56704; 56978; 57111; 57158; 57698; 57699; 26037; 255743; 27086; 27231; 81029; 10090; 92304; 5010; 81559; 30819; 163183	ENSG00000197892; ENSG00000121210; ENSG00000131504; ENSG00000136068; ENSG00000105369; ENSG00000116990; ENSG00000162065; ENSG00000111052; ENSG00000184226; ENSG00000187736; ENSG00000101447; ENSG00000184349; ENSG00000178053; ENSG00000163806; ENSG00000185551; ENSG00000117595; ENSG00000167191; ENSG00000124920; ENSG00000173933; ENSG00000196549; ENSG00000117013; ENSG00000062524; ENSG00000182197; ENSG00000133121; ENSG00000179841; ENSG00000181392; ENSG00000164330; ENSG00000034971; ENSG00000070159; ENSG00000010278; ENSG00000137825; ENSG00000156427; ENSG00000160188; ENSG00000095951; ENSG00000198523; ENSG00000065534; ENSG00000197971; ENSG00000136943; ENSG00000109944; ENSG00000124191; ENSG00000131242; ENSG00000165983; ENSG00000170421; ENSG00000099204; ENSG00000123360; ENSG00000071539; ENSG00000185386; ENSG00000107796; ENSG00000146242; ENSG00000112655; ENSG00000130635; ENSG00000144810; ENSG00000100592; ENSG00000085741; ENSG00000077009; ENSG00000010803; ENSG00000150867; ENSG00000057294; ENSG00000145194; ENSG00000120549; ENSG00000143799; ENSG00000118898; ENSG00000170558; ENSG00000049759; ENSG00000049323; ENSG00000120049; ENSG00000159251; ENSG00000077943; ENSG00000111057; ENSG00000132698; ENSG00000184254; ENSG00000134317; ENSG00000187764; ENSG00000107159; ENSG00000111962; ENSG00000081052; ENSG00000140479; ENSG00000157483; ENSG00000115159; ENSG00000142949; ENSG00000107984; ENSG00000102554; ENSG00000175866; ENSG00000122966; ENSG00000160145; ENSG00000100473; ENSG00000138100; ENSG00000139540; ENSG00000087460; ENSG00000145632; ENSG00000155760; ENSG00000196218; ENSG00000152784; ENSG00000101405; ENSG00000197614; ENSG00000047849; ENSG00000138814; ENSG00000187164; ENSG00000059915; ENSG00000109099; ENSG00000117602; ENSG00000166145; ENSG00000138207; ENSG00000154370; ENSG00000083454; ENSG00000058668; ENSG00000013297; ENSG00000143320; ENSG00000115461; ENSG00000124772; ENSG00000166949; ENSG00000115641; ENSG00000065675; ENSG00000168743; ENSG00000125780; ENSG00000130173; ENSG00000060656; ENSG00000005884; ENSG00000158186; ENSG00000167081; ENSG00000149187; ENSG00000104369; ENSG00000108370; ENSG00000136842; ENSG00000197555; ENSG00000111186; ENSG00000204262; ENSG00000133392; ENSG00000197238; ENSG00000162733; ENSG00000171316; ENSG00000182985; ENSG00000158987; ENSG00000171345; ENSG00000181666; ENSG00000061337; ENSG00000114861; ENSG00000124785; ENSG00000139351; ENSG00000139211; ENSG00000115884; ENSG00000096696; ENSG00000172005; ENSG00000149596; ENSG00000161055; ENSG00000125787; ENSG00000181467; ENSG00000166250; ENSG00000138639; ENSG00000118194	5313	5298
1.06979817725e-07	6.36529915464e-05	GO:0030154	b	4	cell differentiation	70; 142; 688; 745; 928; 973; 1000; 1289; 1290; 1295; 1382; 1515; 1832; 1946; 2131; 2274; 2317; 2778; 3488; 3664; 3675; 3706; 3856; 3880; 4023; 4058; 4088; 4118; 4134; 4155; 4291; 4610; 4629; 4643; 4653; 4921; 5090; 5153; 5305; 5318; 5376; 5493; 5530; 5588; 5600; 5662; 5754; 5792; 5912; 5936; 6261; 6382; 22943; 6692; 7026; 7053; 7111; 7481; 55908; 8324; 8363; 8516; 8711; 8788; 8817; 9317; 9319; 9495; 9718; 10076; 10090; 10458; 10507; 10658; 10769; 10795; 11113; 11178; 59; 89765; 79840; 57159; 51735; 81610; 57465; 50511; 83478; 51299; 51704; 51776; 283375; 55686; 23240; 23303; 23327; 23705; 55636; 56978; 57111; 57698; 57699; 26037; 255743; 27086; 27231; 81029; 92304; 81559; 30819; 64283; 163183	ENSG00000197892; ENSG00000121210; ENSG00000173933; ENSG00000136068; ENSG00000105369; ENSG00000116990; ENSG00000162065; ENSG00000187736; ENSG00000185559; ENSG00000184349; ENSG00000178053; ENSG00000185551; ENSG00000117595; ENSG00000124920; ENSG00000062524; ENSG00000182197; ENSG00000179841; ENSG00000181392; ENSG00000091436; ENSG00000167191; ENSG00000010278; ENSG00000137825; ENSG00000156427; ENSG00000057294; ENSG00000197971; ENSG00000136943; ENSG00000187164; ENSG00000165983; ENSG00000090612; ENSG00000170421; ENSG00000123360; ENSG00000071539; ENSG00000185386; ENSG00000107796; ENSG00000112655; ENSG00000130635; ENSG00000144810; ENSG00000085741; ENSG00000077009; ENSG00000150867; ENSG00000145194; ENSG00000143799; ENSG00000118898; ENSG00000170558; ENSG00000049759; ENSG00000101447; ENSG00000120049; ENSG00000159251; ENSG00000077943; ENSG00000168743; ENSG00000175445; ENSG00000132698; ENSG00000166949; ENSG00000187764; ENSG00000111962; ENSG00000157483; ENSG00000142949; ENSG00000107984; ENSG00000102554; ENSG00000175866; ENSG00000122966; ENSG00000138100; ENSG00000139540; ENSG00000087460; ENSG00000155760; ENSG00000118242; ENSG00000196218; ENSG00000152784; ENSG00000174292; ENSG00000047849; ENSG00000138814; ENSG00000059915; ENSG00000109099; ENSG00000166145; ENSG00000154370; ENSG00000034971; ENSG00000145632; ENSG00000143320; ENSG00000115461; ENSG00000124772; ENSG00000096696; ENSG00000115641; ENSG00000065675; ENSG00000214944; ENSG00000125780; ENSG00000130173; ENSG00000167081; ENSG00000005884; ENSG00000060656; ENSG00000149187; ENSG00000136842; ENSG00000161055; ENSG00000111186; ENSG00000204262; ENSG00000133392; ENSG00000197238; ENSG00000162733; ENSG00000171316; ENSG00000182985; ENSG00000158987; ENSG00000171345; ENSG00000061337; ENSG00000114861; ENSG00000124785; ENSG00000139351; ENSG00000115884; ENSG00000160188; ENSG00000172005; ENSG00000197555; ENSG00000181467; ENSG00000138639	3603	3594
1.08240232294e-07	4.11312882719e-06	GO:0030016	c	5	myofibril	70; 493; 667; 1674; 2274; 2317; 3856; 3880; 5530; 6261; 7111; 7139; 171024; 113146; 57159; 51778; 56704; 57158	ENSG00000115641; ENSG00000185567; ENSG00000159251; ENSG00000175084; ENSG00000136842; ENSG00000172399; ENSG00000058668; ENSG00000136068; ENSG00000171345; ENSG00000196218; ENSG00000138814; ENSG00000138100; ENSG00000149596; ENSG00000151914; ENSG00000172403; ENSG00000170421; ENSG00000118194; ENSG00000104369	206	205
1.0979152338e-07	3.49813504503e-05	GO:0048869	b	3	cellular developmental process	70; 142; 688; 745; 928; 973; 1000; 1289; 1290; 1295; 1382; 1515; 1690; 1729; 1832; 1946; 2131; 2274; 2305; 2317; 2778; 3488; 3664; 3675; 3706; 3856; 3880; 4023; 4058; 4088; 4118; 4134; 4155; 4291; 4311; 4610; 4629; 4643; 4653; 4921; 5090; 5153; 5305; 5318; 5376; 5493; 5530; 5588; 5600; 5662; 5754; 5792; 5912; 5936; 6261; 6382; 22943; 6692; 7026; 7053; 7111; 7481; 55908; 8324; 8363; 8516; 8788; 8817; 9317; 9319; 9495; 9718; 10076; 10458; 10507; 10658; 10769; 10795; 11113; 11178; 59; 79840; 57159; 81610; 89765; 57465; 50511; 83478; 51299; 51704; 51735; 51776; 8711; 55686; 283375; 23240; 23303; 23327; 23705; 55636; 56978; 57111; 57698; 57699; 26037; 255743; 27086; 27231; 81029; 10090; 92304; 81559; 30819; 64283; 163183	ENSG00000197892; ENSG00000121210; ENSG00000131504; ENSG00000136068; ENSG00000105369; ENSG00000116990; ENSG00000162065; ENSG00000187736; ENSG00000185559; ENSG00000184349; ENSG00000178053; ENSG00000185551; ENSG00000117595; ENSG00000124920; ENSG00000173933; ENSG00000196549; ENSG00000062524; ENSG00000182197; ENSG00000179841; ENSG00000181392; ENSG00000091436; ENSG00000167191; ENSG00000010278; ENSG00000137825; ENSG00000156427; ENSG00000057294; ENSG00000197971; ENSG00000136943; ENSG00000187164; ENSG00000165983; ENSG00000090612; ENSG00000170421; ENSG00000123360; ENSG00000071539; ENSG00000185386; ENSG00000107796; ENSG00000112655; ENSG00000130635; ENSG00000144810; ENSG00000085741; ENSG00000077009; ENSG00000150867; ENSG00000145194; ENSG00000143799; ENSG00000118898; ENSG00000170558; ENSG00000049759; ENSG00000100473; ENSG00000101447; ENSG00000120049; ENSG00000159251; ENSG00000077943; ENSG00000168743; ENSG00000175445; ENSG00000132698; ENSG00000166949; ENSG00000187764; ENSG00000111962; ENSG00000157483; ENSG00000142949; ENSG00000107984; ENSG00000102554; ENSG00000175866; ENSG00000122966; ENSG00000138100; ENSG00000139540; ENSG00000087460; ENSG00000155760; ENSG00000118242; ENSG00000196218; ENSG00000152784; ENSG00000174292; ENSG00000047849; ENSG00000138814; ENSG00000059915; ENSG00000109099; ENSG00000166145; ENSG00000154370; ENSG00000034971; ENSG00000145632; ENSG00000143320; ENSG00000115461; ENSG00000124772; ENSG00000096696; ENSG00000115641; ENSG00000065675; ENSG00000214944; ENSG00000125780; ENSG00000130173; ENSG00000167081; ENSG00000005884; ENSG00000060656; ENSG00000149187; ENSG00000136842; ENSG00000161055; ENSG00000111186; ENSG00000204262; ENSG00000133392; ENSG00000197238; ENSG00000162733; ENSG00000171316; ENSG00000182985; ENSG00000158987; ENSG00000171345; ENSG00000061337; ENSG00000114861; ENSG00000124785; ENSG00000111206; ENSG00000139351; ENSG00000115884; ENSG00000160188; ENSG00000172005; ENSG00000197555; ENSG00000181467; ENSG00000138639	3779	3770
