p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.37839494898e-07	1.81798489258e-05	GO:0060337	b	5	type I interferon signaling pathway	3106; 3134; 3433; 3434; 3437; 6672; 25939	ENSG00000185745; ENSG00000234745; ENSG00000101347; ENSG00000119922; ENSG00000067066; ENSG00000204642; ENSG00000119917	80	80
1.93402648147e-07	1.81798489258e-05	GO:0034340	b	5	response to type I interferon	3106; 3134; 3433; 3434; 3437; 6672; 25939	ENSG00000185745; ENSG00000234745; ENSG00000101347; ENSG00000119922; ENSG00000067066; ENSG00000204642; ENSG00000119917	84	84
4.24140144312e-06	0.00114517838964	GO:0043436	b	4	oxoacid metabolic process	47; 65985; 587; 875; 972; 1543; 2131; 2639; 2752; 4947; 5698; 5720; 6470; 8605; 9200; 10157; 79071; 23175	ENSG00000176974; ENSG00000182197; ENSG00000170522; ENSG00000180304; ENSG00000105552; ENSG00000019582; ENSG00000165996; ENSG00000131473; ENSG00000081760; ENSG00000135821; ENSG00000105607; ENSG00000240065; ENSG00000160200; ENSG00000140465; ENSG00000134324; ENSG00000008311; ENSG00000105499; ENSG00000092010	1070	1068
4.25183242492e-06	0.000266448165295	GO:0019752	b	5	carboxylic acid metabolic process	47; 65985; 587; 875; 972; 1543; 2639; 2752; 4947; 5698; 5720; 6470; 8605; 9200; 10157; 79071; 23175	ENSG00000176974; ENSG00000008311; ENSG00000170522; ENSG00000180304; ENSG00000105552; ENSG00000019582; ENSG00000165996; ENSG00000131473; ENSG00000081760; ENSG00000135821; ENSG00000105607; ENSG00000240065; ENSG00000160200; ENSG00000140465; ENSG00000134324; ENSG00000105499; ENSG00000092010	961	960
5.28183011681e-06	0.000929602100558	GO:0006082	b	3	organic acid metabolic process	47; 65985; 587; 875; 972; 1543; 2131; 2639; 2752; 4947; 5698; 5720; 6470; 8605; 9200; 10157; 79071; 23175	ENSG00000176974; ENSG00000182197; ENSG00000170522; ENSG00000180304; ENSG00000105552; ENSG00000019582; ENSG00000165996; ENSG00000131473; ENSG00000081760; ENSG00000135821; ENSG00000105607; ENSG00000240065; ENSG00000160200; ENSG00000140465; ENSG00000134324; ENSG00000008311; ENSG00000105499; ENSG00000092010	1087	1085
1.55809287604e-05	0.00127405621803	GO:0019221	b	4	cytokine-mediated signaling pathway	972; 3106; 3134; 3433; 3434; 3437; 5698; 5720; 6672; 10346; 8718; 25939	ENSG00000185745; ENSG00000234745; ENSG00000101347; ENSG00000019582; ENSG00000215788; ENSG00000240065; ENSG00000092010; ENSG00000119922; ENSG00000067066; ENSG00000204642; ENSG00000119917; ENSG00000132274	546	545
1.7778567096e-05	0.00127405621803	GO:0009063	b	4	cellular amino acid catabolic process	587; 875; 2639; 2752; 6470; 10157	ENSG00000176974; ENSG00000105552; ENSG00000105607; ENSG00000008311; ENSG00000160200; ENSG00000135821	110	110
1.88749069338e-05	0.00127405621803	GO:0016053	b	4	organic acid biosynthetic process	47; 587; 875; 972; 1543; 2752; 6470; 9200; 79071	ENSG00000176974; ENSG00000105552; ENSG00000019582; ENSG00000131473; ENSG00000165996; ENSG00000135821; ENSG00000160200; ENSG00000140465; ENSG00000170522	302	302
1.88749069338e-05	0.00088712062589	GO:0046394	b	5	carboxylic acid biosynthetic process	47; 587; 875; 972; 1543; 2752; 6470; 9200; 79071	ENSG00000176974; ENSG00000105552; ENSG00000019582; ENSG00000131473; ENSG00000165996; ENSG00000135821; ENSG00000160200; ENSG00000140465; ENSG00000170522	302	302
3.50898828915e-05	0.00131229125473	GO:0071345	b	5	cellular response to cytokine stimulus	972; 3106; 3134; 3433; 3434; 3437; 4501; 5698; 5720; 6672; 10346; 8718; 25939	ENSG00000185745; ENSG00000234745; ENSG00000101347; ENSG00000019582; ENSG00000215788; ENSG00000240065; ENSG00000092010; ENSG00000119922; ENSG00000067066; ENSG00000187193; ENSG00000204642; ENSG00000119917; ENSG00000132274	692	691
