p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.08896543435e-18	9.10788929375e-16	GO:0032496	b	4	response to lipopolysaccharide	5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 3726; 5328; 5914; 6347; 6590; 6863; 7124; 8794; 9021; 10221; 80149; 114548	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000173334; ENSG00000090339; ENSG00000232810; ENSG00000169429; ENSG00000006128; ENSG00000184557; ENSG00000125538; ENSG00000122861; ENSG00000163734; ENSG00000124107; ENSG00000073756; ENSG00000170345; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000131759; ENSG00000171223	326	326
4.765780676e-18	1.03894018737e-15	GO:0002237	b	4	response to molecule of bacterial origin	5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 3726; 5328; 5914; 6347; 6590; 6863; 7124; 8794; 9021; 10221; 80149; 114548	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000173334; ENSG00000090339; ENSG00000232810; ENSG00000169429; ENSG00000006128; ENSG00000184557; ENSG00000125538; ENSG00000122861; ENSG00000163734; ENSG00000124107; ENSG00000073756; ENSG00000170345; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000131759; ENSG00000171223	340	340
4.06926015675e-15	1.46086439627e-12	GO:0009617	b	5	response to bacterium	602; 5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 3726; 5328; 5914; 6347; 6590; 6863; 7124; 8794; 9021; 10221; 80149; 114548	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000173334; ENSG00000090339; ENSG00000232810; ENSG00000169429; ENSG00000006128; ENSG00000184557; ENSG00000069399; ENSG00000125538; ENSG00000122861; ENSG00000163734; ENSG00000124107; ENSG00000073756; ENSG00000170345; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000131759; ENSG00000171223	559	552
6.20109588959e-15	1.63708931485e-12	GO:1901700	b	3	response to oxygen-containing compound	768; 999; 5743; 1958; 2353; 2354; 2877; 2920; 2921; 3383; 3553; 3569; 3576; 3726; 3856; 4582; 4671; 5328; 5914; 6347; 6590; 6863; 7124; 8013; 8794; 9021; 10221; 80149; 114548; 23135; 1263	ENSG00000185499; ENSG00000122861; ENSG00000125740; ENSG00000163734; ENSG00000073756; ENSG00000232810; ENSG00000170421; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000039068; ENSG00000162711; ENSG00000124107; ENSG00000170345; ENSG00000136244; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000173846; ENSG00000125538; ENSG00000171223; ENSG00000249437; ENSG00000173334; ENSG00000176153; ENSG00000006128; ENSG00000184557; ENSG00000120738; ENSG00000132510; ENSG00000107159; ENSG00000163874; ENSG00000131759	1504	1501
1.28677826036e-13	1.87011773838e-11	GO:0033993	b	4	response to lipid	768; 5743; 2353; 2354; 2920; 2921; 3383; 3553; 3569; 3576; 3726; 4582; 5328; 5914; 6347; 6590; 6863; 7124; 8013; 8794; 9021; 10221; 80149; 114548	ENSG00000185499; ENSG00000122861; ENSG00000125740; ENSG00000163734; ENSG00000073756; ENSG00000232810; ENSG00000108691; ENSG00000119508; ENSG00000169429; ENSG00000162711; ENSG00000124107; ENSG00000170345; ENSG00000136244; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000171223; ENSG00000173334; ENSG00000006128; ENSG00000184557; ENSG00000107159; ENSG00000163874; ENSG00000131759	921	921
1.15928736923e-12	1.26362323246e-10	GO:0006954	b	4	inflammatory response	101; 5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 4671; 6347; 6863; 7124; 7538; 8794; 9021; 80149; 114548; 23135; 64332	ENSG00000081041; ENSG00000108691; ENSG00000173535; ENSG00000006128; ENSG00000090339; ENSG00000249437; ENSG00000151651; ENSG00000169429; ENSG00000184557; ENSG00000132510; ENSG00000125538; ENSG00000163734; ENSG00000073756; ENSG00000170345; ENSG00000162711; ENSG00000136244; ENSG00000163874; ENSG00000128016; ENSG00000232810; ENSG00000144802	654	653
1.62824728391e-12	2.14928641476e-10	GO:0043207	b	3	response to external biotic stimulus	602; 5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 3726; 3856; 5328; 5914; 6347; 6590; 6863; 7124; 8794; 9021; 10221; 80149; 114548	ENSG00000125347; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000232810; ENSG00000170421; ENSG00000108691; ENSG00000169429; ENSG00000069399; ENSG00000162711; ENSG00000124107; ENSG00000170345; ENSG00000136244; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000171223; ENSG00000173334; ENSG00000006128; ENSG00000184557; ENSG00000163874; ENSG00000131759	947	937
1.62824728391e-12	1.41983163157e-10	GO:0051707	b	4	response to other organism	602; 5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 3726; 3856; 5328; 5914; 6347; 6590; 6863; 7124; 8794; 9021; 10221; 80149; 114548	ENSG00000125347; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000232810; ENSG00000170421; ENSG00000108691; ENSG00000169429; ENSG00000069399; ENSG00000162711; ENSG00000124107; ENSG00000170345; ENSG00000136244; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000171223; ENSG00000173334; ENSG00000006128; ENSG00000184557; ENSG00000163874; ENSG00000131759	947	937
3.60334763574e-12	2.55837682137e-10	GO:0009607	b	2	response to biotic stimulus	602; 5743; 2353; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 3726; 3856; 5328; 5914; 6347; 6590; 6863; 7124; 8794; 9021; 10221; 80149; 114548	ENSG00000125347; ENSG00000122861; ENSG00000163734; ENSG00000073756; ENSG00000232810; ENSG00000170421; ENSG00000108691; ENSG00000169429; ENSG00000069399; ENSG00000162711; ENSG00000124107; ENSG00000170345; ENSG00000136244; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000125538; ENSG00000171223; ENSG00000173334; ENSG00000006128; ENSG00000184557; ENSG00000163874; ENSG00000131759	984	974
1.95657416378e-11	6.94583828142e-10	GO:0042221	b	2	response to chemical	101; 268; 768; 999; 1573; 5743; 1958; 2353; 2354; 2877; 2920; 2921; 3383; 3553; 3569; 3576; 3659; 3726; 3856; 4000; 4170; 4582; 4671; 5328; 5329; 5914; 26232; 6347; 6590; 6863; 7124; 7139; 8013; 8794; 9021; 9308; 9592; 10221; 10509; 80149; 114548; 23135; 1263; 64218	ENSG00000125347; ENSG00000011422; ENSG00000151651; ENSG00000143384; ENSG00000185499; ENSG00000122861; ENSG00000125740; ENSG00000163734; ENSG00000073756; ENSG00000232810; ENSG00000170421; ENSG00000108691; ENSG00000119508; ENSG00000134716; ENSG00000169429; ENSG00000160888; ENSG00000039068; ENSG00000112149; ENSG00000162711; ENSG00000124107; ENSG00000104899; ENSG00000170345; ENSG00000136244; ENSG00000081041; ENSG00000173535; ENSG00000090339; ENSG00000173846; ENSG00000125538; ENSG00000171223; ENSG00000249437; ENSG00000173334; ENSG00000196189; ENSG00000185033; ENSG00000176153; ENSG00000006128; ENSG00000184557; ENSG00000120738; ENSG00000132510; ENSG00000116661; ENSG00000107159; ENSG00000163874; ENSG00000131759; ENSG00000160789; ENSG00000118194	4129	4113
