p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.52798481402e-14	5.60770426746e-12	TNF signaling pathway - Homo sapiens (human)	KEGG	path:hsa04668	ENSG00000081041; ENSG00000108691; ENSG00000090339; ENSG00000232810; ENSG00000136244; ENSG00000184557; ENSG00000069399; ENSG00000125538; ENSG00000163734; ENSG00000073756; ENSG00000170345; ENSG00000171223; ENSG00000128342	602; 3726; 5743; 6347; 2353; 3383; 9021; 2920; 2921; 3976; 7124; 3553; 3569	110	110
9.14446978555e-12	1.67801020565e-09	Photodynamic therapy-induced NF-kB survival signaling	Wikipathways	WP3617	ENSG00000081041; ENSG00000090339; ENSG00000140379; ENSG00000169429; ENSG00000073756; ENSG00000125538; ENSG00000232810; ENSG00000136244	597; 2920; 5743; 3553; 3576; 7124; 3383; 3569	35	35
1.8762721809e-11	2.22692806389e-09	Validated transcriptional targets of AP1 family members Fra1 and Fra2	PID	fra_pathway	ENSG00000108691; ENSG00000011422; ENSG00000131196; ENSG00000169429; ENSG00000136244; ENSG00000122861; ENSG00000171223; ENSG00000128342	3976; 3576; 4772; 5329; 3726; 5328; 3569; 6347	38	38
2.42716955193e-11	2.22692806389e-09	Spinal Cord Injury	Wikipathways	WP2431	ENSG00000081041; ENSG00000108691; ENSG00000090339; ENSG00000232810; ENSG00000169429; ENSG00000120738; ENSG00000170345; ENSG00000073756; ENSG00000125538; ENSG00000128016; ENSG00000136244	5743; 3553; 1958; 7538; 7124; 3569; 3383; 3576; 2920; 2353; 6347	117	117
1.17867274117e-10	8.65145792016e-09	AP-1 transcription factor network	PID	ap1_pathway	ENSG00000108691; ENSG00000131196; ENSG00000169429; ENSG00000120738; ENSG00000122861; ENSG00000125740; ENSG00000170345; ENSG00000171223; ENSG00000136244	3726; 2354; 3576; 2353; 4772; 1958; 5328; 3569; 6347	71	71
3.63647417231e-09	2.2243100354e-07	VEGFA-VEGFR2 Signaling Pathway	Wikipathways	WP3888	ENSG00000108691; ENSG00000119508; ENSG00000090339; ENSG00000131196; ENSG00000169429; ENSG00000120738; ENSG00000173535; ENSG00000122861; ENSG00000073756; ENSG00000165527; ENSG00000011422; ENSG00000172602	5743; 8013; 1958; 3383; 3576; 382; 5328; 5329; 8794; 6347; 27289; 4772	236	236
6.16666804245e-09	2.99892143974e-07	Pertussis - Homo sapiens (human)	KEGG	path:hsa05133	ENSG00000125347; ENSG00000169429; ENSG00000178372; ENSG00000125538; ENSG00000162711; ENSG00000170345; ENSG00000136244; ENSG00000232810	3576; 2353; 3569; 3659; 51806; 3553; 114548; 7124	76	76
6.53715845174e-09	2.99892143974e-07	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	PID	nfat_tfpathway	ENSG00000131196; ENSG00000169429; ENSG00000120738; ENSG00000073756; ENSG00000170345; ENSG00000232810; ENSG00000171223	7124; 5743; 3576; 4772; 2353; 3726; 1958	49	49
1.50584924132e-08	6.14051857295e-07	Legionellosis - Homo sapiens (human)	KEGG	path:hsa05134	ENSG00000081041; ENSG00000249437; ENSG00000169429; ENSG00000163734; ENSG00000125538; ENSG00000232810; ENSG00000136244	2921; 7124; 3553; 2920; 3569; 3576; 4671	55	55
3.10090278206e-08	1.13803132101e-06	NF-kappa B signaling pathway - Homo sapiens (human)	KEGG	path:hsa04064	ENSG00000081041; ENSG00000090339; ENSG00000140379; ENSG00000169429; ENSG00000122861; ENSG00000073756; ENSG00000125538; ENSG00000232810	597; 5743; 5328; 7124; 3383; 2920; 3553; 3576	95	93
4.43867731715e-08	1.48090415945e-06	Lung fibrosis	Wikipathways	WP3624	ENSG00000081041; ENSG00000108691; ENSG00000169429; ENSG00000122861; ENSG00000125538; ENSG00000232810; ENSG00000136244	2920; 3553; 6347; 3576; 7124; 5328; 3569	64	64
5.94990805589e-08	1.81968021376e-06	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	KEGG	path:hsa04933	ENSG00000108691; ENSG00000090339; ENSG00000131196; ENSG00000169429; ENSG00000120738; ENSG00000125538; ENSG00000232810; ENSG00000136244	4772; 6347; 3383; 3553; 1958; 7124; 3569; 3576	101	101
1.68542416402e-07	4.75808206304e-06	IL6-mediated signaling events	PID	il6_7pathway	ENSG00000125347; ENSG00000143384; ENSG00000184557; ENSG00000170345; ENSG00000171223; ENSG00000136244	4170; 2353; 9021; 3726; 3569; 3659	48	47
2.17668935013e-07	5.58430360373e-06	Malaria - Homo sapiens (human)	KEGG	path:hsa05144	ENSG00000108691; ENSG00000090339; ENSG00000169429; ENSG00000125538; ENSG00000232810; ENSG00000136244	3383; 6347; 7124; 3553; 3569; 3576	49	49
2.31317945948e-07	5.58430360373e-06	Glucocorticoid receptor regulatory network	PID	reg_gr_pathway	ENSG00000125347; ENSG00000090339; ENSG00000131196; ENSG00000169429; ENSG00000120738; ENSG00000170345; ENSG00000136244	3576; 4772; 2353; 1958; 3569; 3659; 3383	81	81
2.4631886294e-07	5.58430360373e-06	Photodynamic therapy-induced AP-1 survival signaling.	Wikipathways	WP3611	ENSG00000143384; ENSG00000069399; ENSG00000171223; ENSG00000170345; ENSG00000136244; ENSG00000232810	7124; 602; 4170; 3726; 3569; 2353	50	50
2.61859042553e-07	5.58430360373e-06	NOD-like receptor signaling pathway - Homo sapiens (human)	KEGG	path:hsa04621	ENSG00000081041; ENSG00000108691; ENSG00000249437; ENSG00000169429; ENSG00000163734; ENSG00000125538; ENSG00000162711; ENSG00000232810; ENSG00000136244	6347; 3553; 2920; 2921; 114548; 7124; 3569; 3576; 4671	170	169
2.73889550047e-07	5.58430360373e-06	Selenium Micronutrient Network	Wikipathways	WP15	ENSG00000108691; ENSG00000090339; ENSG00000176153; ENSG00000073756; ENSG00000125538; ENSG00000232810; ENSG00000136244	7124; 3383; 6347; 3569; 2877; 5743; 3553	83	83
