p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.16451656956e-13	2.89964625821e-11	GO:0008219	b	3	cell death	197259; 1026; 1440; 1647; 1906; 1958; 2012; 2872; 3315; 3486; 3553; 3570; 3726; 4170; 4616; 5329; 5836; 6279; 6387; 6615; 7494; 8061; 8692; 8743; 8793; 9021; 9531; 7133; 23645; 10912; 80149; 50486; 51330; 51703; 54507; 255027; 64651	ENSG00000011422; ENSG00000087074; ENSG00000143384; ENSG00000143382; ENSG00000108342; ENSG00000121858; ENSG00000143546; ENSG00000100504; ENSG00000156968; ENSG00000123689; ENSG00000151929; ENSG00000175592; ENSG00000134531; ENSG00000124762; ENSG00000106211; ENSG00000099875; ENSG00000100219; ENSG00000124216; ENSG00000197142; ENSG00000168404; ENSG00000173530; ENSG00000146674; ENSG00000116717; ENSG00000160712; ENSG00000078401; ENSG00000171223; ENSG00000144655; ENSG00000107562; ENSG00000184557; ENSG00000120738; ENSG00000006327; ENSG00000068001; ENSG00000028137; ENSG00000099860; ENSG00000130222; ENSG00000125538; ENSG00000163874	1947	1934
6.45473204926e-13	8.03614140133e-11	GO:0097190	b	3	apoptotic signaling pathway	1026; 2872; 3315; 3553; 3570; 4170; 5329; 6279; 6387; 6615; 7494; 8692; 8743; 8793; 9531; 7133; 23645; 50486; 51330; 51703; 255027	ENSG00000124216; ENSG00000123689; ENSG00000028137; ENSG00000121858; ENSG00000011422; ENSG00000087074; ENSG00000173530; ENSG00000197142; ENSG00000107562; ENSG00000143384; ENSG00000160712; ENSG00000006327; ENSG00000068001; ENSG00000124762; ENSG00000156968; ENSG00000106211; ENSG00000143546; ENSG00000151929; ENSG00000125538; ENSG00000099875; ENSG00000100219	574	574
3.09314236684e-12	7.96174696538e-10	GO:0010941	b	4	regulation of cell death	1026; 1440; 1647; 1906; 1958; 3315; 3486; 3553; 3726; 4170; 4616; 5329; 6279; 6387; 6615; 7494; 8061; 8692; 8743; 8793; 9021; 9531; 7133; 23645; 10912; 80149; 50486; 51330; 51703; 54507; 255027	ENSG00000011422; ENSG00000087074; ENSG00000143384; ENSG00000143382; ENSG00000108342; ENSG00000143546; ENSG00000156968; ENSG00000123689; ENSG00000151929; ENSG00000175592; ENSG00000124762; ENSG00000106211; ENSG00000130222; ENSG00000100219; ENSG00000124216; ENSG00000197142; ENSG00000121858; ENSG00000173530; ENSG00000146674; ENSG00000116717; ENSG00000078401; ENSG00000171223; ENSG00000107562; ENSG00000184557; ENSG00000120738; ENSG00000006327; ENSG00000068001; ENSG00000028137; ENSG00000099860; ENSG00000125538; ENSG00000163874	1500	1496
3.84625457265e-12	7.96174696538e-10	GO:0012501	b	4	programmed cell death	197259; 1026; 1647; 1906; 1958; 2872; 3315; 3486; 3553; 3570; 4170; 4616; 5329; 5836; 6279; 6387; 6615; 7494; 8061; 8692; 8743; 8793; 9021; 9531; 7133; 23645; 10912; 80149; 50486; 51330; 51703; 54507; 255027; 64651	ENSG00000011422; ENSG00000087074; ENSG00000143384; ENSG00000143382; ENSG00000078401; ENSG00000121858; ENSG00000100504; ENSG00000156968; ENSG00000123689; ENSG00000028137; ENSG00000151929; ENSG00000175592; ENSG00000124762; ENSG00000106211; ENSG00000099875; ENSG00000068001; ENSG00000124216; ENSG00000197142; ENSG00000168404; ENSG00000173530; ENSG00000146674; ENSG00000116717; ENSG00000160712; ENSG00000125538; ENSG00000144655; ENSG00000107562; ENSG00000184557; ENSG00000120738; ENSG00000006327; ENSG00000100219; ENSG00000143546; ENSG00000099860; ENSG00000130222; ENSG00000163874	1840	1827
2.18420833957e-11	7.12051918699e-09	GO:0043067	b	5	regulation of programmed cell death	1026; 1647; 1906; 1958; 3315; 3486; 3553; 4170; 4616; 5329; 6279; 6387; 6615; 7494; 8061; 8692; 8743; 8793; 9021; 9531; 7133; 23645; 10912; 80149; 50486; 51330; 51703; 54507; 255027	ENSG00000011422; ENSG00000087074; ENSG00000143384; ENSG00000143382; ENSG00000078401; ENSG00000143546; ENSG00000156968; ENSG00000123689; ENSG00000151929; ENSG00000175592; ENSG00000124762; ENSG00000106211; ENSG00000130222; ENSG00000068001; ENSG00000124216; ENSG00000197142; ENSG00000121858; ENSG00000173530; ENSG00000146674; ENSG00000116717; ENSG00000125538; ENSG00000107562; ENSG00000184557; ENSG00000120738; ENSG00000006327; ENSG00000100219; ENSG00000028137; ENSG00000099860; ENSG00000163874	1409	1406
7.43375234299e-11	1.21170163191e-08	GO:0006915	b	5	apoptotic process	1026; 1647; 1906; 1958; 2872; 3315; 3486; 3553; 3570; 4170; 4616; 5329; 6279; 6387; 6615; 7494; 8061; 8692; 8743; 8793; 9021; 9531; 7133; 23645; 10912; 80149; 50486; 51330; 51703; 54507; 255027; 64651	ENSG00000011422; ENSG00000087074; ENSG00000143384; ENSG00000143382; ENSG00000078401; ENSG00000143546; ENSG00000156968; ENSG00000123689; ENSG00000151929; ENSG00000175592; ENSG00000124762; ENSG00000106211; ENSG00000099875; ENSG00000068001; ENSG00000124216; ENSG00000197142; ENSG00000121858; ENSG00000173530; ENSG00000146674; ENSG00000116717; ENSG00000160712; ENSG00000125538; ENSG00000144655; ENSG00000107562; ENSG00000184557; ENSG00000120738; ENSG00000006327; ENSG00000100219; ENSG00000028137; ENSG00000099860; ENSG00000130222; ENSG00000163874	1817	1804
1.93535716126e-10	2.67079288254e-08	GO:0048584	b	4	positive regulation of response to stimulus	715; 716; 1440; 1647; 1906; 2919; 3280; 3315; 3486; 3553; 3566; 3570; 3976; 4170; 4616; 5329; 6279; 6387; 6398; 7056; 7494; 8692; 8723; 8743; 9021; 7133; 23645; 10912; 80149; 50486; 51330; 22856; 64115	ENSG00000182326; ENSG00000087074; ENSG00000143384; ENSG00000108342; ENSG00000143546; ENSG00000163739; ENSG00000011422; ENSG00000178726; ENSG00000123689; ENSG00000107738; ENSG00000106211; ENSG00000114520; ENSG00000130222; ENSG00000100219; ENSG00000159403; ENSG00000121858; ENSG00000114315; ENSG00000146674; ENSG00000116717; ENSG00000160712; ENSG00000078401; ENSG00000128342; ENSG00000077238; ENSG00000107562; ENSG00000141574; ENSG00000184557; ENSG00000006327; ENSG00000068001; ENSG00000028137; ENSG00000099860; ENSG00000125538; ENSG00000163874; ENSG00000131873	1992	1988
1.17842367375e-09	1.28055372548e-07	GO:0010942	b	5	positive regulation of cell death	1026; 1647; 3486; 3553; 4170; 4616; 5329; 6279; 7494; 8061; 8692; 8743; 23645; 10912; 80149; 50486; 51330; 54507	ENSG00000143382; ENSG00000123689; ENSG00000121858; ENSG00000011422; ENSG00000087074; ENSG00000146674; ENSG00000143384; ENSG00000116717; ENSG00000006327; ENSG00000175592; ENSG00000124762; ENSG00000143546; ENSG00000068001; ENSG00000099860; ENSG00000125538; ENSG00000163874; ENSG00000130222; ENSG00000100219	612	611
1.38578995171e-09	1.43429260002e-07	GO:0097191	b	4	extrinsic apoptotic signaling pathway	2872; 3553; 3570; 4170; 8692; 8743; 8793; 9531; 7133; 50486; 51330; 51703	ENSG00000123689; ENSG00000197142; ENSG00000121858; ENSG00000173530; ENSG00000151929; ENSG00000143384; ENSG00000160712; ENSG00000006327; ENSG00000028137; ENSG00000125538; ENSG00000099875; ENSG00000068001	226	226
4.22212462001e-09	3.44103156531e-07	GO:2001233	b	5	regulation of apoptotic signaling pathway	3315; 3553; 4170; 5329; 6279; 6387; 6615; 7494; 8692; 8743; 50486; 51330; 51703; 255027	ENSG00000124216; ENSG00000123689; ENSG00000197142; ENSG00000121858; ENSG00000011422; ENSG00000107562; ENSG00000143384; ENSG00000106211; ENSG00000006327; ENSG00000068001; ENSG00000156968; ENSG00000143546; ENSG00000125538; ENSG00000100219	369	369
