row,col,tissue1,tissue2,value,X-1,X-2,X-3,X-4,X-5,X-6,X-7,X-8,X-9,X-10,Y-1,Y-2,Y-3,Y-4,Y-5,Y-6,Y-7,Y-8,Y-9,Y-10
1,1,Adipose - Subcutaneous,Adipose - Subcutaneous,1,-0.923695252664757,1.42380929787929,-0.367733731509659,-0.621890323471918,-0.528445878532149,-1.58499700656082,1.5846453631324,-1.11654952693459,-0.0634032071571547,-1.3285488544632,0.0814299600311967,0.653531926423999,1.6865711738521,0.111789738717968,0.766979778481289,-1.54500184024947,0.165950225569971,0.839969891132295,1.33265212103007,-1.63945730020336
2,1,Adipose - Visceral (Omentum),Adipose - Subcutaneous,0.15,0.161435937021927,-0.94313717262669,-0.0719519916199908,-0.578225153545809,-0.32538644153902,-0.802619776858283,-0.0902575547269459,0.65457382052256,0.28207884471652,0.459816960897649,-1.76863457372746,0.612336458491947,0.209164596074866,0.173914325661136,0.980775027629352,-0.599833624363921,0.98285328542906,-0.322899525828749,-0.763570807679735,-0.206431715512117
3,1,Adrenal Gland,Adipose - Subcutaneous,0.06,-0.545079858296138,0.825166149090452,-0.453375723091482,0.749860763075291,-0.340525338055025,0.109034208509373,0.515804505376905,0.271012340082442,1.15755622896431,-0.162025552528362,-0.284287440686241,-2.0015909639174,-1.25222110088104,2.62110519970681,-1.22844649734116,0.187057604341986,-1.10935784800012,-0.271214416399371,-0.704706711461866,0.735003678217654
4,1,Artery - Aorta,Adipose - Subcutaneous,0.26,-1.08616561683432,0.548445408477471,0.367276299852411,0.352376256729097,0.568148531132696,0.111212940511613,0.786321689770946,-0.679345470200488,-0.551496278850706,1.56982815700046,0.466433603007708,-0.904447152751298,0.0274264585829456,-0.0321213112297096,-1.11009266512862,1.54352266764165,0.227787944708563,-0.599347706271441,-0.0758020385049977,-1.42787480376318
5,1,Artery - Coronary,Adipose - Subcutaneous,0.04,1.54814899360023,-1.51487249181716,0.510567766545355,0.097380116076499,0.501532904721663,-1.48816493653494,0.306440269224484,-1.12375247717743,0.386949461208265,-2.1738885993367,1.09250058516014,0.60334720553596,-1.60601850361638,0.285706978292192,0.963119486398656,1.374960256597,-2.45611744756149,0.29473215820254,0.344261088335604,1.44724107866086
6,1,Artery - Tibial,Adipose - Subcutaneous,0.18,-0.222283852963404,-2.26504552002487,0.150736980084167,1.52509745540419,-0.199988101353961,-0.873228481335205,1.50511236510964,1.0136184067054,-1.0578048599907,0.71371058418969,-0.00649091599482835,0.118568071415825,-2.40895144538326,0.883157849535508,-1.12864121198491,1.11431540064148,-0.338266283868837,1.43593590788311,-1.35199221702279,-0.25563943444474
7,1,Bladder,Adipose - Subcutaneous,0,3.12269621045804,-1.55569435717509,1.99477623082128,0.514532917238884,-0.521888168126777,1.33548878098719,0.363338637453704,-0.953796123151205,-0.309622879968164,0.580940100258818,-0.342768008106859,1.73974593963644,0.48714097124717,1.29659549786493,0.5609075186456,0.00997014207142553,-0.968656641139547,-0.866430983345188,0.93419039530435,-1.43336398762519
8,1,Brain - Amygdala,Adipose - Subcutaneous,0.29,0.301248779975074,0.0378370267742164,-0.889274217193115,1.05296202187001,0.269514515155527,-0.664203638459045,-0.343673488801491,-1.40510209680568,-0.761600283084846,-1.31961727139508,-0.351529145467048,-0.42866790796866,0.271404128920402,0.800055230236776,1.05745670757532,-2.18717104995502,-0.539658210760366,-1.45151169321764,0.726303120276619,0.0368332234721134
9,1,Brain - Anterior cingulate cortex (BA24),Adipose - Subcutaneous,0.32,-0.911938428409357,0.493841951177833,-0.198575396279215,-0.757806473489311,1.84217799365882,-0.982854144594533,-0.0914902631221701,0.293385325622213,0.798697252454021,0.152364473071478,0.573432734324921,-0.984542603447327,1.39735095631933,-0.850503495780347,-0.942307642797208,-1.05715287543319,0.709331127093979,-1.64850605989024,-0.754563594207855,1.82943187520351
10,1,Brain - Caudate (basal ganglia),Adipose - Subcutaneous,0.12,0.38390440280163,2.07753725933256,1.34114442861532,0.222817505081439,-1.13964105164981,-2.03274031646694,-1.03449055287454,0.126405346712457,-0.725499846299429,-0.344971441945366,-0.16712144309952,-1.87938657209826,0.276112114716243,1.45720409087625,0.112699429683718,0.580826336749455,-0.198813190953978,-1.15901887289928,-0.605734692946866,-1.20278082617428
11,1,Brain - Cerebellar Hemisphere,Adipose - Subcutaneous,0.06,0.405073093161838,0.347653176286058,-0.447143898515432,-1.67702753934849,-1.20094357530405,0.449158316150238,0.155678092862055,1.42933479665082,1.33247515130656,0.770605489997304,-0.656777506480774,0.172919300149347,0.713197179965438,-0.80764873948497,0.946375279729244,0.200039885460874,0.746720648306646,0.446743504010794,1.08009552567528,0.843937056325208
12,1,Brain - Cerebellum,Adipose - Subcutaneous,0.01,-1.36989098841426,2.08354010000465,1.17324679665598,-0.241261833189691,-0.35184427401028,-1.08739250420325,0.856720620512661,1.55763757425244,0.537377097845976,-1.21714879874774,0.485498284530941,1.27011817108023,-0.266660540941811,-0.602918194695246,0.607987061220227,-0.161565880966317,2.08840694745146,-0.849788499136475,0.141126382886908,1.03996222634664
13,1,Brain - Cortex,Adipose - Subcutaneous,0.09,0.545123893237748,-1.54314946802372,-0.591129230791638,-1.17683122889173,0.736054439516697,1.6797014469108,0.807660934592392,-0.802884217726256,-0.685335524352844,-0.436850999148716,2.26348632704804,1.44187375521515,0.894338210657392,0.378480465664561,-1.36507881162116,0.684808632160841,0.836631334405214,-0.210703423589817,-0.358276144604088,0.264937616343319
14,1,Brain - Frontal Cortex (BA9),Adipose - Subcutaneous,0.16,-1.27829960823864,0.8777340790405,1.42881302312111,1.80162921236668,1.08302003024251,0.944611902368339,2.23033539933392,-2.09366109201367,-0.292076721387452,1.05534644152379,0.124110518760893,-1.04756846328231,0.368622158331949,-0.90646943927536,-1.05130423808262,-0.271104906739527,-1.97754147978204,0.0602334220185088,-0.945314557921467,-1.53695415751116
15,1,Brain - Hippocampus,Adipose - Subcutaneous,0.09,0.135556409735073,-1.07586600680631,0.329134157314901,-1.31150868085529,-0.691059983576811,0.834110296429516,0.682387493343125,-0.960738044027477,0.318936660714399,-1.73286133240089,0.491494316099586,0.262177863142927,1.3456960728021,1.11607669662143,-0.582078464110449,-1.87996973115387,-0.277046050523213,-0.108242009767449,-0.521652609644079,-1.8013942437246
16,1,Brain - Hypothalamus,Adipose - Subcutaneous,0.1,0.384475903404951,0.368620636855823,-0.882891536757408,-1.20952279297187,-1.01532695822201,-1.10419181135454,0.339442689972767,0.66285097291701,-1.34822950854067,-1.81910486618905,0.256141932571687,-2.04935936027636,-0.620812207624728,-0.774956337369213,0.947807754889489,0.645627545534542,-1.17562939874047,1.2232141426239,-1.36828650832861,-1.90389891973382
17,1,Brain - Nucleus accumbens (basal ganglia),Adipose - Subcutaneous,0.01,0.328257095409776,-0.324530185006383,0.124553138162121,-2.13099037072963,-1.45263731652674,0.950842547269543,0.271686935564622,0.332714818078318,0.862167499819942,0.740383131570856,1.17510431504602,0.291348395812034,1.21552476324111,0.319373440744453,1.09225621924496,-0.917996295218122,2.39107200560384,-0.200630105417905,-1.70442720199953,-0.639103686039778
18,1,Brain - Putamen (basal ganglia),Adipose - Subcutaneous,0.2,0.16764509227398,-1.75970287150876,1.46782723795159,1.11473144477583,0.120393504587971,-0.732141215603578,1.22261811825809,-0.127702056563012,1.01992032346325,-0.989156989291427,1.13124361277771,1.62612651975491,-0.495247272454625,1.31945059328944,-1.00193125321966,-0.554129735441497,1.97082346518478,-0.924379053995425,0.00926001419638011,-0.63084723441125
19,1,Brain - Spinal cord (cervical c-1),Adipose - Subcutaneous,0.02,-2.21373790335483,-0.296961572420334,0.193471474882176,-0.476805925626037,1.88425246445608,-0.764913586975259,0.821992165891389,-0.652271675611766,0.491041300645559,0.127091126338509,-0.362915494323279,-1.41167213752648,-1.35104256648845,0.185871772938686,-0.159644075211237,-0.434399575245012,0.181988301381579,0.390471691436393,-0.831745968370478,0.195390240172044
20,1,Brain - Substantia nigra,Adipose - Subcutaneous,0.13,1.25041589253607,0.178254545609272,-0.607592455646142,1.64213255788555,1.4481853936003,-0.692986973565753,-2.36656546834207,-0.294928583670004,-1.40810819944365,1.25802663727516,1.55549263560413,-1.0413418450605,1.32033899000371,-0.171934031603593,1.05315455350415,0.271198331390782,0.196356510744482,-0.60633057183685,0.674468591159619,-1.68820247696125
21,1,Breast - Mammary Tissue,Adipose - Subcutaneous,0.21,-0.654011484623003,2.00017582857015,2.24504699292049,0.807264412331021,-1.36142065927756,-0.387664240651619,-2.12845740687841,0.458332728772305,0.350089373296835,1.80907526233799,0.253088881597874,-1.51306948008131,0.653760464018084,0.360075564830494,-1.89164417544209,-1.34938890367183,-0.619704806516321,0.69528728856995,0.279012856854496,-2.71430714026575
22,1,Cells - EBV-transformed lymphocytes,Adipose - Subcutaneous,0.11,-0.314901670692709,1.91432921495424,1.03478419574701,-1.8753930390748,-1.19534362865209,-0.83704826500468,-0.347163522940816,-0.301694417245988,1.72973924394698,2.05959410736966,-0.254794976596861,0.457526806647266,-1.35306176049913,-0.00318168932482077,0.407347157093043,1.5593677575107,0.0403775459722631,-0.564023575194845,-0.0809199361703654,-0.0583485247500204
23,1,Cells - Transformed fibroblasts,Adipose - Subcutaneous,0.01,0.282810767202659,0.946774886059747,-0.817985542715932,-0.956795664469814,0.181809367243333,1.272897511239,0.182307792766644,1.32885731486112,1.68520584964406,-1.31556035328591,0.535707021748865,0.103242129430814,0.397698075800805,2.41048880012372,0.347289933475666,-1.69240274165564,1.08945584289055,2.60298091229327,1.82399589864338,-0.966335049823818
24,1,Cervix - Ectocervix,Adipose - Subcutaneous,0,-1.23107762222473,1.52315991304885,-0.590392933685531,0.356482152446312,0.0529650184264117,-0.557021352308407,0.271233054701148,0.409041830896803,-1.44306560371797,0.998142874237287,-1.27553388151143,0.289168830102315,-1.21568555436378,-0.151067168646478,-1.2504929054356,-1.57448284991535,-0.688248933315467,-1.9944086847799,1.31939646933763,0.362925937543357
