p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.88461619865e-10	3.09519318115e-07	Herpes simplex infection - Homo sapiens (human)	KEGG	path:hsa05168	ENSG00000132326; ENSG00000223865; ENSG00000137462; ENSG00000111331; ENSG00000111335; ENSG00000089127; ENSG00000127191; ENSG00000067182; ENSG00000231389; ENSG00000179094; ENSG00000136244; ENSG00000185745; ENSG00000133794; ENSG00000241106; ENSG00000206503; ENSG00000179344; ENSG00000123374; ENSG00000204632; ENSG00000085514; ENSG00000049246; ENSG00000196126; ENSG00000185507; ENSG00000204525; ENSG00000184557; ENSG00000198502	7186; 3105; 3112; 3113; 3115; 3119; 3123; 3127; 3135; 5187; 3665; 8863; 8864; 3107; 29992; 9021; 4938; 4939; 4940; 3434; 406; 7097; 7132; 3569; 1017	185	185
7.05687611097e-10	3.78601403354e-07	BMAL1:CLOCK,NPAS2 activates circadian gene expression	Reactome	R-HSA-1368108	ENSG00000126368; ENSG00000133794; ENSG00000132326; ENSG00000179094; ENSG00000105835; ENSG00000134107; ENSG00000163884; ENSG00000106366; ENSG00000105516	9572; 5187; 8864; 1628; 5054; 406; 28999; 10135; 8553	19	18
6.84843845604e-08	2.44945815444e-05	Circadian Clock	Reactome	R-HSA-400253	ENSG00000126368; ENSG00000132326; ENSG00000133794; ENSG00000179094; ENSG00000110090; ENSG00000105835; ENSG00000134107; ENSG00000163884; ENSG00000106366; ENSG00000105516	1628; 8864; 5054; 1374; 10135; 8553; 5187; 28999; 9572; 406	38	36
1.10653758479e-07	2.96828707119e-05	BMAL1-CLOCK,NPAS2 activates circadian gene expression	Wikipathways	WP3355	ENSG00000126368; ENSG00000132326; ENSG00000179094; ENSG00000105835; ENSG00000134107; ENSG00000106366; ENSG00000105516	10135; 8864; 5187; 8553; 1628; 9572; 5054	15	15
2.05088270622e-07	3.4881853857e-05	Graft-versus-host disease - Homo sapiens (human)	KEGG	path:hsa05332	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000136244; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3115; 3119; 3123; 3127; 3135; 3569	41	40
2.06710821216e-07	3.4881853857e-05	HSF1 activation	Reactome	R-HSA-3371511	ENSG00000120694; ENSG00000149257; ENSG00000117748; ENSG00000004478; ENSG00000080824; ENSG00000204388; ENSG00000096384; ENSG00000110958; ENSG00000112110	2288; 6118; 3320; 871; 10728; 10808; 29074; 3326; 3304	31	31
2.27561022367e-07	3.4881853857e-05	Antigen processing and presentation - Homo sapiens (human)	KEGG	path:hsa04612	ENSG00000170606; ENSG00000198502; ENSG00000096384; ENSG00000241106; ENSG00000080824; ENSG00000204525; ENSG00000223865; ENSG00000204388; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3119; 3123; 3135; 3127; 3304; 3308; 3115; 3320; 3326	77	73
3.01606699533e-07	4.04529985748e-05	glutathione-mediated detoxification	HumanCyc	PWY-4061	ENSG00000099984; ENSG00000100577; ENSG00000168765; ENSG00000213366; ENSG00000137944; ENSG00000134201; ENSG00000134202; ENSG00000134184	2944; 2947; 2946; 2954; 2948; 2949; 56267; 2953	24	24
4.27956981274e-07	5.1021982323e-05	Type I diabetes mellitus - Homo sapiens (human)	KEGG	path:hsa04940	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000144381; ENSG00000204632; ENSG00000196126; ENSG00000231389	3329; 3105; 3107; 3112; 3113; 3115; 3119; 3123; 3127; 3135	43	43
1.08691988139e-06	0.000116626503273	Allograft rejection - Homo sapiens (human)	KEGG	path:hsa05330	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3119; 3105; 3107; 3112; 3113; 3115; 3123; 3127; 3135	38	37
