p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.92522866179e-06	0.00019208391781	GO:0014704	c	4	intercalated disc	481; 1824; 1832; 5318; 7414	ENSG00000096696; ENSG00000134755; ENSG00000035403; ENSG00000143153; ENSG00000057294	52	52
6.81134507119e-06	0.000320133218346	GO:0030057	c	3	desmosome	1824; 1832; 5318; 7414	ENSG00000096696; ENSG00000134755; ENSG00000035403; ENSG00000057294	26	26
8.76582861528e-06	0.000219145715382	GO:0086080	m	5	protein binding involved in heterotypic cell-cell adhesion	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	9	9
1.49048121569e-05	0.000350263085688	GO:0044291	c	3	cell-cell contact zone	481; 1824; 1832; 5318; 7414	ENSG00000096696; ENSG00000134755; ENSG00000035403; ENSG00000143153; ENSG00000057294	65	65
1.70992341057e-05	0.000666870130121	GO:0098632	m	4	protein binding involved in cell-cell adhesion	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	11	11
2.27198438633e-05	0.00390726804759	GO:0086069	b	4	bundle of His cell to Purkinje myocyte communication	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	12	12
3.40777015985e-05	0.00390726804759	GO:0034109	b	4	homotypic cell-cell adhesion	1824; 1832; 5291; 5318; 7414	ENSG00000096696; ENSG00000134755; ENSG00000035403; ENSG00000051382; ENSG00000057294	77	77
3.7330586442e-05	0.00390726804759	GO:0090136	b	4	epithelial cell-cell adhesion	3801; 7414; 11149	ENSG00000112276; ENSG00000140859; ENSG00000035403	14	14
6.90153472752e-05	0.00324372132193	GO:0098631	m	3	protein binding involved in cell adhesion	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	17	17
8.17955685106e-05	0.0161137269966	GO:0086065	b	3	cell communication involved in cardiac conduction	481; 1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000057294	48	48
9.61062681065e-05	0.0194134661575	GO:0086001	b	5	cardiac muscle cell action potential	481; 1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000057294	50	50
9.76661856932e-05	0.00766679557691	GO:0098901	b	4	regulation of cardiac muscle cell action potential	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	19	19
0.000136317724549	0.00802582485366	GO:0007155	b	2	cell adhesion	481; 1303; 1306; 1824; 1832; 3801; 4088; 5291; 5318; 7058; 7148; 7414; 7494; 8654; 9564; 11149; 2633; 64094	ENSG00000204291; ENSG00000138735; ENSG00000112562; ENSG00000168477; ENSG00000186340; ENSG00000100219; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000051382; ENSG00000117228; ENSG00000111799; ENSG00000140859; ENSG00000035403; ENSG00000057294; ENSG00000112276; ENSG00000050820; ENSG00000166949	1439	1436
0.000139749717654	0.00218941224325	GO:0005913	c	3	cell-cell adherens junction	1824; 1832; 3801; 7414	ENSG00000096696; ENSG00000134755; ENSG00000140859; ENSG00000035403	55	55
0.000163918688403	0.0102940936317	GO:0006936	b	4	muscle contraction	481; 1824; 1832; 5318; 7414; 8654; 8877; 8987	ENSG00000118804; ENSG00000138735; ENSG00000096696; ENSG00000134755; ENSG00000176170; ENSG00000143153; ENSG00000057294; ENSG00000035403	324	324
0.000214451488751	0.0216596003638	GO:0060047	b	5	heart contraction	481; 1824; 1832; 5318; 6196; 8654; 11149	ENSG00000138735; ENSG00000071242; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000057294; ENSG00000112276	253	253
0.000230446223527	0.0120600190313	GO:0003015	b	4	heart process	481; 1824; 1832; 5318; 6196; 8654; 11149	ENSG00000138735; ENSG00000071242; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000057294; ENSG00000112276	256	256
0.000248653046484	0.00310816308105	GO:0043566	m	5	structure-specific DNA binding	641; 4088; 7494; 10111; 29841	ENSG00000100219; ENSG00000134317; ENSG00000113522; ENSG00000197299; ENSG00000166949	117	117
0.000258897575924	0.00802582485366	GO:0098602	b	2	single organism cell adhesion	1824; 1832; 3801; 4088; 5291; 5318; 7148; 7414; 7494; 8654; 11149; 2633	ENSG00000138735; ENSG00000168477; ENSG00000100219; ENSG00000096696; ENSG00000134755; ENSG00000166949; ENSG00000117228; ENSG00000140859; ENSG00000035403; ENSG00000057294; ENSG00000112276; ENSG00000051382	758	757
0.000279662696625	0.0111380437788	GO:0044420	c	2	extracellular matrix component	1303; 1306; 7058; 7148; 64094	ENSG00000204291; ENSG00000186340; ENSG00000111799; ENSG00000112562; ENSG00000168477	120	120
0.000360843536718	0.023101381341	GO:0090257	b	5	regulation of muscle system process	481; 1824; 1832; 5318; 8654; 8877	ENSG00000138735; ENSG00000096696; ENSG00000134755; ENSG00000176170; ENSG00000143153; ENSG00000057294	196	196
0.000393892554505	0.0176688945878	GO:0086091	b	4	regulation of heart rate by cardiac conduction	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	30	30
0.00043132687367	0.00506809076562	GO:0031965	c	3	nuclear membrane	3177; 4088; 6196; 9330; 253782; 26031; 26953	ENSG00000137040; ENSG00000071242; ENSG00000172292; ENSG00000119041; ENSG00000174669; ENSG00000070882; ENSG00000166949	292	284
0.000477886504259	0.023101381341	GO:1903115	b	5	regulation of actin filament-based movement	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	32	32
0.000530383037087	0.0111380437788	GO:0005911	c	2	cell-cell junction	481; 1824; 1832; 3801; 5318; 7414; 11149; 51421	ENSG00000114019; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000140859; ENSG00000057294; ENSG00000112276; ENSG00000035403	386	386
0.000556045665391	0.0218247923666	GO:0016337	b	4	single organismal cell-cell adhesion	1824; 1832; 3801; 4088; 5291; 5318; 7148; 7414; 7494; 8654; 11149	ENSG00000138735; ENSG00000168477; ENSG00000100219; ENSG00000096696; ENSG00000134755; ENSG00000166949; ENSG00000140859; ENSG00000035403; ENSG00000057294; ENSG00000112276; ENSG00000051382	708	707
0.000558059986185	0.028218625788	GO:0003012	b	3	muscle system process	481; 1824; 1832; 5318; 7414; 8654; 8877; 8987	ENSG00000118804; ENSG00000138735; ENSG00000096696; ENSG00000134755; ENSG00000176170; ENSG00000143153; ENSG00000057294; ENSG00000035403	389	389
0.000627768617193	0.0219021495332	GO:0008015	b	4	blood circulation	481; 1824; 1832; 3291; 5318; 6196; 8654; 11149; 65125	ENSG00000138735; ENSG00000071242; ENSG00000060237; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000176387; ENSG00000057294; ENSG00000112276	499	497
0.000630706678385	0.023101381341	GO:0051174	b	5	regulation of phosphorus metabolic process	641; 3985; 4088; 5291; 7494; 7532; 8654; 8877; 10111; 7148; 10267; 146433; 2633; 54704; 54843; 30844; 64400; 65125	ENSG00000138735; ENSG00000168477; ENSG00000166949; ENSG00000132329; ENSG00000113522; ENSG00000176170; ENSG00000051382; ENSG00000166971; ENSG00000117228; ENSG00000182541; ENSG00000157368; ENSG00000197299; ENSG00000137501; ENSG00000164951; ENSG00000060237; ENSG00000100219; ENSG00000103966; ENSG00000170027	1632	1628
0.000631573180752	0.0170524758803	GO:0097367	m	2	carbohydrate derivative binding	481; 641; 3801; 3985; 5046; 5291; 6196; 6236; 7058; 7148; 7414; 8634; 8654; 8877; 9567; 10111; 11149; 113457; 2633; 30844; 64094; 65125	ENSG00000075886; ENSG00000138735; ENSG00000112562; ENSG00000137996; ENSG00000051382; ENSG00000071242; ENSG00000060237; ENSG00000143153; ENSG00000035403; ENSG00000112276; ENSG00000168477; ENSG00000113522; ENSG00000117228; ENSG00000182541; ENSG00000197299; ENSG00000103966; ENSG00000176170; ENSG00000166592; ENSG00000186340; ENSG00000140859; ENSG00000100226; ENSG00000140479	2230	2217
0.000658654959018	0.0154783915369	GO:0043168	m	3	anion binding	481; 641; 2936; 3801; 3985; 5046; 5291; 6196; 6236; 7058; 7148; 8634; 8654; 8877; 9567; 10111; 11149; 113457; 2633; 51380; 54843; 57552; 30844; 64094; 65125	ENSG00000075886; ENSG00000138735; ENSG00000112562; ENSG00000137996; ENSG00000137501; ENSG00000104687; ENSG00000051382; ENSG00000144959; ENSG00000071242; ENSG00000186340; ENSG00000143153; ENSG00000112276; ENSG00000168477; ENSG00000100226; ENSG00000113522; ENSG00000117228; ENSG00000182541; ENSG00000197299; ENSG00000103966; ENSG00000176170; ENSG00000166592; ENSG00000060237; ENSG00000140859; ENSG00000139631; ENSG00000140479	2706	2691
0.000664692527961	0.028218625788	GO:0003013	b	3	circulatory system process	481; 1824; 1832; 3291; 5318; 6196; 8654; 11149; 65125	ENSG00000138735; ENSG00000071242; ENSG00000060237; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000176387; ENSG00000057294; ENSG00000112276	503	501
0.000684713766391	0.028218625788	GO:0031589	b	3	cell-substrate adhesion	4088; 5291; 7148; 7414; 11149; 2633; 64094	ENSG00000051382; ENSG00000168477; ENSG00000112562; ENSG00000166949; ENSG00000117228; ENSG00000112276; ENSG00000035403	307	307
0.000799405821973	0.023101381341	GO:0006941	b	5	striated muscle contraction	481; 1824; 1832; 5318; 8654	ENSG00000138735; ENSG00000096696; ENSG00000134755; ENSG00000143153; ENSG00000057294	151	151
0.000800542917757	0.0129682652416	GO:0005915	c	4	zonula adherens	3801; 7414	ENSG00000140859; ENSG00000035403	9	9
0.000800542917757	0.023101381341	GO:0002934	b	5	desmosome organization	1832; 5318	ENSG00000096696; ENSG00000057294	9	9
0.000847240341361	0.028218625788	GO:0002027	b	3	regulation of heart rate	1824; 1832; 5318; 11149	ENSG00000112276; ENSG00000096696; ENSG00000134755; ENSG00000057294	88	88
0.000859450531614	0.028218625788	GO:0098900	b	3	regulation of action potential	1824; 1832; 5318	ENSG00000096696; ENSG00000134755; ENSG00000057294	39	39
0.000997558864741	0.0156284222143	GO:0045294	m	3	alpha-catenin binding	5318; 7414	ENSG00000035403; ENSG00000057294	10	10
0.000997558864741	0.0313233483529	GO:0034331	b	4	cell junction maintenance	3801; 5318	ENSG00000140859; ENSG00000057294	10	10
0.000997558864741	0.0129682652416	GO:0005916	c	4	fascia adherens	1832; 7414	ENSG00000096696; ENSG00000035403	10	10
0.000997558864741	0.0249921867503	GO:0003084	b	5	positive regulation of systemic arterial blood pressure	3291; 65125	ENSG00000176387; ENSG00000060237	10	10
