p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.96188846104e-08	1.42627984597e-06	GO:0031720	m	3	haptoglobin binding	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	3	3
4.24063195667e-08	1.3994085457e-06	GO:0050786	m	4	RAGE receptor binding	2357; 6279; 6280; 6283	ENSG00000163220; ENSG00000143546; ENSG00000163221; ENSG00000171051	11	11
1.5808293788e-07	6.16523457733e-06	GO:0031838	c	3	haptoglobin-hemoglobin complex	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	4	4
2.92952805498e-06	4.68724488797e-05	GO:0030139	c	5	endocytic vesicle	6556; 3040; 3043; 3119; 3123; 3127; 9332; 3039	ENSG00000206172; ENSG00000018280; ENSG00000244734; ENSG00000188536; ENSG00000177575; ENSG00000179344; ENSG00000198502; ENSG00000196126	258	258
8.5238259557e-06	0.000166214606136	GO:0005833	c	3	hemoglobin complex	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	12	12
9.82747570331e-06	0.0014839488312	GO:0050832	b	5	defense response to fungus	1668; 6279; 6280; 6283	ENSG00000163220; ENSG00000143546; ENSG00000239839; ENSG00000163221	39	39
1.40333491968e-05	0.000252600285542	GO:0005344	m	3	oxygen transporter activity	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	14	14
1.60868624e-05	0.00136377203027	GO:0043207	b	3	response to external biotic stimulus	6556; 1668; 3123; 3434; 5166; 6279; 6280; 10561; 10964; 11213; 22904; 91543; 6283	ENSG00000185745; ENSG00000018280; ENSG00000163221; ENSG00000239839; ENSG00000134321; ENSG00000004799; ENSG00000137959; ENSG00000143546; ENSG00000137965; ENSG00000163220; ENSG00000196126; ENSG00000064932; ENSG00000090376	947	937
1.60868624e-05	0.00331389365441	GO:0051707	b	4	response to other organism	6556; 1668; 3123; 3434; 5166; 6279; 6280; 6283; 10561; 10964; 11213; 22904; 91543	ENSG00000185745; ENSG00000018280; ENSG00000163221; ENSG00000239839; ENSG00000134321; ENSG00000004799; ENSG00000137959; ENSG00000143546; ENSG00000137965; ENSG00000163220; ENSG00000196126; ENSG00000064932; ENSG00000090376	947	937
1.7262937092e-05	0.00136377203027	GO:0006952	b	3	defense response	6556; 604; 1668; 3119; 3123; 3434; 5166; 6279; 6280; 9332; 10964; 11213; 22904; 5187; 3127; 91543; 6283	ENSG00000185745; ENSG00000018280; ENSG00000198502; ENSG00000239839; ENSG00000163221; ENSG00000134321; ENSG00000113916; ENSG00000179094; ENSG00000004799; ENSG00000137959; ENSG00000177575; ENSG00000143546; ENSG00000179344; ENSG00000163220; ENSG00000196126; ENSG00000064932; ENSG00000090376	1591	1572
