p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.34406438539e-07	2.60643863123e-06	GO:0042612	c	5	MHC class I protein complex	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	11	11
7.58356750926e-06	0.000166838485204	GO:0042611	c	4	MHC protein complex	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	27	27
8.69466721644e-06	0.000530374700203	GO:0002474	b	4	antigen processing and presentation of peptide antigen via MHC class I	3107; 3135; 3136; 64167	ENSG00000206341; ENSG00000204632; ENSG00000204525; ENSG00000164308	92	92
9.45547423819e-06	0.000226931381717	GO:0098553	c	3	lumenal side of endoplasmic reticulum membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	29	29
9.45547423819e-06	2.83664227146e-05	GO:0071556	c	5	integral component of lumenal side of endoplasmic reticulum membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	29	29
1.16094485527e-05	0.00012770393408	GO:0042605	m	3	peptide antigen binding	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	31	31
1.54001758458e-05	0.000492805627065	GO:0019882	b	2	antigen processing and presentation	3107; 3135; 3136; 100507436; 64167	ENSG00000206341; ENSG00000204632; ENSG00000204525; ENSG00000164308; ENSG00000204520	225	225
2.41248922112e-05	0.000132686907162	GO:0042277	m	3	peptide binding	2944; 3107; 3135; 3136; 64167	ENSG00000206341; ENSG00000204632; ENSG00000204525; ENSG00000164308; ENSG00000134184	250	247
3.96257572837e-05	0.000296905529535	GO:0033218	m	2	amide binding	2944; 3107; 3135; 3136; 64167	ENSG00000206341; ENSG00000204632; ENSG00000204525; ENSG00000164308; ENSG00000134184	277	274
6.59790065634e-05	0.000296905529535	GO:0003823	m	2	antigen binding	3107; 3135; 3136; 100507436	ENSG00000206341; ENSG00000204632; ENSG00000204525; ENSG00000204520	156	154
6.98984067463e-05	0.000630363081141	GO:0012507	c	4	ER to Golgi transport vesicle membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	56	56
8.59586019738e-05	0.000630363081141	GO:0030670	c	4	phagocytic vesicle membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	60	60
0.00010868874025	0.000398525380916	GO:0030881	m	3	beta-2-microglobulin binding	3136; 100507436	ENSG00000206341; ENSG00000204520	11	11
0.000114287457118	0.00169563134934	GO:0042590	b	5	antigen processing and presentation of exogenous peptide antigen via MHC class I	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	66	66
0.00012333653277	0.00690684583512	GO:0048002	b	3	antigen processing and presentation of peptide antigen	3107; 3135; 3136; 64167	ENSG00000206341; ENSG00000204632; ENSG00000204525; ENSG00000164308	181	181
0.00017935221593	0.00169563134934	GO:0019885	b	5	antigen processing and presentation of endogenous peptide antigen via MHC class I	3107; 64167	ENSG00000204525; ENSG00000164308	14	14
0.000202464316748	0.00169563134934	GO:0060337	b	5	type I interferon signaling pathway	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	80	80
0.000206761276668	0.00630621893837	GO:0002483	b	4	antigen processing and presentation of endogenous peptide antigen	3107; 64167	ENSG00000204525; ENSG00000164308	15	15
0.000233907554387	0.00169563134934	GO:0034340	b	5	response to type I interferon	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	84	84
0.000242233049906	0.00169563134934	GO:0060333	b	5	interferon-gamma-mediated signaling pathway	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	85	85
0.000300479714017	0.00841343199247	GO:0019883	b	3	antigen processing and presentation of endogenous antigen	3107; 64167	ENSG00000204525; ENSG00000164308	18	18
0.000618720342992	0.00340296188646	GO:0031901	c	4	early endosome membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	117	117
0.00087843244922	0.00386510277657	GO:0030176	c	4	integral component of endoplasmic reticulum membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	132	132
0.000978218575261	0.00682606107345	GO:0031227	c	3	intrinsic component of endoplasmic reticulum membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	137	137
0.00104140205095	0.00682606107345	GO:0030662	c	3	coated vesicle membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	140	140
0.00134496053028	0.00682606107345	GO:0030666	c	3	endocytic vesicle membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	153	153
0.00142209605697	0.00682606107345	GO:0030658	c	3	transport vesicle membrane	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	156	156
0.0015019663883	0.00876147059839	GO:0034341	b	5	response to interferon-gamma	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	160	159
0.00158460766758	0.0322203559074	GO:0002478	b	4	antigen processing and presentation of exogenous peptide antigen	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	162	162
0.00178841213335	0.0333836931558	GO:0019884	b	3	antigen processing and presentation of exogenous antigen	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	169	169
0.00391928921087	0.0143707271065	GO:0098797	c	4	plasma membrane protein complex	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	223	223
0.00453757556267	0.00882147691771	GO:0030135	c	5	coated vesicle	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	235	235
0.0058809846118	0.00882147691771	GO:0030139	c	5	endocytic vesicle	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	258	258
