p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.03854943356e-07	5.73474019566e-05	Metallothioneins bind metals	Reactome	R-HSA-5661231	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364	4501; 4499; 4502; 4489	12	12
4.03854943356e-07	5.73474019566e-05	Response to metal ions	Reactome	R-HSA-5660526	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364	4501; 4499; 4502; 4489	12	12
7.33645095844e-06	0.000440849247762	Adipogenesis	Wikipathways	WP236	ENSG00000184557; ENSG00000124762; ENSG00000105835; ENSG00000099860; ENSG00000136244; ENSG00000106366; ENSG00000128342	3569; 10135; 9021; 1026; 5054; 4616; 3976	131	131
8.10699280859e-06	0.000440849247762	FoxO signaling pathway - Homo sapiens (human)	KEGG	path:hsa04068	ENSG00000113916; ENSG00000124762; ENSG00000173846; ENSG00000099860; ENSG00000123374; ENSG00000136244; ENSG00000112096	1026; 4616; 604; 1263; 6648; 1017; 3569	134	133
8.45408555644e-06	0.000440849247762	Vitamin B12 Metabolism	Wikipathways	WP1533	ENSG00000160200; ENSG00000136244; ENSG00000112096; ENSG00000106366; ENSG00000108691	875; 5054; 6347; 3569; 6648	51	51
9.31371650202e-06	0.000440849247762	Mineral absorption - Homo sapiens (human)	KEGG	path:hsa04978	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364; ENSG00000066230	4502; 4489; 4501; 6550; 4499	52	52
1.34533618187e-05	0.000545822108072	Interleukin-6 family signaling	Reactome	R-HSA-6783589	ENSG00000175505; ENSG00000128342; ENSG00000184557; ENSG00000136244	3976; 9021; 23529; 3569	27	27
2.59630063483e-05	0.000790011424937	Lung fibrosis	Wikipathways	WP3624	ENSG00000081041; ENSG00000108691; ENSG00000136244; ENSG00000125148; ENSG00000108342	2920; 6347; 1440; 4502; 3569	64	64
2.80071846943e-05	0.000790011424937	Oncostatin M Signaling Pathway	Wikipathways	WP2374	ENSG00000123374; ENSG00000108691; ENSG00000100906; ENSG00000106366; ENSG00000184557	5054; 6347; 1017; 9021; 4792	65	65
3.01742192186e-05	0.000790011424937	Folate Metabolism	Wikipathways	WP176	ENSG00000108691; ENSG00000136244; ENSG00000112096; ENSG00000106366; ENSG00000160200	5054; 6347; 875; 3569; 6648	66	66
