p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.19545534873e-09	5.48120539291e-06	Herpes simplex infection - Homo sapiens (human)	KEGG	path:hsa05168	ENSG00000223865; ENSG00000137462; ENSG00000111331; ENSG00000111335; ENSG00000089127; ENSG00000127191; ENSG00000067182; ENSG00000231389; ENSG00000179094; ENSG00000185745; ENSG00000133794; ENSG00000241106; ENSG00000206503; ENSG00000179344; ENSG00000123374; ENSG00000204632; ENSG00000085514; ENSG00000049246; ENSG00000196126; ENSG00000185507; ENSG00000204525; ENSG00000184557; ENSG00000198502	7186; 3105; 3112; 3113; 3115; 3119; 3123; 3127; 3135; 5187; 3665; 8863; 3107; 29992; 9021; 4938; 4939; 4940; 3434; 406; 7097; 7132; 1017	185	185
1.77902871003e-08	9.38437644543e-06	BMAL1:CLOCK,NPAS2 activates circadian gene expression	Reactome	R-HSA-1368108	ENSG00000126368; ENSG00000133794; ENSG00000179094; ENSG00000105835; ENSG00000134107; ENSG00000163884; ENSG00000106366; ENSG00000105516	9572; 5187; 1628; 5054; 406; 28999; 10135; 8553	19	18
1.72277810797e-07	4.6879602339e-05	HSF1 activation	Reactome	R-HSA-3371511	ENSG00000120694; ENSG00000149257; ENSG00000117748; ENSG00000004478; ENSG00000080824; ENSG00000204388; ENSG00000096384; ENSG00000110958; ENSG00000112110	2288; 6118; 3320; 871; 10728; 10808; 29074; 3326; 3304	31	31
1.7774256811e-07	4.6879602339e-05	Antigen processing and presentation - Homo sapiens (human)	KEGG	path:hsa04612	ENSG00000170606; ENSG00000198502; ENSG00000096384; ENSG00000241106; ENSG00000080824; ENSG00000204525; ENSG00000223865; ENSG00000204388; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3119; 3123; 3135; 3127; 3304; 3308; 3115; 3320; 3326	77	73
3.51239727211e-07	7.41115824416e-05	Type I diabetes mellitus - Homo sapiens (human)	KEGG	path:hsa04940	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000144381; ENSG00000204632; ENSG00000196126; ENSG00000231389	3329; 3105; 3107; 3112; 3113; 3115; 3119; 3123; 3127; 3135	43	43
7.06096487235e-07	0.000124155299006	Circadian Clock	Reactome	R-HSA-400253	ENSG00000126368; ENSG00000133794; ENSG00000179094; ENSG00000110090; ENSG00000105835; ENSG00000134107; ENSG00000163884; ENSG00000106366; ENSG00000105516	1628; 5054; 1374; 10135; 8553; 5187; 28999; 9572; 406	38	36
9.09040173114e-07	0.000137005340376	Allograft rejection - Homo sapiens (human)	KEGG	path:hsa05330	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3119; 3105; 3107; 3112; 3113; 3115; 3123; 3127; 3135	38	37
1.31291992355e-06	0.000173141314918	Attenuation phase	Reactome	R-HSA-3371568	ENSG00000120694; ENSG00000149257; ENSG00000110958; ENSG00000004478; ENSG00000080824; ENSG00000204388; ENSG00000096384; ENSG00000112110	3320; 871; 3304; 10808; 29074; 3326; 2288; 10728	29	29
1.84778845352e-06	0.000216601868718	Graft-versus-host disease - Homo sapiens (human)	KEGG	path:hsa05332	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3115; 3119; 3123; 3127; 3135	41	40
2.50892682527e-06	0.000264691780066	BMAL1-CLOCK,NPAS2 activates circadian gene expression	Wikipathways	WP3355	ENSG00000126368; ENSG00000179094; ENSG00000105835; ENSG00000134107; ENSG00000106366; ENSG00000105516	10135; 5187; 8553; 1628; 9572; 5054	15	15
3.54189616209e-06	0.000331466964902	Allograft Rejection	Wikipathways	WP2328	ENSG00000198502; ENSG00000244731; ENSG00000241106; ENSG00000165806; ENSG00000223865; ENSG00000204520; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000231389; ENSG00000204525; ENSG00000196126	3107; 3113; 3135; 3119; 840; 3105; 3127; 100507436; 3115; 3112; 720; 3123	80	80
3.91026843626e-06	0.000331466964902	Staphylococcus aureus infection - Homo sapiens (human)	KEGG	path:hsa05150	ENSG00000198502; ENSG00000173369; ENSG00000241106; ENSG00000224389; ENSG00000231389; ENSG00000244731; ENSG00000223865; ENSG00000179344; ENSG00000171051; ENSG00000196126	3112; 3113; 3115; 3119; 3123; 2357; 3127; 713; 720; 721	56	55
4.08442705567e-06	0.000331466964902	glutathione-mediated detoxification	HumanCyc	PWY-4061	ENSG00000099984; ENSG00000100577; ENSG00000213366; ENSG00000137944; ENSG00000134201; ENSG00000134202; ENSG00000134184	2944; 2947; 2946; 2954; 2949; 56267; 2953	24	24
7.14199196688e-06	0.000538200108932	Cellular response to heat stress	Reactome	R-HSA-3371556	ENSG00000170606; ENSG00000125450; ENSG00000112110; ENSG00000117748; ENSG00000004478; ENSG00000080824; ENSG00000120694; ENSG00000204388; ENSG00000110958; ENSG00000096384; ENSG00000225217; ENSG00000149257; ENSG00000111581	871; 6118; 57122; 29074; 3326; 10728; 79902; 2288; 3308; 10808; 3304; 3320; 3311	100	100
9.607878441e-06	0.000675754117017	HSF1-dependent transactivation	Reactome	R-HSA-3371571	ENSG00000120694; ENSG00000149257; ENSG00000110958; ENSG00000004478; ENSG00000080824; ENSG00000204388; ENSG00000096384; ENSG00000112110	3320; 871; 3304; 10808; 29074; 3326; 2288; 10728	37	37
1.60841193222e-05	0.00106054661781	Influenza A - Homo sapiens (human)	KEGG	path:hsa05164	ENSG00000198502; ENSG00000185507; ENSG00000157601; ENSG00000134321; ENSG00000241106; ENSG00000184557; ENSG00000231389; ENSG00000082898; ENSG00000223865; ENSG00000140564; ENSG00000204388; ENSG00000111331; ENSG00000111335; ENSG00000179344; ENSG00000089127; ENSG00000196126; ENSG00000067182	3112; 3113; 3119; 3123; 3127; 3665; 3304; 3115; 9021; 4938; 4940; 7514; 91543; 5045; 4939; 7132; 4599	175	175
1.8194689464e-05	0.00107947033937	Autoimmune thyroid disease - Homo sapiens (human)	KEGG	path:hsa05320	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3115; 3119; 3123; 3127; 3135	53	52
1.84175034205e-05	0.00107947033937	Inflammatory bowel disease (IBD) - Homo sapiens (human)	KEGG	path:hsa05321	ENSG00000198502; ENSG00000241106; ENSG00000231389; ENSG00000223865; ENSG00000137462; ENSG00000115604; ENSG00000077238; ENSG00000179344; ENSG00000168610; ENSG00000196126	3112; 3113; 3115; 3119; 3123; 3127; 7097; 8809; 3566; 6774	65	65
2.5969602115e-05	0.00144199632797	Folate metabolism	INOH	None	ENSG00000145020; ENSG00000160282; ENSG00000065911; ENSG00000243678; ENSG00000116096; ENSG00000228716; ENSG00000164978	10841; 6697; 10797; 318; 4831; 275; 1719	32	31
4.50682171458e-05	0.00237734845444	Viral myocarditis - Homo sapiens (human)	KEGG	path:hsa05416	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000223865; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3115; 3105; 3107; 3112; 3113; 3119; 3123; 3127; 3135	59	58
5.91242583814e-05	0.00297029012345	Nuclear Receptors Meta-Pathway	Wikipathways	WP2882	ENSG00000004799; ENSG00000059804; ENSG00000134201; ENSG00000134202; ENSG00000134184; ENSG00000198431; ENSG00000140465; ENSG00000134107; ENSG00000096384; ENSG00000168610; ENSG00000104635; ENSG00000077150; ENSG00000196502; ENSG00000080824; ENSG00000143570; ENSG00000096060; ENSG00000099984; ENSG00000063438; ENSG00000167772; ENSG00000213366; ENSG00000120675; ENSG00000110090; ENSG00000110958	6515; 3320; 3326; 1543; 1374; 2953; 10728; 27173; 2289; 8553; 6774; 7296; 51129; 2946; 6817; 2947; 2949; 2944; 57491; 5166; 23516; 4791; 29103	316	315
7.13698802287e-05	0.00342251016551	Th17 cell differentiation - Homo sapiens (human)	KEGG	path:hsa04659	ENSG00000198502; ENSG00000096384; ENSG00000241106; ENSG00000080824; ENSG00000231389; ENSG00000223865; ENSG00000077238; ENSG00000105639; ENSG00000179344; ENSG00000168610; ENSG00000196126; ENSG00000115594	3112; 3113; 3115; 3119; 3123; 3127; 6774; 3718; 3320; 3326; 3554; 3566	107	107
8.83871199125e-05	0.0040542787612	Epstein-Barr virus infection - Homo sapiens (human)	KEGG	path:hsa05169	ENSG00000206503; ENSG00000198502; ENSG00000204525; ENSG00000082898; ENSG00000223865; ENSG00000168255; ENSG00000204388; ENSG00000124762; ENSG00000105639; ENSG00000179344; ENSG00000204632; ENSG00000123374; ENSG00000127191; ENSG00000168610; ENSG00000196126; ENSG00000231389; ENSG00000077150	1026; 7186; 3105; 3107; 3113; 3115; 3119; 3123; 3127; 3135; 6774; 3718; 4791; 3304; 548644; 1017; 7514	204	200
9.92532679618e-05	0.00418848790799	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	HumanCyc	PWY-4361	ENSG00000149089; ENSG00000182551; ENSG00000037757	84245; 55256; 51074	4	4
9.92532679618e-05	0.00418848790799	<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	HumanCyc	PWY-6755	ENSG00000149089; ENSG00000182551; ENSG00000037757	84245; 55256; 51074	4	4
0.000127239916247	0.00516300429387	Regulation of HSF1-mediated heat shock response	Reactome	R-HSA-3371453	ENSG00000170606; ENSG00000111581; ENSG00000149257; ENSG00000004478; ENSG00000120694; ENSG00000204388; ENSG00000117748; ENSG00000225217; ENSG00000112110; ENSG00000125450	3308; 79902; 2288; 6118; 871; 3311; 57122; 10808; 29074; 3304	81	81
0.000167854293461	0.00655875109633	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	KEGG	path:hsa00760	ENSG00000106733; ENSG00000147813; ENSG00000105835; ENSG00000141698; ENSG00000173614; ENSG00000166741	10135; 64802; 93100; 54981; 115024; 4837	29	29
0.000181035965776	0.00682117656762	Immune System	Reactome	R-HSA-168256	ENSG00000204632; ENSG00000168884; ENSG00000111801; ENSG00000142748; ENSG00000243678; ENSG00000160691; ENSG00000223865; ENSG00000204388; ENSG00000137462; ENSG00000171236; ENSG00000176386; ENSG00000143546; ENSG00000186470; ENSG00000171051; ENSG00000026950; ENSG00000127191; ENSG00000038002; ENSG00000067182; ENSG00000204516; ENSG00000185432; ENSG00000244734; ENSG00000118689; ENSG00000239839; ENSG00000169385; ENSG00000105808; ENSG00000244731; ENSG00000108342; ENSG00000231389; ENSG00000115590; ENSG00000224389; ENSG00000142512; ENSG00000124762; ENSG00000147813; ENSG00000133048; ENSG00000096384; ENSG00000168610; ENSG00000187116; ENSG00000088986; ENSG00000077150; ENSG00000185745; ENSG00000160883; ENSG00000138642; ENSG00000084072; ENSG00000241106; ENSG00000080824; ENSG00000196126; ENSG00000125650; ENSG00000206503; ENSG00000111321; ENSG00000206341; ENSG00000111671; ENSG00000114021; ENSG00000165416; ENSG00000179344; ENSG00000059804; ENSG00000185507; ENSG00000077238; ENSG00000115594; ENSG00000129055; ENSG00000090376; ENSG00000151876; ENSG00000018280; ENSG00000177663; ENSG00000163221; ENSG00000214078; ENSG00000182179; ENSG00000103196; ENSG00000187608; ENSG00000173369; ENSG00000184557; ENSG00000099940; ENSG00000185880; ENSG00000204520; ENSG00000115604; ENSG00000161960; ENSG00000105639; ENSG00000093072; ENSG00000157601; ENSG00000163220; ENSG00000198502; ENSG00000204525; ENSG00000020922	4831; 3127; 7132; 83716; 11119; 10156; 2357; 1026; 720; 10910; 6279; 55008; 6515; 3119; 116844; 246184; 11118; 140691; 3718; 9021; 100507436; 8904; 3554; 3665; 3043; 3326; 9636; 8809; 6280; 6556; 4055; 1973; 3113; 3115; 5623; 25847; 25840; 84727; 9342; 3566; 6283; 51816; 3434; 3123; 7318; 3112; 713; 3105; 3320; 6774; 7186; 1116; 93100; 56954; 1668; 11213; 6464; 2309; 8547; 4361; 1440; 7097; 79155; 7850; 10384; 353514; 6036; 10450; 175; 3135; 26272; 89790; 4599; 3107; 4277; 8655; 3136; 3304; 23765; 721; 3101; 4791	1950	1904
