p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
8.73990054833e-06	0.0013022451817	GO:0019284	b	4	L-methionine biosynthetic process from S-adenosylmethionine	84245; 51074	ENSG00000149089; ENSG00000037757	2	2
2.67237731338e-05	0.00251203467458	GO:0010043	b	5	response to zinc ion	4489; 4499; 4501; 4502	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364	58	58
8.68972145395e-05	0.00408416908336	GO:0036017	b	5	response to erythropoietin	4501; 4502	ENSG00000187193; ENSG00000125148	5	5
0.00013009598811	0.00969215111418	GO:0033353	b	4	S-adenosylmethionine cycle	84245; 51074	ENSG00000149089; ENSG00000037757	6	6
0.00038730579259	0.0121355815012	GO:0043102	b	5	amino acid salvage	84245; 51074	ENSG00000149089; ENSG00000037757	10	10
0.000667481862766	0.0331515991841	GO:0046498	b	4	S-adenosylhomocysteine metabolic process	84245; 51074	ENSG00000149089; ENSG00000037757	13	13
0.000784365740641	0.0184325949051	GO:0071248	b	5	cellular response to metal ion	4489; 4499; 4501; 4502	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364	140	139
0.00102101239609	0.0191950330466	GO:0006534	b	5	cysteine metabolic process	84245; 51074	ENSG00000149089; ENSG00000037757	16	16
0.00129681684729	0.15302438798	GO:0046500	b	3	S-adenosylmethionine metabolic process	84245; 51074	ENSG00000149089; ENSG00000037757	18	18
0.00132238320627	0.0492587744335	GO:0071241	b	4	cellular response to inorganic substance	4489; 4499; 4501; 4502	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364	161	160
0.00160427543506	0.0237653248012	GO:0000097	b	5	sulfur amino acid biosynthetic process	84245; 51074	ENSG00000149089; ENSG00000037757	20	20
0.00176975822987	0.0237653248012	GO:0006555	b	5	methionine metabolic process	84245; 51074	ENSG00000149089; ENSG00000037757	21	21
0.00250896640535	0.0150537984321	GO:0030687	c	5	preribosome, large subunit precursor	10412; 117246	ENSG00000108592; ENSG00000164346	25	25
0.00289229451475	0.170645376371	GO:0040008	b	3	regulation of growth	4489; 4499; 4501; 4502; 6464; 8531; 29104	ENSG00000187193; ENSG00000060138; ENSG00000160691; ENSG00000205362; ENSG00000125148; ENSG00000205364; ENSG00000156239	644	643
0.00314323159277	0.0440052422988	GO:0030515	m	5	snoRNA binding	9188; 55505	ENSG00000165732; ENSG00000182117	29	28
0.00398719753062	0.0717695555511	GO:0008168	m	4	methyltransferase activity	4837; 117246; 92342; 29104	ENSG00000156239; ENSG00000108592; ENSG00000166741; ENSG00000171806	217	217
0.00482372173914	0.089978150415	GO:0016741	m	3	transferase activity, transferring one-carbon groups	4837; 117246; 92342; 29104	ENSG00000156239; ENSG00000108592; ENSG00000166741; ENSG00000171806	229	229
0.00573527527186	0.145407758341	GO:0043094	b	4	cellular metabolic compound salvage	84245; 51074	ENSG00000149089; ENSG00000037757	38	38
0.00585534597346	0.145407758341	GO:0045926	b	4	negative regulation of growth	4489; 4499; 4501; 4502	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364	242	242
0.0069709604891	0.148381873268	GO:0000096	b	4	sulfur amino acid metabolic process	84245; 51074	ENSG00000149089; ENSG00000037757	42	42
0.0069709604891	0.0762141524812	GO:0046686	b	5	response to cadmium ion	4489; 4501	ENSG00000205362; ENSG00000187193	42	42
0.00729709970565	0.0762141524812	GO:0009069	b	5	serine family amino acid metabolic process	84245; 51074	ENSG00000149089; ENSG00000037757	43	43
0.00805342186424	0.169121859149	GO:0005634	c	4	nucleus	123; 84245; 1763; 4489; 4499; 4501; 4502; 4831; 6464; 6607; 6795; 7004; 7775; 8531; 9188; 9315; 10412; 10450; 10914; 28999; 400506; 117246; 148523; 50809; 84874; 642799; 23421; 55505; 63920; 63979	ENSG00000165732; ENSG00000254852; ENSG00000221886; ENSG00000205364; ENSG00000243678; ENSG00000160691; ENSG00000164346; ENSG00000105146; ENSG00000163884; ENSG00000138346; ENSG00000144026; ENSG00000187193; ENSG00000205571; ENSG00000060138; ENSG00000037757; ENSG00000125148; ENSG00000108592; ENSG00000127483; ENSG00000084072; ENSG00000205362; ENSG00000197905; ENSG00000147872; ENSG00000134986; ENSG00000103550; ENSG00000159208; ENSG00000142856; ENSG00000167840; ENSG00000132436; ENSG00000182117; ENSG00000090060	6988	6932
0.0089978150415	0.089978150415	GO:0003676	m	3	nucleic acid binding	1763; 4831; 6607; 7004; 7775; 8531; 9098; 9188; 10412; 10450; 10914; 28999; 400506; 117246; 148523; 50809; 84874; 55505; 29104; 63920	ENSG00000165732; ENSG00000084072; ENSG00000221886; ENSG00000182117; ENSG00000103550; ENSG00000205571; ENSG00000090060; ENSG00000060138; ENSG00000243678; ENSG00000164346; ENSG00000197905; ENSG00000129204; ENSG00000159208; ENSG00000163884; ENSG00000138346; ENSG00000156239; ENSG00000108592; ENSG00000167840; ENSG00000144026; ENSG00000127483	4037	3989
