p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.37196879327e-11	6.44825332838e-10	GO:0042571	c	2	immunoglobulin complex, circulating	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	24	24
3.47997013232e-11	1.63863719461e-09	GO:0019814	c	3	immunoglobulin complex	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	27	27
4.62222472509e-11	1.75644539553e-09	GO:0034987	m	4	immunoglobulin receptor binding	3494; 3500; 3501; 3503; 3512; 3537; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000254709	28	28
5.68498591931e-11	2.33084422692e-09	GO:0070062	c	4	extracellular exosome	247; 383; 669; 760; 1604; 1675; 1824; 1992; 2992; 3315; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4240; 4311; 4973; 5004; 5266; 6382; 6590; 55755; 8876; 10562; 11240; 81618; 147798; 9289; 100423062; 54757; 57126; 84418; 81567	ENSG00000173391; ENSG00000132465; ENSG00000211675; ENSG00000148346; ENSG00000117115; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000108950; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211896; ENSG00000239264; ENSG00000134755; ENSG00000124102; ENSG00000196549; ENSG00000106211; ENSG00000124107; ENSG00000172331; ENSG00000120306; ENSG00000112299; ENSG00000135916; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000205336; ENSG00000156113; ENSG00000179593; ENSG00000118520; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000140545; ENSG00000021355; ENSG00000229314	2813	2804
6.55454877845e-11	1.63863719461e-09	GO:1903561	c	3	extracellular vesicle	247; 383; 669; 760; 1604; 1675; 1824; 1992; 2992; 3315; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4240; 4311; 4973; 5004; 5266; 6382; 6590; 55755; 8876; 9289; 10562; 11240; 57126; 81618; 147798; 100423062; 54757; 84418; 81567	ENSG00000173391; ENSG00000132465; ENSG00000211675; ENSG00000148346; ENSG00000117115; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000108950; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211896; ENSG00000239264; ENSG00000134755; ENSG00000124102; ENSG00000196549; ENSG00000106211; ENSG00000124107; ENSG00000172331; ENSG00000120306; ENSG00000112299; ENSG00000135916; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000205336; ENSG00000156113; ENSG00000179593; ENSG00000118520; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000140545; ENSG00000021355; ENSG00000229314	2826	2817
6.6264659148e-11	1.55721948998e-09	GO:0043230	c	2	extracellular organelle	247; 383; 669; 760; 1604; 1675; 1824; 1992; 2992; 3315; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4240; 4311; 4973; 5004; 5266; 6382; 6590; 55755; 8876; 9289; 10562; 11240; 57126; 81618; 147798; 100423062; 54757; 84418; 81567	ENSG00000173391; ENSG00000132465; ENSG00000211675; ENSG00000148346; ENSG00000117115; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000108950; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211896; ENSG00000239264; ENSG00000134755; ENSG00000124102; ENSG00000196549; ENSG00000106211; ENSG00000124107; ENSG00000172331; ENSG00000120306; ENSG00000112299; ENSG00000135916; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000205336; ENSG00000156113; ENSG00000179593; ENSG00000118520; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000140545; ENSG00000021355; ENSG00000229314	2827	2818
2.1946789467e-10	3.43833034983e-09	GO:0072562	c	2	blood microparticle	3045; 3048; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 5004; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000132465; ENSG00000005961; ENSG00000196565; ENSG00000223609; ENSG00000254709; ENSG00000229314	158	158
2.55566709311e-10	7.51366125375e-08	GO:0006910	b	4	phagocytosis, recognition	3494; 3500; 3501; 3503; 3537; 4240; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709; ENSG00000140545	35	35
1.51104849657e-09	2.51841416094e-08	GO:0009897	c	3	external side of plasma membrane	100; 3494; 3500; 3501; 3503; 3537; 3674; 4240; 6382; 7036; 100423062; 64115	ENSG00000211890; ENSG00000196839; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000106327; ENSG00000115884; ENSG00000211893; ENSG00000005961; ENSG00000107738; ENSG00000140545; ENSG00000254709	241	241
3.52899230575e-09	4.41124038219e-08	GO:0031982	c	3	vesicle	100; 247; 273; 383; 669; 760; 1604; 1675; 1824; 1992; 2992; 3315; 3494; 3500; 3501; 3503; 3512; 3537; 3674; 3778; 3934; 4072; 4240; 4311; 4973; 5004; 5266; 5909; 6382; 6590; 6622; 55755; 7036; 8876; 9289; 10562; 11240; 57126; 81618; 147798; 100423062; 54757; 84418; 81567	ENSG00000173391; ENSG00000132465; ENSG00000211675; ENSG00000135916; ENSG00000148346; ENSG00000117115; ENSG00000204936; ENSG00000254709; ENSG00000163754; ENSG00000108950; ENSG00000076864; ENSG00000167608; ENSG00000136861; ENSG00000196352; ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211896; ENSG00000239264; ENSG00000134755; ENSG00000124102; ENSG00000196549; ENSG00000106211; ENSG00000124107; ENSG00000172331; ENSG00000120306; ENSG00000112299; ENSG00000106327; ENSG00000196839; ENSG00000197766; ENSG00000104267; ENSG00000119888; ENSG00000145335; ENSG00000205336; ENSG00000156113; ENSG00000179593; ENSG00000078053; ENSG00000118520; ENSG00000115884; ENSG00000102837; ENSG00000005961; ENSG00000140545; ENSG00000021355; ENSG00000229314	4005	3991
1.33381553905e-08	2.85436525357e-06	GO:0099024	b	5	plasma membrane invagination	3494; 3500; 3501; 3503; 3537; 4240; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709; ENSG00000140545	60	60
2.92404112467e-08	4.29834045326e-06	GO:0010324	b	4	membrane invagination	3494; 3500; 3501; 3503; 3537; 4240; 100423062	ENSG00000211890; ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211896; ENSG00000254709; ENSG00000140545	67	67
