p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.22187543184e-12	2.85878138387e-10	GO:0042611	c	4	MHC protein complex	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	27	27
1.47581989209e-11	4.13229569786e-10	GO:0098553	c	3	lumenal side of endoplasmic reticulum membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	29	29
1.47581989209e-11	1.91856585972e-10	GO:0071556	c	5	integral component of lumenal side of endoplasmic reticulum membrane	3107; 3119; 3123; 3127; 3135; 3136	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	29	29
2.28125383201e-11	4.33438228082e-10	GO:0042605	m	3	peptide antigen binding	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	31	31
9.72063737379e-10	1.50669879294e-08	GO:0012507	c	4	ER to Golgi transport vesicle membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	56	56
8.52226800087e-09	4.34635668044e-07	GO:0019882	b	2	antigen processing and presentation	3107; 3119; 3123; 3135; 3136; 100507436; 3127; 64167	ENSG00000198502; ENSG00000204525; ENSG00000204520; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000164308	225	225
1.25828133806e-08	8.43048496498e-07	GO:0060333	b	5	interferon-gamma-mediated signaling pathway	3107; 3119; 3123; 3127; 3135; 3136	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	85	85
1.49053837639e-08	2.23580756459e-07	GO:0003823	m	2	antigen binding	3107; 3119; 3123; 3135; 3136; 100507436; 3127	ENSG00000198502; ENSG00000204525; ENSG00000204520; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	156	154
1.76530111155e-08	1.67703605597e-07	GO:0042277	m	3	peptide binding	2944; 3107; 3119; 3123; 3135; 3136; 3127; 64167	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000164308; ENSG00000134184	250	247
3.9492085144e-08	2.9619063858e-07	GO:0033218	m	2	amide binding	2944; 3107; 3119; 3123; 3135; 3136; 3127; 64167	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000164308; ENSG00000134184	277	274
4.54557205077e-08	4.40920488925e-06	GO:0048002	b	3	antigen processing and presentation of peptide antigen	3107; 3119; 3123; 3135; 3136; 3127; 64167	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000164308	181	181
1.76590507856e-07	1.82476858118e-06	GO:0030176	c	4	integral component of endoplasmic reticulum membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	132	132
2.20148129166e-07	2.33589229253e-06	GO:0031227	c	3	intrinsic component of endoplasmic reticulum membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	137	137
2.502741742e-07	2.33589229253e-06	GO:0030662	c	3	coated vesicle membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	140	140
4.22758313228e-07	2.65415920563e-06	GO:0030666	c	3	endocytic vesicle membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	153	153
4.73957001005e-07	2.65415920563e-06	GO:0030658	c	3	transport vesicle membrane	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	156	156
5.30139011423e-07	1.77596568827e-05	GO:0034341	b	5	response to interferon-gamma	3107; 3119; 3123; 3127; 3135; 3136	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	160	159
5.91673958606e-07	6.98175271155e-05	GO:0002478	b	4	antigen processing and presentation of exogenous peptide antigen	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	162	162
7.58291747574e-07	3.67771497573e-05	GO:0019884	b	3	antigen processing and presentation of exogenous antigen	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	169	169
1.05734865063e-06	6.87276622907e-06	GO:0042612	c	5	MHC class I protein complex	3107; 3135; 3136	ENSG00000206341; ENSG00000204632; ENSG00000204525	11	11
3.56499091053e-06	1.54482939456e-05	GO:0042613	c	5	MHC class II protein complex	3119; 3123; 3127	ENSG00000196126; ENSG00000179344; ENSG00000198502	16	16
3.57541386068e-06	0.00021094941778	GO:0035803	b	4	egg coat formation	7784; 22932	ENSG00000188372; ENSG00000146707	2	2
3.79841076108e-06	2.94376833984e-05	GO:0098797	c	4	plasma membrane protein complex	3107; 3119; 3123; 3135; 3136; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	223	223
5.13479901542e-06	1.66880968001e-05	GO:0030135	c	5	coated vesicle	3107; 3119; 3123; 3127; 3135; 3136	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	235	235
8.76177630785e-06	2.27806184004e-05	GO:0030139	c	5	endocytic vesicle	3107; 3119; 3123; 3127; 3135; 3136	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000179344; ENSG00000204632; ENSG00000196126	258	258
9.41431158296e-06	4.39334540538e-05	GO:0010008	c	3	endosome membrane	3107; 3119; 3123; 3135; 3136; 100287171; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000181404; ENSG00000179344; ENSG00000204632; ENSG00000196126	402	401
1.46343643157e-05	3.17077893507e-05	GO:0005768	c	5	endosome	3107; 3119; 3123; 3127; 3135; 3136; 7784; 9098; 100287171	ENSG00000198502; ENSG00000204525; ENSG00000181404; ENSG00000206341; ENSG00000129204; ENSG00000179344; ENSG00000188372; ENSG00000204632; ENSG00000196126	803	799
1.61902447116e-05	0.000100379517212	GO:0044440	c	4	endosomal part	3107; 3119; 3123; 3135; 3136; 100287171; 3127	ENSG00000198502; ENSG00000204525; ENSG00000206341; ENSG00000181404; ENSG00000179344; ENSG00000204632; ENSG00000196126	437	436
