p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.78389973884e-07	8.7411087203e-06	GO:0005913	c	3	cell-cell adherens junction	999; 1000; 1674; 1832; 57228	ENSG00000039068; ENSG00000170558; ENSG00000096696; ENSG00000175084; ENSG00000170545	55	55
2.20611980571e-07	4.70092703832e-06	GO:0005856	c	4	cytoskeleton	800; 999; 1000; 1674; 1832; 2274; 3856; 3875; 3880; 5121; 5590; 6712; 5774; 10795; 84440; 54566; 57402; 10602	ENSG00000115641; ENSG00000039068; ENSG00000095203; ENSG00000183036; ENSG00000175084; ENSG00000111057; ENSG00000173898; ENSG00000096696; ENSG00000131242; ENSG00000171345; ENSG00000122786; ENSG00000090612; ENSG00000170558; ENSG00000070159; ENSG00000163171; ENSG00000170421; ENSG00000189334; ENSG00000067606	2022	2016
2.24607496788e-07	8.31047738116e-06	GO:0005911	c	2	cell-cell junction	999; 1000; 1674; 1832; 3856; 5590; 9076; 54566; 57228	ENSG00000175084; ENSG00000096696; ENSG00000095203; ENSG00000170421; ENSG00000039068; ENSG00000170545; ENSG00000170558; ENSG00000163347; ENSG00000067606	386	386
3.01915484443e-07	4.70092703832e-06	GO:0030864	c	4	cortical actin cytoskeleton	800; 999; 1000; 3880; 6712	ENSG00000122786; ENSG00000039068; ENSG00000173898; ENSG00000170558; ENSG00000171345	61	61
4.02936603285e-07	4.70092703832e-06	GO:0044448	c	4	cell cortex part	800; 999; 1000; 3880; 5590; 6712	ENSG00000039068; ENSG00000173898; ENSG00000171345; ENSG00000122786; ENSG00000170558; ENSG00000067606	123	123
8.27225344049e-07	9.5811291774e-06	GO:0015629	c	5	actin cytoskeleton	800; 999; 1000; 2274; 3880; 5590; 6712; 10795; 10602	ENSG00000115641; ENSG00000039068; ENSG00000173898; ENSG00000171345; ENSG00000122786; ENSG00000090612; ENSG00000170558; ENSG00000067606; ENSG00000163171	452	451
1.42507119572e-06	1.24693729626e-05	GO:0005916	c	4	fascia adherens	1000; 1674; 1832	ENSG00000170558; ENSG00000096696; ENSG00000175084	10	10
1.5968548629e-06	9.5811291774e-06	GO:0030863	c	5	cortical cytoskeleton	800; 999; 1000; 3880; 6712	ENSG00000122786; ENSG00000039068; ENSG00000173898; ENSG00000170558; ENSG00000171345	85	85
3.93715677855e-06	6.69316652354e-05	GO:0005200	m	2	structural constituent of cytoskeleton	1674; 1832; 3880; 6712; 54566	ENSG00000173898; ENSG00000096696; ENSG00000095203; ENSG00000175084; ENSG00000171345	102	102
4.90505400594e-06	0.000101797133171	GO:0099512	c	3	supramolecular fiber	800; 1674; 1832; 2274; 3856; 3875; 3880; 4052; 5121; 5590; 56704	ENSG00000115641; ENSG00000183036; ENSG00000175084; ENSG00000111057; ENSG00000096696; ENSG00000104369; ENSG00000171345; ENSG00000122786; ENSG00000049323; ENSG00000170421; ENSG00000067606	898	895
5.28448901068e-06	9.77630466976e-05	GO:0099081	c	2	supramolecular polymer	800; 1674; 1832; 2274; 3856; 3875; 3880; 4052; 5121; 5590; 56704	ENSG00000115641; ENSG00000183036; ENSG00000175084; ENSG00000111057; ENSG00000096696; ENSG00000104369; ENSG00000171345; ENSG00000122786; ENSG00000049323; ENSG00000170421; ENSG00000067606	905	902
6.23247754109e-06	0.000101797133171	GO:0030018	c	3	Z disc	1674; 2274; 3856; 3880; 56704	ENSG00000115641; ENSG00000171345; ENSG00000175084; ENSG00000104369; ENSG00000170421	112	112
6.83456052291e-06	2.36159643132e-05	GO:0005882	c	5	intermediate filament	1674; 1832; 3856; 3875; 3880; 5121	ENSG00000183036; ENSG00000175084; ENSG00000111057; ENSG00000096696; ENSG00000171345; ENSG00000170421	202	200
7.87198810438e-06	2.36159643132e-05	GO:0030016	c	5	myofibril	800; 1674; 2274; 3856; 3880; 56704	ENSG00000115641; ENSG00000175084; ENSG00000171345; ENSG00000122786; ENSG00000170421; ENSG00000104369	206	205
